0,1,3,8,10,46,49,53,1971,1975,1978,170250,170341,170412,web,,男,40代,京都府,京都市西京区,700万円以上 800万円未満,mobile/android,2024-11-16 23:45:02,11月,越前海岸 北部 エリア,07.越前海岸 北部 エリア,福井市,福井市・永平寺町,日帰り,福井県内には宿泊しない,小学生以下連れの家族,"テーマパーク（遊園地、動物園、博物館など）
出張など仕事関係
","自家用車
","5,000円以上 10,000円未満","3,000円以上 5,000円未満",2～5回目,"観光パンフレット・ポスター
インターネット・アプリ
",選択なし/該当施設なし,満足,感じなかった,また行きたい（1年以内）,北陸新幹線 越前たけふ駅 エリア,道の駅 越前たけふ,女,福井県,敦賀市,400万円以上 500万円未満,mobile/iphone,2024-11-17 23:11:19,38.北陸新幹線 越前たけふ駅 エリア,越前市,丹南,福井県外には宿泊しない,友人,"地元の美味しいものを食べる
",使わない,"観光パンフレット・ポスター
友人・知人
",越前陶芸村,綺麗で心地よいから,感じた,駐車場の空きがない,地元野菜などあり、よかった,福井県在住,明通寺 エリア,50代,岐阜県,可児市,分からない/無回答,2024-11-18 23:21:06,73.明通寺 エリア,小浜市,嶺南西部,(株)まちづくり小浜,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,恋人,"地元の美味しいものを食べる
花見や紅葉などの自然鑑賞
名所、旧跡の観光
まちあるき、都市散策
","10,000円以上 20,000円未満",初めて,"新聞・雑誌・ガイドブック
観光パンフレット・ポスター
インターネット・アプリ
",蘇洞門めぐり遊覧船,熊川宿,"1,000円以上 3,000円未満",とても満足,普段非公開の三重塔の内陣を、期間限定で特別公開で観ることが出来た為,"蟹とそば美味しかったです。
明通寺エリアは、初めてでしたが、特別公開も観ることが出来て、満足度高いです。"
祖父母,0,10,,,,53,,,1971,,170202,,,大本山 永平寺 エリア,,女,50代,福井県外には宿泊しない,仙台市青葉区,分からない/無回答,mobile/iphone,2024-11-16 23:34:39,11月,大本山 永平寺,34.大本山 永平寺 エリア,永平寺町,福井市・永平寺町,1泊,福井エリア（福井市・永平寺町）,中学生以上連れの家族,"その他
","その他
",使わない,"1,000円以上 3,000円未満",2～5回目,"その他
",福井県立恐竜博物館,とても満足,感じた,また行きたい（1年以内）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,7,,,,47,,,1977,,106142,,,道の駅「恐竜渓谷かつやま」 エリア,,女,40代,福井県外には宿泊しない,湖南市,400万円以上 500万円未満,mobile/iphone,2024-11-16 22:51:28,11月,若州一滴文庫 エリア,85.若州一滴文庫 エリア,おおい町,嶺南西部,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,自分ひとり,"ドライブ・ツーリング
","自家用車
","5,000円以上 10,000円未満","1,000円未満",2～5回目,"ブログ
",UMIKARA,満足,感じなかった,また行きたい（1年以内）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,6,,,,30,,,1994,,170213,,,大本山 永平寺 エリア,,男,30代,福井県外には宿泊しない,加古川市,700万円以上 800万円未満,mobile/iphone,2024-11-16 22:47:59,11月,福井県立一乗谷朝倉氏遺跡博物館,06.一乗谷朝倉氏遺跡 エリア,福井市,福井市・永平寺町,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,小学生以下連れの家族,"地元の美味しいものを食べる
","自家用車
","10,000円以上 20,000円未満","1,000円未満",初めて,"新聞・雑誌・ガイドブック
",選択なし/該当施設なし,満足,感じなかった,機会があれば行きたい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,10,,,,47,,,1977,,106142,,,道の駅「恐竜渓谷かつやま」 エリア,,女,40代,福井県外には宿泊しない,湖南市,400万円以上 500万円未満,mobile/iphone,2024-11-16 22:43:46,11月,若狭フィッシャーマンズワーフ エリア,70.若狭フィッシャーマンズワーフ エリア,小浜市,嶺南西部,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,自分ひとり,"ドライブ・ツーリング
","自家用車
","5,000円以上 10,000円未満","1,000円以上 3,000円未満",2～5回目,"ブログ
",エルガイアおおい,満足,感じなかった,また行きたい（1年以内）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,9,,,,47,,,1977,,106142,,,道の駅「恐竜渓谷かつやま」 エリア,,女,40代,福井県外には宿泊しない,湖南市,400万円以上 500万円未満,mobile/iphone,2024-11-16 22:32:38,11月,熊川宿 エリア,81.熊川宿 エリア,若狭町,嶺南東部,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,自分ひとり,"花見や紅葉などの自然鑑賞
名所、旧跡の観光
まちあるき、都市散策
ドライブ・ツーリング
","自家用車
","5,000円以上 10,000円未満","1,000円以上 3,000円未満",初めて,"インターネット・アプリ
ブログ
",若狭瓜割名水公園 瓜割の滝,とても満足,感じなかった,また行きたい（1年以内）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,8,,,,54,,,1970,,170247,,,名田庄 エリア,,女,50代,福井県外には宿泊しない,伊丹市,100万円以上 200万円未満,mobile/iphone,2024-11-16 21:45:58,11月,道の駅「名田庄」,86.名田庄 エリア,おおい町,嶺南西部,日帰り,福井県内には宿泊しない,その他家族,"地元の美味しいものを食べる
","自家用車
徒歩
",使わない,"30,000円以上 40,000円未満",11回目以上,"観光展・物産展
インターネット・アプリ
",選択なし/該当施設なし,満足,感じた,また行きたい（1年以内）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,8,,,,30,,,1994,,169759,,,道の駅「三方五湖」  エリア,,男,30代,滋賀県,荒川区,400万円以上 500万円未満,mobile/iphone,2024-11-16 21:36:38,11月,金ヶ崎 エリア,64.金ヶ崎 エリア,敦賀市,嶺南東部,3泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,自分ひとり,"買い物、アウトレット
","レンタカー
レンタサイクル
","5,000円以上 10,000円未満","1,000円未満",初めて,"観光連盟やDMOのHP
",選択なし/該当施設なし,満足,感じなかった,機会があれば行きたい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,8,,,,30,,,1994,,169759,,,道の駅「三方五湖」  エリア,,男,30代,滋賀県,荒川区,400万円以上 500万円未満,mobile/iphone,2024-11-16 21:27:53,11月,敦賀市立博物館 エリア,65.敦賀市立博物館 エリア,敦賀市,嶺南東部,3泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,自分ひとり,"買い物、アウトレット
","徒歩
レンタサイクル
","5,000円以上 10,000円未満","3,000円以上 5,000円未満",初めて,"観光連盟やDMOのHP
",人道の港 敦賀ムゼウム,満足,感じなかった,機会があれば行きたい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,7,,,,45,,,1979,,170243,,,web,とても居心地のいい街でした。鳥取県から来ましたが、まちづくりに関して学ぶべき点が多いと感じました。駅の恐竜など、大人も子供も楽しめるワクワクの詰まった街でした。今回は仕事で来ましたが、機会があればプライベートでゆっくりと旅行したいです。,女,40代,福井県外には宿泊しない,西伯郡,700万円以上 800万円未満,mobile/android,2024-11-16 20:47:29,11月,ホテルエコノ福井駅前,02.福井駅前 エリア（宿泊施設）,福井市,福井市・永平寺町,2泊,福井エリア（福井市・永平寺町）,学校関係（修学旅行・社会科見学等）,"出張など仕事関係
","徒歩
","10,000円以上 20,000円未満","30,000円以上 40,000円未満",初めて,"インターネット・アプリ
",金津創作の森,とても満足,感じなかった,また行きたい（1年以内）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,9,,,,55,,,1969,,170242,,,レインボーライン エリア,,女,50代,福井県外には宿泊しない,金沢市,200万円以上 300万円未満,mobile/iphone,2024-11-16 20:29:02,11月,レインボーライン エリア,77.レインボーライン エリア,美浜町,嶺南東部,日帰り,福井県内には宿泊しない,恋人,"花見や紅葉などの自然鑑賞
ドライブ・ツーリング
","自家用車
",使わない,"3,000円以上 5,000円未満",初めて,"インターネット・アプリ
",日本海さかな街,とても満足,感じなかった,機会があれば行きたい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,6,,,,47,,,1977,,170241,,,JR敦賀駅前 エリア,,女,40代,福井県外には宿泊しない,小松市,700万円以上 800万円未満,mobile/android,2024-11-16 20:28:17,11月,ホテルグランビナリオ敦賀,63.JR敦賀駅前 エリア,敦賀市,嶺南東部,1泊,福井エリア（福井市・永平寺町）,夫婦2人,"花見や紅葉などの自然鑑賞
","自家用車
","20,000円以上 30,000円未満","5,000円以上 10,000円未満",初めて,"インターネット・アプリ
友人・知人
",選択なし/該当施設なし,とても満足,感じなかった,機会があれば行きたい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,8,,,,50,,,1974,,170240,,,明通寺 エリア,"観光客が利用しやすい価格帯でお店があればと思います。
海鮮は燃料代など価格が高騰しているとは思いますが、もう少し財布に優しい感じであればもっと利用したいと思います。",男,50代,福井県外には宿泊しない,京都市左京区,800万円以上 900万円未満,mobile/android,2024-11-16 20:17:09,11月,明通寺 エリア,73.明通寺 エリア,小浜市,嶺南西部,日帰り,福井県内には宿泊しない,自分ひとり,"地元の美味しいものを食べる
名所、旧跡の観光
ドライブ・ツーリング
","自家用車
",使わない,"1,000円以上 3,000円未満",2～5回目,"インターネット・アプリ
観光協会等の案内所
宿泊施設
",三方五湖,満足,感じなかった,また行きたい（1年以内）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,8,,,,26,,,1998,,168862,,,道の駅「三方五湖」  エリア,,男,20代,福井県外には宿泊しない,守山市,分からない/無回答,mobile/iphone,2024-11-16 19:39:37,11月,道の駅「南えちぜん山海里」,58.道の駅「南えちぜん山海里」 エリア,南越前町,丹南,日帰り,福井県内には宿泊しない,親,"買い物、アウトレット
","自家用車
","5,000円以上 10,000円未満","1,000円以上 3,000円未満",2～5回目,"観光パンフレット・ポスター
",選択なし/該当施設なし,とても満足,感じなかった,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,10,,,,47,,,1977,,170220,,,大本山 永平寺 エリア,,女,40代,福井県外には宿泊しない,日進市,400万円以上 500万円未満,mobile/android,2024-11-16 19:30:52,11月,大本山 永平寺,34.大本山 永平寺 エリア,永平寺町,福井市・永平寺町,日帰り,福井県内には宿泊しない,友人,"友人・親戚を尋ねる
","自家用車
","10,000円以上 20,000円未満","1,000円未満",2～5回目,"インターネット・アプリ
",選択なし/該当施設なし,とても満足,感じなかった,また行きたい（1年以内）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
