会員ID,登録エリア,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,福井県内での交通手段ALL,タクシー,路線バス,徒歩,レンタサイクル,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,エリア総消費額,満足度(商品・サービス),満足度(商品・サービス)の理由,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの
193909,かつやま恐竜の森 エリア,男,1994,31,30代,福井県,敦賀市,500万円以上 600万円未満,mobile/iphone,2025-11-29 23:37:16,11月,かつやま恐竜の森 エリア,25.かつやま恐竜の森 エリア,勝山市,勝山市・大野市,勝山市観光まちづくり(株),日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,小学生以下連れの家族,"テーマパーク（遊園地、動物園、博物館など）
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,特になし,"県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,"自家用車
",0,0,0,0,,,使わない,"5,000円以上 10,000円未満","1,000円以上 3,000円未満",6～10回目,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,"1,000円以上 3,000円未満",とても満足,子供が大好きなトリケラトプスのおもちゃ等がたくさんいたから,とても満足,2歳児でも疲れず歩き回れ、楽しめるところ,感じなかった,,10,"子供が恐竜好きであれば是非お勧めしたい。
恐竜が好きになってから初めて連れていきました。前まではキッズルームしか楽しんでいなかったですが、外のオブジェ等でも喜んでいて、2時間じゃ足りないくらいだと感じた点。
外の遊具やジュノパークにも興味を持っていたので、時間に余裕を持って、また来たいと思った点。
また、子供の頃好きだった2画面で恐竜を見るところを自分の子供が同じように楽しんでいて、感動する点",キッズランチにおもちゃ等あると嬉しい,福井県在住,
193907,北潟湖 エリア,女,1965,60,60代,福岡県,福岡市西区,100万円未満,mobile/android,2025-11-29 22:22:48,11月,北潟湖 エリア,20.北潟湖 エリア,あわら市,あわら市・坂井市,,2泊,2泊,奥越前エリア（勝山市・大野市）,福井県外には宿泊しない,団体旅行,"温泉や露天風呂
地元の美味しいものを食べる
花見や紅葉などの自然鑑賞
名所、旧跡の観光
",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"旅行会社ツアーバス
",0,0,0,0,0,1,0,"旅行会社ツアーバス
",0,0,0,0,満足,"安全運転で感じの良いドライバーさん
楽しい３日間でした。","100,000円以上","50,000円以上 100,000円未満","50,000円以上 100,000円未満",初めて,"観光展・物産展
観光パンフレット・ポスター
",1,0,0,1,0,0,0,0,0,0,0,0,0,0,一筆啓上 日本一短い手紙の館,,越前そばの里,"10,000円以上 20,000円未満",満足,そぼの説明とか試食売店も良かった,満足,花筐公園や猫寺どこも説明の方がいらして紅葉もきれいでしたが説明も大変感動,感じなかった,,8,初めての福井の３日間紅葉も食事も満喫で大満足でした。,"カニに焼き鯖寿司、そばどれも美味しく

敷いて言えば外国の方の温泉マナーが悪く気持ち良く入れなかった！",機会があれば行きたい,季節の物　旬の物が食べれて良い時期に旅行できてまた行きたいです。
193903,福井駅前 エリア（宿泊施設）,女,1970,55,50代,滋賀県,大津市,200万円以上 300万円未満,mobile/iphone,2025-11-29 19:08:55,11月,福井駅前 エリア（宿泊施設）,02.福井駅前 エリア（宿泊施設）,福井市,福井市・永平寺町,,1泊,1泊,福井エリア（福井市・永平寺町）,福井県外には宿泊しない,小学生以下連れの家族,"地元の美味しいものを食べる
お祭りやイベントへの参加・見物
その他
",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,地元,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",11回目以上,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,"1,000円以上 3,000円未満",どちらでもない,,どちらでもない,,感じた,お風呂が充実した宿が市内にあるといいなと思う,6,そば、カツ丼,,機会があれば行きたい,
193902,あわら湯のまち エリア,男,1972,53,50代,愛知県,岡崎市,600万円以上 700万円未満,mobile/iphone,2025-11-29 17:42:56,11月,あわら湯のまち エリア,17.あわら湯のまち エリア,あわら市,あわら市・坂井市,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,小学生以下連れの家族,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
名所、旧跡の観光
",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"30,000円以上 40,000円未満",使わない,"20,000円以上 30,000円未満",初めて,"TV・ラジオ番組やCM
インターネット・アプリ
Facebook
宿泊施設
",0,0,1,0,0,1,0,0,1,0,0,0,0,1,丸岡城,,越前大仏,"3,000円以上 5,000円未満",とても満足,丸岡城の入口の女性が色々教えて下さり感じ良く接してくれた。,とても満足,,感じなかった,,10,,,また行きたい（1年以内）,
193995,あわら湯のまち エリア,女,1954,71,70代,神奈川県,川崎市川崎区,100万円以上 200万円未満,mobile/android,2025-11-30 21:53:21,11月,あわら湯のまち エリア,17.あわら湯のまち エリア,あわら市,あわら市・坂井市,,2泊,2泊,三国・あわらエリア（あわら市・坂井市）,無し,その他家族,"名所、旧跡の観光
その他
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"新幹線
",0,0,1,0,0,0,0,"路線バス
",0,1,0,0,満足,時間どうりにバスがきた。,"10,000円以上 20,000円未満","20,000円以上 30,000円未満","10,000円以上 20,000円未満",初めて,"新聞・雑誌・ガイドブック
観光協会等の案内所
",0,1,0,0,0,0,0,0,0,0,0,1,0,0,東尋坊,,越前大野城,"10,000円以上 20,000円未満",とても満足,旅館の長谷川が、親切でした。,満足,,感じなかった,,9,食物が、おいしい。,,また行きたい（1年以内）,次回は恐竜博物館に行きたい。
193994,web,女,1983,42,40代,神奈川県,川崎市高津区,分からない/無回答,mobile/android,2025-11-30 21:45:19,11月,あわら湯のまち エリア,17.あわら湯のまち エリア,あわら市,あわら市・坂井市,,2泊,2泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,親,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"新幹線
",0,0,1,1,0,0,0,"在来線
路線バス
",0,1,0,0,どちらでもない,本数が少ない,"20,000円以上 30,000円未満","20,000円以上 30,000円未満","10,000円以上 20,000円未満",初めて,"新聞・雑誌・ガイドブック
宿泊施設
",0,1,0,0,0,0,0,0,0,0,0,0,0,1,福井県立恐竜博物館,,東尋坊,"3,000円以上 5,000円未満",どちらでもない,思った以上に、お店がなかった,どちらでもない,,感じた,交通機関が少ない,5,カニが美味しかった,,機会があれば行きたい,
193990,竹田エリア,女,1976,49,40代,東京都,練馬区,300万円以上 400万円未満,mobile/android,2025-11-30 21:28:47,11月,竹田エリア,91.竹田エリア,坂井市,あわら市・坂井市,(一社)DMOさかい観光局,4泊以上,4泊以上,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,自分ひとり,"地元の美味しいものを食べる
名所、旧跡の観光
買い物、アウトレット
お祭りやイベントへの参加・見物
アウトドア（海水浴、釣り、登山など）
まちあるき、都市散策
その他
",0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,チラシ,"新幹線
",0,0,1,0,0,0,0,"その他
",0,0,0,0,とても満足,,使わない,"40,000円以上 50,000円未満","5,000円以上 10,000円未満",初めて,"観光展・物産展
観光パンフレット・ポスター
その他
",1,0,0,1,0,0,0,0,0,0,0,0,0,0,千古の家(坪川家住宅),,丸岡城,"5,000円以上 10,000円未満",満足,美味しい,とても満足,温かいサービス,感じなかった,,10,自然豊かで人も温かい～,山村生活体験,また行きたい（1年以内）,山村生活、郷土食作り
193993,越前大野城・城下町 エリア,女,1970,55,50代,愛知県,知多市,分からない/無回答,mobile/iphone,2025-11-30 21:20:11,11月,越前大野城・城下町 エリア,21.越前大野城・城下町 エリア,大野市,勝山市・大野市,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,自分ひとり,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"旅行会社ツアーバス
",0,0,0,0,0,1,0,"旅行会社ツアーバス
",0,0,0,0,,,使わない,"5,000円以上 10,000円未満","3,000円以上 5,000円未満",初めて,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,一乗谷朝倉氏遺跡,,選択なし/該当施設なし,"1,000円未満",不満,ツアーのため滞在時間が短すぎてあまり回ることができなかった,とても満足,,感じた,来る前に、自分で集めた情報が無ささ過ぎて、ツアー会社周知が曖昧さで絞りきれなかった。,7,越前大野城の姿は美しかったし、清水が湧くんゆたかな水をたたえているとは全く知らなかった,,また行きたい（1年以内）,海鮮が美味しいイメージだが、歴史的文化遺産がすごかった
193991,小浜 エリア（宿泊施設）,女,2000,25,20代,奈良県,生駒郡,700万円以上 800万円未満,mobile/android,2025-11-30 21:01:51,11月,小浜 エリア（宿泊施設）,69.小浜 エリア（宿泊施設）,小浜市,嶺南西部,(株)まちづくり小浜,1泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,ない,親,"宿でのんびり過ごす
地元の美味しいものを食べる
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"40,000円以上 50,000円未満","5,000円以上 10,000円未満","20,000円以上 30,000円未満",初めて,"Instagram
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,三方五湖,,小浜市水産食品センター（若狭小浜お魚センター）,"10,000円以上 20,000円未満",とても満足,,満足,,感じなかった,,5,,,機会があれば行きたい,
193982,三国湊 エリア,女,1971,54,50代,富山県,高岡市,700万円以上 800万円未満,mobile/android,2025-11-30 18:30:41,11月,三国湊 エリア,09.三国湊 エリア,坂井市,あわら市・坂井市,(一社)DMOさかい観光局,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"温泉や露天風呂
地元の美味しいものを食べる
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"1,000円以上 3,000円未満","1,000円以上 3,000円未満","1,000円以上 3,000円未満",2～5回目,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,選択なし/該当施設なし,セントピアあわら,選択なし/該当施設なし,使わない,満足,海の幸が豊富なので,満足,近くにこのような観光スポットがある事がわかったので,感じなかった,,9,,,また行きたい（1年以内）,
