会員ID,登録施設,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,福井県内での交通手段ALL,タクシー,路線バス,徒歩,レンタサイクル,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,アンケート回答後に訪問する予定の主な場所FA,エリア総消費額,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの,登録エリア,満足度(商品・サービス),満足度(商品・サービス)の理由
116499,あわら温泉 エリア,女,1962,60,60代,大阪府,堺市中区,300万円以上 400万円未満,mobile/iphone,2022-10-10 20:03:37,10月,あわら温泉 エリア,11.あわら温泉 エリア,あわら市,あわら市・坂井市,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,その他家族,"テーマパーク（遊園地、動物園、博物館など）
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"在来線
",0,0,0,0,0,0,0,"路線バス
",0,1,0,0,どちらでもない,バスの本数が少し少ないと思う,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",初めて,選択なし/該当施設なし,,越前松島水族館,,"3,000円以上 5,000円未満",満足,,感じた,車がないので、移動が大変でした,7,,,機会があれば行きたい,,,,
116498,越前そばの里 エリア,女,1959,63,60代,香川県,高松市,600万円以上 700万円未満,mobile/android,2022-10-10 19:56:22,10月,越前そばの里 エリア,29.越前そばの里 エリア,越前市,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"10,000円以上 20,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",初めて,日本海さかな街,,日本海さかな街,,"5,000円以上 10,000円未満",とても満足,"ぼた餅、焼き鯖寿司、そばが、おいしかった
全部お土産に買った",感じなかった,,10,"焼き鯖寿司　ぼた餅、蕎麦がひとつの場所で全部食べられる！買える！
お店の方の接客が機敏な上　とても親切でした",,機会があれば行きたい,今回初めてなのでルートが二度手間になったりしたので、観光ルートを二三　推薦してほしい,,,
116491,道の駅「越前」 エリア,女,1974,48,40代,東京都,西多摩郡,500万円以上 600万円未満,mobile/iphone,2022-10-10 18:58:29,10月,道の駅「越前」 エリア,38.道の駅「越前」 エリア,越前町,丹南,,3泊,1泊,福井エリア（福井市・永平寺町）,岐阜と大阪,友人,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"3,000円以上 5,000円未満","20,000円以上 30,000円未満","10,000円以上 20,000円未満",初めて,一乗谷朝倉氏遺跡,,選択なし/該当施設なし,,"3,000円以上 5,000円未満",満足,,感じなかった,,8,,,機会があれば行きたい,次ばぜひ越前蟹が解禁になった時に訪れたいと思います♪,,,
116486,道の駅「越前」 エリア,男,1954,68,60代,福井県,敦賀市,200万円以上 300万円未満,pc/others,2022-10-10 18:19:56,10月,道の駅「越前」 エリア,38.道の駅「越前」 エリア,越前町,丹南,,日帰り,1泊,三国・あわらエリア（あわら市・坂井市）,京都府,妻,"温泉や露天風呂
地元の美味しいものを食べる
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,"自家用車
",0,0,0,0,,,使わない,"1,000円以上 3,000円未満","10,000円以上 20,000円未満",6～10回目,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,,感じなかった,,5,,,福井県在住,,,,
116480,越前そばの里 エリア,女,1963,59,50代,岐阜県,本巣市,600万円以上 700万円未満,mobile/android,2022-10-10 18:03:54,10月,越前そばの里 エリア,29.越前そばの里 エリア,越前市,丹南,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,夫婦2人,"温泉や露天風呂
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,満足,駐車場が広い,"50,000円以上 100,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",2～5回目,あわら温泉「芦湯」,,選択なし/該当施設なし,,"10,000円以上 20,000円未満",どちらでもない,食事に時間がかかったが　売店男性の商品説明がわかりやすかった,感じた,お蕎麦を食べるのにすごく並びました,7,ホテルの夕食がとてもおいしかった,"このご時世仕方がないのですが
試食がもっとあれば　お土産たくさん購入したのかもしれません",機会があれば行きたい,蟹の季節に行きたいけれど　雪がおおいので遠慮してししまうのが残念です,,,
116483,道の駅「南えちぜん山海里」 エリア,女,1973,49,40代,福井県,福井市,700万円以上 800万円未満,mobile/iphone,2022-10-10 18:02:43,10月,道の駅「南えちぜん山海里」 エリア,43.道の駅「南えちぜん山海里」 エリア,南越前町,丹南,,1泊,1泊,福井エリア（福井市・永平寺町）,福井県外には宿泊しない,夫婦2人,"宿でのんびり過ごす
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,とても満足,,"10,000円以上 20,000円未満",使わない,"3,000円以上 5,000円未満",2～5回目,選択なし/該当施設なし,,選択なし/該当施設なし,,"3,000円以上 5,000円未満",とても満足,,感じなかった,,10,,,また行きたい（1年以内）,,,,
116475,一乗谷朝倉氏遺跡 エリア,女,1968,54,50代,福井県,あわら市,200万円以上 300万円未満,mobile/iphone,2022-10-10 17:31:36,10月,一乗谷朝倉氏遺跡 エリア,01.一乗谷朝倉氏遺跡 エリア,福井市,福井市・永平寺町,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,"自家用車
",0,0,0,0,とても満足,,"1,000円以上 3,000円未満",使わない,"5,000円以上 10,000円未満",2～5回目,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円未満",とても満足,"想像以上に立派な博物館で、ガイドの方の熱意ある説明でよく分かりました。
また訪れたいし多くの人に来ていただきたいと思いました",感じなかった,,8,,"一乗谷レストランが15時で終わっていたので利用できず残念でした。
もう少し遅くまでやっているといいと思いました",福井県在住,,,,
116461,かずら橋 エリア,女,1984,38,30代,福井県,鯖江市,800万円以上 900万円未満,mobile/iphone,2022-10-10 17:04:18,10月,かずら橋 エリア,37.かずら橋 エリア,池田町,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,小学生以下連れの家族,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光展・物産展
新聞・雑誌・ガイドブック
観光パンフレット・ポスター
インターネット・アプリ
Instagram
Facebook
友人・知人
観光協会等の案内所
",1,1,0,1,0,1,0,1,1,0,1,1,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
徒歩
",0,0,1,0,選択肢なし,,使わない,"5,000円以上 10,000円未満","5,000円以上 10,000円未満",初めて,敦賀赤レンガ倉庫,,西山動物園,,"1,000円以上 3,000円未満",満足,,感じた,子供と外で、かつ日陰でご飯食べる場所がなかったこと。,7,,,また行きたい（1年以内）,,,,
116469,北潟湖 エリア,その他,2009,13,10代,福井県,福井市,分からない/無回答,mobile/android,2022-10-10 16:54:01,10月,北潟湖 エリア,14.北潟湖 エリア,あわら市,あわら市・坂井市,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,中学生以上連れの家族,"宿でのんびり過ごす
温泉や露天風呂
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,とても満足,,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",6～10回目,選択なし/該当施設なし,,選択なし/該当施設なし,,"5,000円以上 10,000円未満",満足,,感じなかった,,5,,,,,,,
116468,三方五湖 エリア,女,1957,65,60代,奈良県,生駒郡,200万円以上 300万円未満,mobile/android,2022-10-10 16:53:46,10月,三方五湖 エリア,63.三方五湖 エリア,若狭町,嶺南東部,三方五湖DMO(株),1泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,夫婦2人,"宿でのんびり過ごす
地元の美味しいものを食べる
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光展・物産展
観光パンフレット・ポスター
インターネット・アプリ
",1,0,0,1,0,1,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"20,000円以上 30,000円未満","1,000円以上 3,000円未満","5,000円以上 10,000円未満",6～10回目,若狭三方縄文博物館,,越前和紙の里,,"5,000円以上 10,000円未満",満足,　のんびり出来そう,感じなかった,,8,　食材が美味しい,,また行きたい（1年以内）,,,,
