会員ID,登録施設,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,福井県内での交通手段ALL,タクシー,路線バス,徒歩,レンタサイクル,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,アンケート回答後に訪問する予定の主な場所FA,エリア総消費額,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの,登録エリア,満足度(商品・サービス),満足度(商品・サービス)の理由
101286,道の駅「越前」 エリア,女,1959,63,60代,福井県,鯖江市,500万円以上 600万円未満,mobile/android,2022-04-30 09:37:53,4月,五湖の駅 エリア,61.五湖の駅 エリア,美浜町,嶺南東部,三方五湖DMO(株),日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TV・ラジオ番組やCM
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,"自家用車
",0,0,0,0,,,使わない,"1,000円以上 3,000円未満","5,000円以上 10,000円未満",2～5回目,選択なし/該当施設なし,園芸施設ラボ福井,選択なし/該当施設なし,漁火温泉,"1,000円未満",満足,素敵な土産品があったから,感じなかった,,8,園芸施設での体験が良かったから,,福井県在住,美味しいそばランキングトップと聞いているので、何処の道の駅でも、画一されたおろしそばを提供したら如何でしょうか?,,,
101286,道の駅「越前」 エリア,女,1959,63,60代,福井県,鯖江市,500万円以上 600万円未満,mobile/android,2022-04-30 09:29:44,4月,道の駅「越前」 エリア,38.道の駅「越前」 エリア,越前町,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"温泉や露天風呂
地元の美味しいものを食べる
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック
TV・ラジオ番組やCM
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,"自家用車
県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,"自家用車
",0,0,0,0,,,使わない,"1,000円以上 3,000円未満","5,000円以上 10,000円未満",6～10回目,選択なし/該当施設なし,三方五湖付近,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,,感じなかった,,7,露天風呂,,福井県在住,地場野菜を使った料理,,,
101286,道の駅「越前」 エリア,女,1959,63,60代,福井県,鯖江市,500万円以上 600万円未満,mobile/android,2022-06-14 14:05:45,6月,道の駅「西山公園」 エリア,32.道の駅「西山公園」 エリア,鯖江市,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"買い物、アウトレット
",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,"自家用車
",0,0,0,0,,,使わない,"1,000円未満","3,000円以上 5,000円未満",2～5回目,越前陶芸村,まなべの館,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,,感じなかった,,10,,ツツジソフトクリーム、孫が喜んで食べていました,福井県在住,海鮮が美味しいから、特徴を活かした名物料理の開発,,,
101286,道の駅「越前」 エリア,女,1959,63,60代,福井県,鯖江市,500万円以上 600万円未満,mobile/android,2022-06-29 12:07:49,6月,越前陶芸村 エリア,41.越前陶芸村 エリア,越前町,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,使わない,使わない,"1,000円以上 3,000円未満",11回目以上,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,そばが美味しく、ゴディバとのマリアージュが素晴らしい,感じなかった,,8,だいこん舎のそば,涼しくなったら、グランドゴルフをしたいです,福井県在住,福井県の地場野菜をふんだんに使った郷土料理,,,
101286,道の駅「越前」 エリア,女,1959,63,60代,福井県,鯖江市,500万円以上 600万円未満,mobile/android,2022-09-25 21:25:14,9月,道の駅「恐竜渓谷かつやま」 エリア,20.道の駅「恐竜渓谷かつやま」 エリア,勝山市,勝山市・大野市,勝山市観光まちづくり(株),日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"お祭りやイベントへの参加・見物
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,"自家用車
",0,0,0,0,,,"3,000円以上 5,000円未満","1,000円未満","1,000円以上 3,000円未満",2～5回目,選択なし/該当施設なし,,選択なし/該当施設なし,,"3,000円以上 5,000円未満",満足,今回は、地場のニンニクだけを目的に行きました,感じなかった,新しい施設なので、トイレが綺麗なのは凄く大事な事,7,,恐竜博物館から少し離れているし、アクセスが県外から来られる方は分かるのか心配です,福井県在住,勝山に行ったら、必ず羽二重くるみを買い求めに行きます。今回昼過ぎに行ったら売り切れでしたので、本店迄行きましたがネットとかで確認する方法をとってほしいです。,,,
101286,道の駅「越前」 エリア,女,1959,63,60代,福井県,鯖江市,500万円以上 600万円未満,mobile/android,2022-09-25 21:11:49,9月,若狭フィッシャーマンズワーフ エリア,53.若狭フィッシャーマンズワーフ エリア,小浜市,嶺南西部,(株)まちづくり小浜,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"お祭りやイベントへの参加・見物
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,1,1,"旅行会社ツアーバス
",0,0,0,0,満足,ツアーなのでお任せで旅行ができるから,"3,000円以上 5,000円未満","1,000円未満","1,000円以上 3,000円未満",2～5回目,レインボーライン,,箸のふるさと館WAKASA,桂由美ブライダルファクトリー,"1,000円以上 3,000円未満",満足,お土産物の品揃えが多い,感じなかった,,7,魚　漁港に近いから新鮮,今回は、よっぱらい鯖の料理が食べることがなかったですが、次回は是非とも,福井県在住,,,,
101286,道の駅「越前」 エリア,女,1959,63,60代,福井県,鯖江市,500万円以上 600万円未満,mobile/android,2022-09-25 20:55:36,9月,まちの市場 こってコテいけだ エリア,35.まちの市場 こってコテいけだ エリア,池田町,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"お祭りやイベントへの参加・見物
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック
観光パンフレット・ポスター
",0,1,0,1,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,"自家用車
",0,0,0,0,選択肢なし,,"3,000円以上 5,000円未満","1,000円未満","1,000円以上 3,000円未満",6～10回目,選択なし/該当施設なし,池田稲荷神社,選択なし/該当施設なし,,"3,000円以上 5,000円未満",満足,薪能の後の時間迄お店を開いて頂きありがとうございました,感じなかった,,9,池田のご当地サイダーがおすすめ,今回、夜遅かったので食事はできず残念でした。これからの新米シーズンに合わせてお米を前にだしたイベントに参加したい,福井県在住,コロナ禍がやっと収束しつつあり、人流も多くなってきました。何処の観光地も挽回をかけて工夫を凝らしています。福井県内でもまだまだ知らない所がいっぱい。探して出かけて行きますよ,,,
101286,道の駅「越前」 エリア,女,1959,63,60代,福井県,鯖江市,500万円以上 600万円未満,mobile/android,2022-10-30 16:25:40,10月,越前大野城・城下町 エリア,15.越前大野城・城下町 エリア,大野市,勝山市・大野市,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,団体旅行,"お祭りやイベントへの参加・見物
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,1,1,"旅行会社ツアーバス
",0,0,0,0,とても満足,今回は、越美北線を利用した旅行会社のプレミアムツアーですので、至れり尽くせりでした,使わない,"5,000円以上 10,000円未満","1,000円以上 3,000円未満",2～5回目,一乗谷朝倉氏遺跡,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",とても満足,越前大野城に登ってガイドさんの丁寧な説明を受けてよく分かりました,感じなかった,,8,紅葉シーズンに是非とも出かけてほしい,里芋をふんだんに使った郷土料理,福井県在住,自然と共有できる遊び,,,
101286,,女,1959,64,60代,福井県,鯖江市,500万円以上 600万円未満,mobile/android,2023-11-12 15:35:04,11月,はたや記念館 ゆめおーれ勝山 エリア,30.はたや記念館 ゆめおーれ勝山 エリア,勝山市,勝山市・大野市,勝山市観光まちづくり(株),日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,団体旅行,"各種体験（手作り、果物狩りなど）
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"TV・ラジオ番組やCM
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,1,1,"旅行会社ツアーバス
",0,0,0,0,満足,ツアーバスなので、寝ていても友人と話しをしていても目的地に着くから,使わない,"5,000円以上 10,000円未満","3,000円以上 5,000円未満",2～5回目,道の駅「越前おおの荒島の郷」,,福井県立恐竜博物館,,"3,000円以上 5,000円未満",満足,昭和レトロ感漂う施設,感じなかった,,5,この後に訪れた花月楼での昼食が満足度120％,花月楼での食事がセットになったプランは、特に女性に人気が出ると思います,福井県在住,越前そばや蟹の他に食に関する人気メニューを開発しなければ,道の駅「越前」 エリア,満足,体験コーナがあり、お土産もできた
101286,,女,1959,64,60代,福井県,鯖江市,500万円以上 600万円未満,mobile/android,2023-11-12 15:25:21,11月,道の駅「越前おおの荒島の郷」 エリア,22.道の駅「越前おおの荒島の郷」 エリア,大野市,勝山市・大野市,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,団体旅行,"各種体験（手作り、果物狩りなど）
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"新聞・雑誌・ガイドブック
TV・ラジオ番組やCM
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,1,1,"旅行会社ツアーバス
",0,0,0,0,満足,道路状況も良く、目的地に時間通り到着できた,使わない,"5,000円以上 10,000円未満","3,000円以上 5,000円未満",2～5回目,選択なし/該当施設なし,恐竜博物館,はたや記念館 ゆめおーれ勝山,,"1,000円以上 3,000円未満",満足,交通アクセスも良く、駐車場も広くてよい,感じなかった,,5,登山用品が豊富にあること,今回、少しの時間しかなかったので全部を見ることができなかった,福井県在住,福井と言えば蟹になるが、高価な食べ物になるので満足度が増すように交通アクセスをもっと便利になるように,道の駅「越前」 エリア,満足,品数が豊富にあり買い物に迷ってしまうくらい
