会員ID,登録施設,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,その他,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,その他,福井県内での交通手段ALL,自家用車,レンタカー,タクシー,在来線,旅行会社ツアーバス,路線バス,徒歩,レンタサイクル,その他,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,アンケート回答後に訪問する予定の主な場所FA,エリア総消費額,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの
124907,web,女,1978,44,40代,栃木県,日光市,600万円以上 700万円未満,mobile/iphone,2022-11-18 22:48:50,11月,あわら温泉 エリア,11.あわら温泉 エリア,あわら市,あわら市・坂井市,,3泊,1泊,三国・あわらエリア（あわら市・坂井市）,石川県金沢市,小学生以下連れの家族,"温泉や露天風呂
地元の美味しいものを食べる
テーマパーク（遊園地、動物園、博物館など）
",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック
インターネット・アプリ
Facebook
",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"50,000円以上 100,000円未満","20,000円以上 30,000円未満","40,000円以上 50,000円未満",初めて,福井県立恐竜博物館,,越前大野城,,"30,000円以上 40,000円未満",満足,ホテルでの食事で、カニを含めた夕食がとても良かった事と、温泉も存分に楽しめた事。,感じなかった,不便ではないが、お土産を買うお店や食事・スイーツなどのお店が増えると、更に魅力が増すのではないかと感じました。,8,"温泉と食事と満足でき、尚且つお子さん連れなら恐竜博物館もまぁまぁ近いこと。
家族3世代できても、どの年代もオールで旅行を楽しめる場所ととても感じる事が出来たから。",飲食店、土産店が少ない気がする。,機会があれば行きたい,"やはり今の時期は蟹に期待大なので、美味しく食べられるお店がもっとわかりやすいように、何か必要だと感じる。

観光客向けで仕方がないかもしれないが、蟹や海産物など生物が美味しいだけではなく、新鮮で安くて美味しいの三拍子が揃う場所が少ないと思う。知らないだけかもしれないが、県外の私たちにもわかりやすい案内が欲しいかも。。。"
124909,うるしの里 エリア,女,1962,60,60代,愛知県,一宮市,400万円以上 500万円未満,mobile/iphone,2022-11-18 22:35:33,11月,うるしの里 エリア,34.うるしの里 エリア,鯖江市,丹南,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,夫婦2人,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,選択肢なし,,"20,000円以上 30,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,,"5,000円以上 10,000円未満",満足,,感じなかった,,7,,,,
124908,うるしの里 エリア,男,1962,60,60代,愛知県,一宮市,400万円以上 500万円未満,mobile/iphone,2022-11-18 22:35:24,11月,うるしの里 エリア,34.うるしの里 エリア,鯖江市,丹南,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,夫婦2人,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
名所、旧跡の観光
",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"20,000円以上 30,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,,"5,000円以上 10,000円未満",満足,,感じなかった,,7,,,,
124870,東尋坊 エリア,女,1974,48,40代,兵庫県,加古郡,"900万円以上 1,000万円未満",mobile/iphone,2022-11-18 22:32:15,11月,東尋坊 エリア,06.東尋坊 エリア,坂井市,あわら市・坂井市,(一社)DMOさかい観光局,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,夫婦2人,"宿でのんびり過ごす
名所、旧跡の観光
",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"在来線
",0,0,0,1,0,0,0,0,"路線バス
",0,0,0,0,0,1,0,0,0,満足,"バスの運転手さんがとても親切で気持ちのよい接客だった。
平日に訪れた為かバスの本数が少なく、もう少しあればよいと思ったので満足　としました。","10,000円以上 20,000円未満","20,000円以上 30,000円未満","5,000円以上 10,000円未満",初めて,選択なし/該当施設なし,雄島,選択なし/該当施設なし,永平寺,"1,000円以上 3,000円未満",満足,"ゆったりと景色をみたり出来ました。
平日だからか閉まっているお店もあったので
満足　の評価にしました。",感じた,バスの便がもう少しあればいいと思いました。,7,東尋坊の風景は素晴らしかったし、雄島の橋も島も人工物が自然と共存していてよかったから。,"海鮮だけではなくて、お饅頭の食べ歩きとかあればよかったなぁ。と思いました。
アクティビティは、風が強いと難しいかもしれませんが、上空から断崖を見るなど出来たら面白いかなぁ。と思いました。",機会があれば行きたい,"出来たての温泉たまごや温泉まんじゅう、足湯などあればいいかなぁ。
と思います。"
122726,web,男,1952,70,70代,愛知県,知多郡,分からない/無回答,mobile/android,2022-11-18 21:46:55,11月,花の駅 ゆりの里公園 エリア,09.花の駅 ゆりの里公園 エリア,坂井市,あわら市・坂井市,(一社)DMOさかい観光局,2泊,2泊,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,不満,建物でのイベント、展示など工夫して興味を持てるよう一考があるとよいと感じた,"20,000円以上 30,000円未満","5,000円以上 10,000円未満","3,000円以上 5,000円未満",初めて,ふれあいパーク三里浜(道の駅「みくに」),,あわら温泉「芦湯」,,使わない,どちらでもない,,感じなかった,,3,,,機会があれば行きたい,新幹線開業に合わせて美味しいもの、温泉をピーアールしてほしい
122726,web,男,1952,70,70代,愛知県,知多郡,分からない/無回答,mobile/android,2022-11-18 21:34:09,11月,福井駅前 エリア,04.福井駅前 エリア,福井市,福井市・永平寺町,,2泊,2泊,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,選択肢なし,きれいで立ち寄りやすかった,"20,000円以上 30,000円未満","5,000円以上 10,000円未満","3,000円以上 5,000円未満",2～5回目,丸岡城,,タケフナイフビレッジ,,"3,000円以上 5,000円未満",満足,品揃えが多くて良い,感じた,駐車場が分かりずらかった,7,温泉、魚介類や野菜などが美味しくもっとアピールしてほしい,蕎麦マップがあると有りがたい,機会があれば行きたい,新幹線開業を機会に飲食店の特徴マップなどがあると有りがたい
124896,web,男,1960,62,60代,三重県,三重郡,400万円以上 500万円未満,mobile/android,2022-11-18 21:28:35,11月,越前陶芸村 エリア,41.越前陶芸村 エリア,越前町,丹南,,1泊,1泊,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,福井県外には宿泊しない,小学生以下連れの家族,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
各種体験（手作り、果物狩りなど）
",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"観光展・物産展
観光連盟やDMOのHP
",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,どちらでもない,,"20,000円以上 30,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",初めて,越前陶芸村,,道の駅「南えちぜん山海里」,,"20,000円以上 30,000円未満",満足,樹香苑さんの料理がとても美味しかった,感じなかった,,10,料理が美味しく陶芸の体験ができたこと,,また行きたい（1年以内）,
122726,web,男,1952,70,70代,愛知県,知多郡,分からない/無回答,mobile/android,2022-11-18 21:27:09,11月,はたや記念館 ゆめおーれ勝山 エリア,24.はたや記念館 ゆめおーれ勝山 エリア,勝山市,勝山市・大野市,勝山市観光まちづくり(株),2泊,2泊,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,とても満足,丁寧な対応が大変良かった,"20,000円以上 30,000円未満","5,000円以上 10,000円未満","3,000円以上 5,000円未満",2～5回目,大本山永平寺,,ファーマーズマーケットきららの丘,,"3,000円以上 5,000円未満",とても満足,各コーナーごとの説明、対応が上手でまた丁寧に行って頂けました,感じなかった,,10,本はたや記念館をそのまま残して設備を動かしながら体験ができ次回は家族と孫も一緒に是非きたい,体験機織りが面白く子どもなどにも体験させたい,機会があれば行きたい,魚介類や野菜果物が美味しく温泉ももっとアピールできるとよいのでは
124899,あわら温泉 エリア,女,1967,55,50代,愛知県,刈谷市,分からない/無回答,mobile/android,2022-11-18 21:19:46,11月,あわら温泉 エリア,11.あわら温泉 エリア,あわら市,あわら市・坂井市,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,夫婦2人,"温泉や露天風呂
地元の美味しいものを食べる
名所、旧跡の観光
友人・親戚を尋ねる
",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"観光パンフレット・ポスター
インターネット・アプリ
",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",2～5回目,大本山永平寺,,選択なし/該当施設なし,,"5,000円以上 10,000円未満",どちらでもない,,感じなかった,,7,,,機会があれば行きたい,
124900,越前岬 エリア,女,1989,33,30代,京都府,舞鶴市,"1,500万円以上",mobile/iphone,2022-11-18 21:09:47,11月,越前岬 エリア,42.越前岬 エリア,越前町,丹南,,1泊,1泊,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,福井県外には宿泊しない,夫婦2人,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
花見や紅葉などの自然鑑賞
",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
Twitter
",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,どちらでもない,軽自動車は狭い,"100,000円以上","10,000円以上 20,000円未満","5,000円以上 10,000円未満",初めて,選択なし/該当施設なし,,御食国若狭おばま食文化館,,"10,000円以上 20,000円未満",満足,,感じなかった,,9,かにがおいしい,,機会があれば行きたい,
