会員ID,登録施設,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,その他,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,その他,福井県内での交通手段ALL,自家用車,レンタカー,タクシー,在来線,旅行会社ツアーバス,路線バス,徒歩,レンタサイクル,その他,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,アンケート回答後に訪問する予定の主な場所FA,エリア総消費額,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの
100148,あわら温泉・あわら温泉屋台村,男,1965,57,50代,埼玉県,春日部市,500万円以上 600万円未満,mobile/android,2022-12-23 22:39:10,12月,一乗谷朝倉氏遺跡 エリア,01.一乗谷朝倉氏遺跡 エリア,福井市,福井市・永平寺町,,1泊,福井県内には宿泊しない,福井県内には宿泊しない,石川県加賀市,夫婦2人,"地元の美味しいものを食べる
名所、旧跡の観光
",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光連盟やDMOのHP
インターネット・アプリ
",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"レンタカー
新幹線
",0,1,1,0,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,満足,案内板がわかり易かった。,使わない,"40,000円以上 50,000円未満","30,000円以上 40,000円未満",初めて,選択なし/該当施設なし,,東尋坊,,"3,000円以上 5,000円未満",満足,当時の物を見学できる。,感じなかった,,8,あさみゅー　当時の状を良く復元出来見てわかり易かった。,地元の飲食店情報も有った方が良かった。,また行きたい（1年以内）,近々北陸新幹線も延伸され福井県に行きやすくなるので情報をもっと発信して欲しい、蟹を安く提供して欲しい。
127676,web,女,1991,31,30代,富山県,富山市,500万円以上 600万円未満,mobile/android,2022-12-23 21:22:56,12月,三方五湖 エリア,63.三方五湖 エリア,若狭町,嶺南東部,三方五湖DMO(株),4泊以上,4泊以上,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,三重県,小学生以下連れの家族,"宿でのんびり過ごす
地元の美味しいものを食べる
友人・親戚を尋ねる
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",2～5回目,選択なし/該当施設なし,,レインボーライン,,"3,000円以上 5,000円未満",とても満足,"お店の方がとても子供にも優しく、ご飯もとてもとてもおいしかったです！！
福井らしいかれいやへしこなどとても美味しかったです(^^)
クラフトビールも3種類どれも美味しく、特に出来たての梅ビールをいただけて、とても飲みやすく美味しかったです。買って帰りたいくらいでした。",感じた,お店の方に聞けばよかったのですが、お風呂に赤ちゃんを着替えさせる台のようなものがなく、着替えが難しかったです,10,とても食事が美味しく人もよく、何度来ても景色が良いため。,レインボーラインの公園が改装されたようなのでたのしみです,また行きたい（1年以内）,
102247,道の駅「西山公園」 エリア,女,1972,50,50代,福井県,福井市,"1,200万円以上 1,500万円未満",mobile/iphone,2022-12-23 20:41:02,12月,あわら温泉 エリア,11.あわら温泉 エリア,あわら市,あわら市・坂井市,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,夫婦2人,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光連盟やDMOのHP
インターネット・アプリ
宿泊施設
",0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"10,000円以上 20,000円未満","1,000円以上 3,000円未満","10,000円以上 20,000円未満",11回目以上,ゆりの里公園ユリーム春江,,ふれあいパーク三里浜(道の駅「みくに」),,"5,000円以上 10,000円未満",とても満足,ゆっくり身体を休める事が出来ました,感じなかった,,10,,,福井県在住,
127661,あわら温泉 エリア,女,1976,46,40代,広島県,広島市東区,分からない/無回答,mobile/android,2022-12-23 17:01:33,12月,福井駅前 エリア,04.福井駅前 エリア,福井市,福井市・永平寺町,,3泊,3泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,自分ひとり,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"新幹線
",0,0,1,0,0,0,0,0,"在来線
路線バス
",0,0,0,1,0,1,0,0,0,とても満足,結構な雪なのに、ちゃんと時刻通りに動いていて助かりました。,"20,000円以上 30,000円未満","30,000円以上 40,000円未満","10,000円以上 20,000円未満",初めて,東尋坊,,氣比神宮,,"1,000円以上 3,000円未満",満足,ちょうど雪だったので、行きたかった恐竜博物館がクローズ中だけれど広場で氷河期みたいな風景を見れて良かった（けど時節柄サンタ衣装だったので満足度ひとつダウン）,感じた,雪を融かすのに水が出ていて、そういう風習だと知らなかったので、駅の側で長靴とかスパイク付の靴で歩きやすいものを売ってないかな、と探したけれど見当たらず、ちょっと困りました。,5,,,機会があれば行きたい,
121850,越前陶芸村 エリア,女,1960,62,60代,滋賀県,野洲市,100万円以上 200万円未満,mobile/iphone,2022-12-23 16:34:41,12月,うみんぴあ大飯 エリア,64.うみんぴあ大飯 エリア,おおい町,嶺南西部,,1泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,自分ひとり,"宿でのんびり過ごす
まちあるき、都市散策
",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,満足,家を出発してから、途中で雪が積もり路面凍結があり、天気が気になったが、福井県は晴れで車であちこち見て回れたから。,"5,000円以上 10,000円未満","1,000円以上 3,000円未満","10,000円以上 20,000円未満",11回目以上,御食国若狭おばま食文化館,,エルガイアおおい,,"5,000円以上 10,000円未満",満足,観光できる場所が多いし、温泉もあるので楽しみがある。,感じなかった,,8,エルガイアおおいは、映画上映があり、勉強になった。道の駅のシャーベットも美味しいから。,,また行きたい（1年以内）,今回は海鮮丼をいただいたが、毎回お魚料理が美味しい。お土産にお魚を買い物して帰ります。
127674,web,女,1964,58,50代,大阪府,高槻市,分からない/無回答,mobile/iphone,2022-12-23 15:10:42,12月,日本海さかな街 エリア,46.日本海さかな街 エリア,敦賀市,嶺南東部,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,団体旅行,"地元の美味しいものを食べる
買い物、アウトレット
",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"旅行会社ツアーバス
",0,0,0,0,0,1,0,0,"旅行会社ツアーバス
",0,0,0,0,1,0,0,0,0,とても満足,インターからも近くて分かりやすかった,使わない,"3,000円以上 5,000円未満","5,000円以上 10,000円未満",2～5回目,氣比神宮,,選択なし/該当施設なし,,"5,000円以上 10,000円未満",とても満足,新鮮で安くて美味しくて最高です,感じなかった,,10,交通の便が良くて、食べる物が美味しいから,,機会があれば行きたい,大人向けの恐竜のテーマパークがあったら来たいです
127143,web,女,1975,47,40代,京都府,舞鶴市,500万円以上 600万円未満,mobile/iphone,2022-12-23 14:59:42,12月,うみんぴあ大飯 エリア,64.うみんぴあ大飯 エリア,おおい町,嶺南西部,,1泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,小学生以下連れの家族,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"1,000円以上 3,000円未満",使わない,"5,000円以上 10,000円未満",2～5回目,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円未満",満足,,感じなかった,,5,,,,
127673,熊川宿 エリア,男,1954,68,60代,滋賀県,草津市,100万円以上 200万円未満,mobile/android,2022-12-23 14:59:20,12月,熊川宿 エリア,62.熊川宿 エリア,若狭町,嶺南東部,,1泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,石川県金沢市,夫婦2人,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"20,000円以上 30,000円未満","1,000円以上 3,000円未満","30,000円以上 40,000円未満",2～5回目,小浜市水産食品センター（若狭小浜お魚センター）,,エルガイアおおい,,"1,000円以上 3,000円未満",どちらでもない,,感じなかった,,5,,,機会があれば行きたい,
127671,日本海さかな街 エリア,女,1965,57,50代,大阪府,枚方市,600万円以上 700万円未満,mobile/android,2022-12-23 14:43:47,12月,日本海さかな街 エリア,46.日本海さかな街 エリア,敦賀市,嶺南東部,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
買い物、アウトレット
",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター
インターネット・アプリ
",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"旅行会社ツアーバス
",0,0,0,0,1,0,0,0,0,とても満足,自宅近くからツアーバスが出ているので、楽に移動出来便利です。,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",2～5回目,氣比神宮,,選択なし/該当施設なし,無し,"5,000円以上 10,000円未満",満足,美味しいものがお安く食べられて、年末年始の買い物が、お安く出来た。,感じなかった,,8,"美味しい物が沢山ある。
海産物が、お安い。",割引してくれるところと、全くしてくれない所が有り、統一来て欲しい。,機会があれば行きたい,
127670,越前陶芸村 エリア,女,1951,71,70代,福井県,福井市,200万円以上 300万円未満,mobile/android,2022-12-23 13:59:35,12月,越前陶芸村 エリア,41.越前陶芸村 エリア,越前町,丹南,,1泊,1泊,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,福井県外には宿泊しない,夫婦2人,"宿でのんびり過ごす
地元の美味しいものを食べる
買い物、アウトレット
ドライブ・ツーリング
",1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"新聞・雑誌・ガイドブック
宿泊施設
",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"20,000円以上 30,000円未満","1,000円以上 3,000円未満","5,000円以上 10,000円未満",11回目以上,選択なし/該当施設なし,,ふれあいパーク三里浜(道の駅「みくに」),,"30,000円以上 40,000円未満",満足,,感じなかった,,5,,,,
