会員ID,登録施設,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,その他,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,その他,福井県内での交通手段ALL,自家用車,レンタカー,タクシー,在来線,旅行会社ツアーバス,路線バス,徒歩,レンタサイクル,その他,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,アンケート回答後に訪問する予定の主な場所FA,エリア総消費額,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの
113347,web,女,1975,47,40代,福井県,越前市,分からない/無回答,mobile/android,2022-09-09 23:06:59,9月,JR敦賀駅前 エリア,48.JR敦賀駅前 エリア,敦賀市,嶺南東部,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,恋人,"まちあるき、都市散策
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"3,000円以上 5,000円未満","3,000円以上 5,000円未満",11回目以上,氣比神宮,,敦賀赤レンガ倉庫,,使わない,どちらでもない,,感じなかった,,3,,,福井県在住,
113347,web,女,1975,47,40代,福井県,越前市,分からない/無回答,mobile/android,2022-09-09 23:02:40,9月,日本海さかな街 エリア,46.日本海さかな街 エリア,敦賀市,嶺南東部,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,恋人,"まちあるき、都市散策
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"3,000円以上 5,000円未満","3,000円以上 5,000円未満",11回目以上,氣比神宮,,敦賀赤レンガ倉庫,,"1,000円以上 3,000円未満",満足,,感じなかった,,7,,,福井県在住,
113347,web,女,1975,47,40代,福井県,越前市,分からない/無回答,mobile/android,2022-09-09 23:01:30,9月,金ヶ崎 エリア,49.金ヶ崎 エリア,敦賀市,嶺南東部,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,恋人,"まちあるき、都市散策
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"3,000円以上 5,000円未満","3,000円以上 5,000円未満",初めて,氣比神宮,,敦賀赤レンガ倉庫,,使わない,どちらでもない,,感じなかった,,5,,,福井県在住,
113347,web,女,1975,47,40代,福井県,越前市,分からない/無回答,mobile/android,2022-09-09 22:58:52,9月,氣比神宮 エリア,47.氣比神宮 エリア,敦賀市,嶺南東部,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,恋人,"まちあるき、都市散策
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"3,000円以上 5,000円未満","3,000円以上 5,000円未満",6～10回目,選択なし/該当施設なし,,敦賀市立博物館,,"1,000円未満",満足,,感じなかった,,6,,,福井県在住,グランピング
113347,web,女,1975,47,40代,福井県,越前市,分からない/無回答,mobile/android,2022-09-09 22:56:10,9月,敦賀市立博物館 エリア,50.敦賀市立博物館 エリア,敦賀市,嶺南東部,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,恋人,"まちあるき、都市散策
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,選択肢なし,,使わない,"3,000円以上 5,000円未満","3,000円以上 5,000円未満",初めて,氣比神宮,,敦賀赤レンガ倉庫,,"1,000円未満",どちらでもない,,感じなかった,,3,,,福井県在住,グランピング
113345,道の駅「越前」 エリア,男,1950,72,70代,滋賀県,高島市,200万円以上 300万円未満,mobile/android,2022-09-09 22:16:10,9月,道の駅「越前」 エリア,38.道の駅「越前」 エリア,越前町,丹南,,日帰り,4泊以上,三国・あわらエリア（あわら市・坂井市）,石川県加賀市,友人,"温泉や露天風呂
地元の美味しいものを食べる
買い物、アウトレット
",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック
観光パンフレット・ポスター
観光連盟やDMOのHP
インターネット・アプリ
",0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"10,000円以上 20,000円未満","3,000円以上 5,000円未満","5,000円以上 10,000円未満",11回目以上,呼鳥門,,東尋坊,,"5,000円以上 10,000円未満",とても満足,新鮮な魚が食べられたしお土産に買って帰った。,感じなかった,,10,長く続く海岸線沿いの道路けら見る海は最高です。晴れた日の青い海の水平線がめっちゃ綺麗でした。そして道路沿いのレストランや喫茶店や日帰り入浴施設が良かった。,道の駅越前エリアには温泉ありレストランあり越前ブランドコーナーあって観光案内所迄あるので最高です。私の一押しは一階入り口にあるお食事処『かねいち』の日替わり定食や本日おすすめ定食は安くて品数が多くて大満足です。,また行きたい（1年以内）,海岸線の道路を走って行くと行く所行く所にトイレがあり素晴らしいおもてなしの県だと思います。
107819,金ヶ崎 エリア,男,1990,32,30代,福井県,敦賀市,"900万円以上 1,000万円未満",mobile/iphone,2022-09-09 22:09:54,9月,うみんぴあ大飯 エリア,64.うみんぴあ大飯 エリア,おおい町,嶺南西部,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,小学生以下連れの家族,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,選択肢なし,,使わない,使わない,"10,000円以上 20,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,,感じなかった,,6,,,また行きたい（1年以内）,
107819,金ヶ崎 エリア,男,1990,32,30代,福井県,敦賀市,"900万円以上 1,000万円未満",mobile/iphone,2022-09-09 22:09:06,9月,若狭フィッシャーマンズワーフ エリア,53.若狭フィッシャーマンズワーフ エリア,小浜市,嶺南西部,(株)まちづくり小浜,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,小学生以下連れの家族,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,満足,,使わない,使わない,"10,000円以上 20,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,,"10,000円以上 20,000円未満",とても満足,蘇洞門めぐりが楽しかった,感じなかった,,9,,,また行きたい（1年以内）,
113153,スキージャム勝山 エリア,女,1993,29,20代,東京都,青梅市,500万円以上 600万円未満,mobile/iphone,2022-09-09 20:58:06,9月,レインボーライン エリア,59.レインボーライン エリア,美浜町,嶺南東部,三方五湖DMO(株),3泊,3泊,奥越前エリア（勝山市・大野市）,福井県外には宿泊しない,小学生以下連れの家族,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,恐竜のあるところ,"Instagram
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,とても満足,,"40,000円以上 50,000円未満","5,000円以上 10,000円未満","50,000円以上 100,000円未満",初めて,道の駅「南えちぜん山海里」,,若狭和田ビーチ,,"1,000円以上 3,000円未満",とても満足,,感じなかった,,10,,,また行きたい（1年以内）,
113153,スキージャム勝山 エリア,女,1993,29,20代,東京都,青梅市,500万円以上 600万円未満,mobile/iphone,2022-09-09 20:56:24,9月,道の駅「南えちぜん山海里」 エリア,43.道の駅「南えちぜん山海里」 エリア,南越前町,丹南,,3泊,3泊,奥越前エリア（勝山市・大野市）,福井県外には宿泊しない,小学生以下連れの家族,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,恐竜のあるところ,"Instagram
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,とても満足,,"40,000円以上 50,000円未満","5,000円以上 10,000円未満","50,000円以上 100,000円未満",初めて,日本海さかな街,,レインボーライン,,"1,000円以上 3,000円未満",とても満足,,感じなかった,,10,,,また行きたい（1年以内）,
