会員ID,登録エリア,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,その他,福井県内での交通手段ALL,自家用車,レンタカー,タクシー,在来線,旅行会社ツアーバス,路線バス,徒歩,レンタサイクル,その他,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,その他,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,アンケート回答前に訪問した主な場所FA,エリア総消費額,満足度(商品・サービス),満足度(商品・サービス)の理由,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの
177010,芝政ワールド エリア,女,1988,37,30代,石川県,金沢市,400万円以上 500万円未満,mobile/iphone,2025-03-17 21:29:07,3月,芝政ワールド エリア,12.芝政ワールド エリア,坂井市,あわら市・坂井市,(一社)DMOさかい観光局,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,小学生以下連れの家族,"テーマパーク（遊園地、動物園、博物館など）
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,満足,,使わない,"1,000円未満","5,000円以上 10,000円未満",初めて,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,,"5,000円以上 10,000円未満",とても満足,,満足,,感じなかった,,5,,,また行きたい（1年以内）,
155386,一乗谷朝倉氏遺跡 エリア,女,1994,31,30代,岐阜県,可児市,分からない/無回答,mobile/iphone,2025-03-17 21:16:19,3月,北陸新幹線 越前たけふ駅 エリア,38.北陸新幹線 越前たけふ駅 エリア,越前市,丹南,,2泊,福井県内には宿泊しない,福井県内には宿泊しない,石川県加賀市,友人,"宿でのんびり過ごす
地元の美味しいものを食べる
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"5,000円以上 10,000円未満","30,000円以上 40,000円未満","5,000円以上 10,000円未満",2～5回目,"観光パンフレット・ポスター
Instagram
観光協会等の案内所
",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,選択なし/該当施設なし,,越前大野城,,"3,000円以上 5,000円未満",満足,,満足,,感じなかった,,8,お土産の種類がとても多いです。海の幸山の幸が豊富でわくわくします。,駅の周りに夜ご飯が食べられるところがあるといいかと思います。,また行きたい（1年以内）,浜焼き屋さんがあるといいです
177006,web,男,1965,60,60代,滋賀県,大津市,400万円以上 500万円未満,mobile/android,2025-03-17 19:54:33,3月,道の駅「越前」 エリア,49.道の駅「越前」 エリア,越前町,丹南,一般社団法人 越前町観光連盟（DMO ECHIZEN）,日帰り,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,石川県金沢市,夫婦2人,"温泉や露天風呂
アウトドア（海水浴、釣り、登山など）
",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,満足,渋滞に巻き込まれなくて済む。,"10,000円以上 20,000円未満",使わない,"5,000円以上 10,000円未満",初めて,"観光パンフレット・ポスター
インターネット・アプリ
",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,越前がにミュージアム,,選択なし/該当施設なし,,"10,000円以上 20,000円未満",満足,鮮度&amp;てごろ感,満足,越前がにの買い出し&amp;食事(バイキング),感じた,電子マネー&amp;クレジットカードが使えなかった。,6,車の駐車場のゆとりがある事。,屋台や蟹ミュージアム側でも電子マネー&amp;(イオン、楽天、au)ペイが使えられたらいいですね。,機会があれば行きたい,アトラクション等もっとあればいいですね。
176973,大本山 永平寺 エリア,男,1993,32,30代,千葉県,船橋市,400万円以上 500万円未満,mobile/iphone,2025-03-17 18:34:21,3月,丸岡城 エリア,13.丸岡城 エリア,坂井市,あわら市・坂井市,(一社)DMOさかい観光局,1泊,福井県内には宿泊しない,福井県内には宿泊しない,石川県加賀市,夫婦2人,"まちあるき、都市散策
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"新幹線
",0,0,1,0,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,満足,道路が良かったため,使わない,"20,000円以上 30,000円未満","3,000円以上 5,000円未満",初めて,"観光展・物産展
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,一乗谷朝倉氏遺跡,,選択なし/該当施設なし,,"1,000円未満",不満,丸岡城、坂井市ならではというものがあまり見受けることができなかったため,満足,現存天守として期待通りのものが見れたため,感じた,丸岡城全体の歴史についての解説が無かった,8,北陸唯一の現存天守であり、一乗谷の遺跡と併せて歴史のストーリーを辿るプランが可能なため,現存天守ならではを活かしたお土産、グルメ商品を開発していただくと購買意欲をそそられます,機会があれば行きたい,福井県は恐竜、温泉、歴史文化、食材、景勝地に恵まれていながらもなかなかそのアピールが上手ではないと感じます。近年昇龍道と称して愛知から富山まで抜けるルートがインバウンドでも定番になりつつあるので、他県と組んでアクセスと共に地域としてできる体験をPRすることで、福井を訪れる人は増加するのではないかと考えています。福井県の観光がもっと盛り上がることを期待しています！
177004,小浜市 阿納 エリア,男,2001,24,20代,長野県,塩尻市,500万円以上 600万円未満,mobile/iphone,2025-03-17 18:28:01,3月,小浜市 阿納 エリア,67.小浜市 阿納 エリア,小浜市,嶺南西部,(株)まちづくり小浜,1泊,2泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,恋人,"宿でのんびり過ごす
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,満足,,"50,000円以上 100,000円未満","20,000円以上 30,000円未満","10,000円以上 20,000円未満",初めて,"Instagram
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,御食国若狭おばま食文化館,,レインボーライン,,"10,000円以上 20,000円未満",とても満足,,とても満足,,感じなかった,,8,,,,
135591,うみんぴあ大飯 エリア,男,1997,28,20代,大阪府,大阪市大正区,800万円以上 900万円未満,mobile/iphone,2025-03-17 18:06:00,3月,一乗谷朝倉氏遺跡 エリア,06.一乗谷朝倉氏遺跡 エリア,福井市,福井市・永平寺町,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,自分ひとり,"ドライブ・ツーリング
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,とても満足,,使わない,"20,000円以上 30,000円未満","10,000円以上 20,000円未満",2～5回目,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,一乗谷朝倉氏遺跡,,丸岡城,,"1,000円以上 3,000円未満",とても満足,,とても満足,,感じなかった,,10,,,また行きたい（1年以内）,
177003,うみんぴあ大飯 エリア,男,1968,57,50代,兵庫県,神戸市東灘区,800万円以上 900万円未満,mobile/iphone,2025-03-17 17:41:00,3月,うみんぴあ大飯 エリア,84.うみんぴあ大飯 エリア,おおい町,嶺南西部,,1泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,自分ひとり,"出張など仕事関係
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"在来線
",0,0,0,1,0,0,0,0,"徒歩
",0,0,0,0,0,0,1,0,0,,,"10,000円以上 20,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",6～10回目,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,,"5,000円以上 10,000円未満",満足,,満足,,感じた,道の駅が休みだった,8,,,機会があれば行きたい,
177001,あわら湯のまち エリア,女,1958,67,60代,京都府,京都市山科区,100万円未満,mobile/iphone,2025-03-17 17:22:03,3月,あわら湯のまち エリア,17.あわら湯のまち エリア,あわら市,あわら市・坂井市,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,夫婦2人,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"30,000円以上 40,000円未満","3,000円以上 5,000円未満","10,000円以上 20,000円未満",11回目以上,"観光パンフレット・ポスター
インターネット・アプリ
",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,東尋坊,,小浜市水産食品センター（若狭小浜お魚センター）,,"10,000円以上 20,000円未満",満足,温泉　料理が良い。,満足,,感じなかった,,8,京都から近く　車でも鉄道でも行きやすい。,,また行きたい（1年以内）,
176975,大本山 永平寺 エリア,女,1994,31,30代,千葉県,船橋市,200万円以上 300万円未満,mobile/iphone,2025-03-17 16:43:58,3月,丸岡城 エリア,13.丸岡城 エリア,坂井市,あわら市・坂井市,(一社)DMOさかい観光局,1泊,福井県内には宿泊しない,福井県内には宿泊しない,石川県加賀市,夫婦2人,"まちあるき、都市散策
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"新幹線
",0,0,1,0,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,満足,,使わない,"20,000円以上 30,000円未満","3,000円以上 5,000円未満",初めて,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,一乗谷朝倉氏遺跡,,選択なし/該当施設なし,帰宅,"5,000円以上 10,000円未満",満足,酒店でご当地で福井県または店頭でしか購入できない珍しいお酒を紹介してもらえたこと。,満足,丸岡城はシンプルだったが眺望も良く、人も少なめだったので余裕をもって観光できた。,感じなかった,自分は不便無かったが、丸岡城の上の階へ上がる階段が急だったため、年配の観光者には厳しいかも。逆に子供はアトラクション感覚で楽しめるかもしれないとも思った。,6,じっくり時間を使わずに見れる点は良かったが、ボリュームが少ないので何かセットで観光できるものや食べられるご当地のものがあるとさらに良いと思った。,ローカルコンビニやスーパー、店などのマップもあると良いと思った。,機会があれば行きたい,上記に同じ。
176896,web,男,1972,53,50代,静岡県,焼津市,300万円以上 400万円未満,mobile/android,2025-03-17 16:20:26,3月,東尋坊 エリア,10.東尋坊 エリア,坂井市,あわら市・坂井市,(一社)DMOさかい観光局,1泊,1泊,福井エリア（福井市・永平寺町）,福井県外には宿泊しない,自分ひとり,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,イベント,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"10,000円以上 20,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",初めて,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,FBC公認VTuber 歩音ティナ,越前松島水族館,,道の駅「南えちぜん山海里」,,"5,000円以上 10,000円未満",とても満足,,とても満足,,感じなかった,,10,,,また行きたい（1年以内）,
