会員ID,登録施設,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,その他,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,その他,福井県内での交通手段ALL,自家用車,レンタカー,タクシー,在来線,旅行会社ツアーバス,路線バス,徒歩,レンタサイクル,その他,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,アンケート回答後に訪問する予定の主な場所FA,エリア総消費額,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの
122065,ちひろの生まれた家記念館 エリア,女,1990,32,30代,京都府,京都市中京区,500万円以上 600万円未満,mobile/android,2022-10-23 23:31:35,10月,ちひろの生まれた家記念館 エリア,31.ちひろの生まれた家記念館 エリア,越前市,丹南,,1泊,1泊,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,福井県外には宿泊しない,友人,"お祭りやイベントへの参加・見物
スポーツ観戦や芸能鑑賞（コンサート等）
まちあるき、都市散策
",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,"インターネット・アプリ
友人・知人
",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"在来線
",0,0,0,1,0,0,0,0,"徒歩
",0,0,0,0,0,0,1,0,0,,,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","3,000円以上 5,000円未満",初めて,選択なし/該当施設なし,越前市文化センター,選択なし/該当施設なし,,"1,000円未満",とても満足,思いがけず母が好きで昔から馴染みのあるちひろの絵を武生駅で発見し、観光案内所で記念館が近くにあることを知りました。絵はもちろん、大正時代の家屋のことも知れ、お土産も買えて益々好きになりました。,感じた,武生駅から記念館までの案内がなく、Googlemapが無ければたどり着けなかったと思います。,10,ちひろの作者が武生出身であることを伝えたいです！,缶バッチとかマグネットはいかがでしょうか。,機会があれば行きたい,"福井県の人たちは優しい方が多く人の優しさに触れる癒やしの旅になりました。
たけふ菊人形も思ったより鉢数が多く、圧巻でした。またぜひ訪れたいです。"
122064,金津創作の森 エリア,女,1970,52,50代,福井県,越前市,"1,000万円以上 1,200万円未満",mobile/iphone,2022-10-23 23:13:51,10月,金津創作の森 エリア,12.金津創作の森 エリア,あわら市,あわら市・坂井市,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,中学生以上連れの家族,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,展覧会,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"1,000円以上 3,000円未満",使わない,"1,000円以上 3,000円未満",6～10回目,ゆりの里公園ユリーム春江,,道の駅「さかい」（坂井地域交流センター「いねす」）,,"1,000円以上 3,000円未満",とても満足,,感じなかった,,7,,,福井県在住,
121921,web,女,1995,27,20代,大阪府,松原市,100万円以上 200万円未満,mobile/android,2022-10-23 22:33:10,10月,平泉寺白山神社 エリア,23.平泉寺白山神社 エリア,勝山市,勝山市・大野市,勝山市観光まちづくり(株),2泊,2泊,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,福井県外には宿泊しない,夫婦2人,"まちあるき、都市散策
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"在来線
",0,0,0,1,0,0,0,0,"在来線
路線バス
",0,0,0,1,0,1,0,0,0,とても満足,割引で安く行かれた,"100,000円以上","20,000円以上 30,000円未満","10,000円以上 20,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,,"10,000円以上 20,000円未満",とても満足,,感じた,交通のべんが良くない,10,,,また行きたい（1年以内）,
121921,web,女,1995,27,20代,大阪府,松原市,100万円以上 200万円未満,mobile/android,2022-10-23 22:31:55,10月,越前大仏 エリア,22.越前大仏 エリア,勝山市,勝山市・大野市,勝山市観光まちづくり(株),2泊,2泊,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,福井県外には宿泊しない,夫婦2人,"まちあるき、都市散策
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"在来線
",0,0,0,1,0,0,0,0,"在来線
路線バス
",0,0,0,1,0,1,0,0,0,とても満足,500円割引でお得なフリーパスがあり大満足です。,"100,000円以上","20,000円以上 30,000円未満","10,000円以上 20,000円未満",初めて,平泉寺白山神社,,選択なし/該当施設なし,,"10,000円以上 20,000円未満",とても満足,迫力があった！活気があった,感じた,ばすがすくない,10,,,また行きたい（1年以内）,
122062,web,女,1992,30,30代,大阪府,八尾市,400万円以上 500万円未満,mobile/android,2022-10-23 22:31:14,10月,道の駅「恐竜渓谷かつやま」 エリア,20.道の駅「恐竜渓谷かつやま」 エリア,勝山市,勝山市・大野市,勝山市観光まちづくり(株),日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,その他家族,"テーマパーク（遊園地、動物園、博物館など）
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"TV・ラジオ番組やCM
インターネット・アプリ
",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"5,000円以上 10,000円未満","10,000円以上 20,000円未満",初めて,選択なし/該当施設なし,,福井県立恐竜博物館,,"5,000円以上 10,000円未満",とても満足,建物や室内が綺麗だった,感じなかった,,7,,,機会があれば行きたい,
122059,日本海さかな街 エリア,女,1963,59,50代,京都府,京都市西京区,200万円以上 300万円未満,mobile/android,2022-10-23 22:25:04,10月,日本海さかな街 エリア,46.日本海さかな街 エリア,敦賀市,嶺南東部,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,その他家族,"温泉や露天風呂
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
宿泊施設
",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"旅行会社ツアーバス
",0,0,0,0,0,1,0,0,"旅行会社ツアーバス
",0,0,0,0,1,0,0,0,0,,,"5,000円以上 10,000円未満","3,000円以上 5,000円未満","3,000円以上 5,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,温泉宿,"1,000円未満",満足,その場で焼いて貰えて熱々食べれた,感じなかった,,8,,飲食店全体的に値段設定が高い,また行きたい（1年以内）,果物狩したい
121921,web,女,1995,27,20代,大阪府,松原市,100万円以上 200万円未満,mobile/android,2022-10-23 22:24:32,10月,丸岡城 エリア,08.丸岡城 エリア,坂井市,あわら市・坂井市,(一社)DMOさかい観光局,2泊,2泊,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,福井県外には宿泊しない,夫婦2人,"まちあるき、都市散策
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"在来線
",0,0,0,1,0,0,0,0,"在来線
路線バス
",0,0,0,1,0,1,0,0,0,とても満足,キャンペーンもあり、利用しやすかった,"100,000円以上","20,000円以上 30,000円未満","10,000円以上 20,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,,"10,000円以上 20,000円未満",とても満足,おもてなしもよかった,感じた,交通のべんが良くない,10,丸岡城　歴史を感じる,お城では歴史を感じられる,また行きたい（1年以内）,越前そばがおいしかった！
121921,web,女,1995,27,20代,大阪府,松原市,100万円以上 200万円未満,mobile/android,2022-10-23 22:20:19,10月,東尋坊 エリア,06.東尋坊 エリア,坂井市,あわら市・坂井市,(一社)DMOさかい観光局,2泊,2泊,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,福井県外には宿泊しない,夫婦2人,"まちあるき、都市散策
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"在来線
",0,0,0,1,0,0,0,0,"在来線
路線バス
",0,0,0,1,0,1,0,0,0,とても満足,東尋坊までの交通のべんが良く分かりやすかった,"100,000円以上","20,000円以上 30,000円未満","10,000円以上 20,000円未満",2～5回目,丸岡城,,福井駅,,"10,000円以上 20,000円未満",とても満足,観光にちからをいれているのがよくわかりました,感じた,バスの乗り継ぎが悪い,10,東尋坊　景色が良かった,カキがおいしかった,また行きたい（1年以内）,"へしこ　ポルガライスなどを食べました
おいしかった"
121921,web,女,1995,27,20代,大阪府,松原市,100万円以上 200万円未満,mobile/android,2022-10-23 22:13:20,10月,福井駅前 エリア,04.福井駅前 エリア,福井市,福井市・永平寺町,,2泊,2泊,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,福井県外には宿泊しない,夫婦2人,"まちあるき、都市散策
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"在来線
",0,0,0,1,0,0,0,0,"在来線
路線バス
",0,0,0,1,0,1,0,0,0,とても満足,キャンペーン期間で安く行かれた,"100,000円以上","20,000円以上 30,000円未満","10,000円以上 20,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,武生,"10,000円以上 20,000円未満",とても満足,武生の町を見れました,感じた,交通のべんが悪い,10,,,また行きたい（1年以内）,
122057,web,女,1984,38,30代,京都府,京都市山科区,500万円以上 600万円未満,mobile/iphone,2022-10-23 22:12:35,10月,若狭フィッシャーマンズワーフ エリア,53.若狭フィッシャーマンズワーフ エリア,小浜市,嶺南西部,(株)まちづくり小浜,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"ドライブ・ツーリング
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"1,000円以上 3,000円未満","1,000円以上 3,000円未満","1,000円以上 3,000円未満",初めて,熊川宿,,選択なし/該当施設なし,,"1,000円未満",とても満足,施設が綺麗で気持ちよく過ごせたからです。,感じなかった,,8,,,機会があれば行きたい,
