会員ID,登録エリア,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,その他,福井県内での交通手段ALL,自家用車,レンタカー,タクシー,在来線,旅行会社ツアーバス,路線バス,徒歩,レンタサイクル,その他,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,その他,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,アンケート回答前に訪問した主な場所FA,エリア総消費額,満足度(商品・サービス),満足度(商品・サービス)の理由,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの
160534,あわら湯のまち エリア,男,1996,28,20代,大阪府,泉佐野市,"900万円以上 1,000万円未満",mobile/iphone,2024-06-20 22:58:52,6月,あわら湯のまち エリア,17.あわら湯のまち エリア,あわら市,あわら市・坂井市,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,夫婦2人,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
名所、旧跡の観光
テーマパーク（遊園地、動物園、博物館など）
",1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"新幹線
在来線
",0,0,1,1,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,とても満足,道が広く、車も少ないため快適だったからです,"30,000円以上 40,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",初めて,"インターネット・アプリ
Instagram
友人・知人
",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,東尋坊,,福井県立恐竜博物館,,"40,000円以上 50,000円未満",とても満足,宿が素敵すぎる。細かなポイントにまで気遣いやサービスが行き届いており、非常に感動したからです。綺麗さ、丁寧さ、サービスレベル、どれをとっても今までで最高クラスです。,とても満足,,感じなかった,,10,見どころは少なくないですし、全体的に空いているので、とても快適だからです。食事も美味しく、車さえあれば、観光も快適だからです。,ゆったりできること,機会があれば行きたい,
160533,花の駅 ゆりの里公園 エリア,女,1960,64,60代,福井県,あわら市,500万円以上 600万円未満,mobile/iphone,2024-06-20 22:49:09,6月,花の駅 ゆりの里公園 エリア,14.花の駅 ゆりの里公園 エリア,坂井市,あわら市・坂井市,(一社)DMOさかい観光局,日帰り,4泊以上,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,学校関係（修学旅行・社会科見学等）,"各種体験（手作り、果物狩りなど）
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"その他
",0,0,0,0,0,0,0,0,バス,満足,,使わない,使わない,"1,000円未満",2～5回目,"Instagram
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円未満",満足,,満足,,感じなかった,,10,,,福井県在住,
136031,web,女,1970,54,50代,岐阜県,岐阜市,700万円以上 800万円未満,mobile/iphone,2024-06-20 22:24:45,6月,あわら湯のまち エリア,17.あわら湯のまち エリア,あわら市,あわら市・坂井市,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,夫婦2人,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"30,000円以上 40,000円未満","3,000円以上 5,000円未満","3,000円以上 5,000円未満",2～5回目,"新聞・雑誌・ガイドブック
インターネット・アプリ
",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円未満",満足,オールインクルーシブや枝豆や一口フルーツなど、以前よりもサービスが向上したから。,満足,フレンドリーかつ丁寧な応対,感じなかった,,8,コストパフォーマンスの高さ,,また行きたい（1年以内）,
160528,あわら湯のまち エリア,女,1991,33,30代,東京都,荒川区,700万円以上 800万円未満,mobile/iphone,2024-06-20 22:00:26,6月,あわら湯のまち エリア,17.あわら湯のまち エリア,あわら市,あわら市・坂井市,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,夫婦2人,"温泉や露天風呂
地元の美味しいものを食べる
名所、旧跡の観光
テーマパーク（遊園地、動物園、博物館など）
その他
",0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,結婚1年記念日旅行,"新幹線
在来線
",0,0,1,1,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,満足,道も混んでなく、スムーズに行けたから。,"20,000円以上 30,000円未満","30,000円以上 40,000円未満","30,000円以上 40,000円未満",初めて,"観光パンフレット・ポスター
インターネット・アプリ
Instagram
その他
",0,0,0,1,0,1,0,1,0,0,0,0,0,0,TikTok,東尋坊,,福井県立恐竜博物館,,"20,000円以上 30,000円未満",とても満足,"グランディア芳泉に宿泊をさせて頂きました。
スタッフの方もとても優しく、対応が丁寧で良かったですし、お食事も温泉も楽しめてとても満足でした。",とても満足,"グランディア芳泉に宿泊をさせて頂きました。
スタッフの方もとても優しく、対応が丁寧で良かったですし、お食事も温泉も楽しめてとても満足でした。",感じなかった,,10,福井駅周辺に恐竜のスポットが色んなところにありとても楽しめました。新幹線が開通して東京からも行きやすくてとてもいいなと思いました。越前蟹も甘エビも美味しくて、魅力がまだまだ色々あるなと思いました。,今回一泊であまりあわら湯の観光自体は出来ていないのあでまた次行ける際には、観光も楽しめたらいいなと思っています。,また行きたい（1年以内）,"今回初めてだったので、福井県のグルメを巡りたいですし、観光スポットも幅広いなと感じています。越後蟹も若狭牛もとても美味しかったので、また蟹の旬な時期にも行けるといいなと思っています。
駅の恐竜スポットに携帯でQRコード読み取って映像が入るのが面白いなと思いました。"
160530,web,男,1963,61,60代,岡山県,久米郡,100万円以上 200万円未満,mobile/iphone,2024-06-20 21:39:21,6月,越前海岸 北部 エリア,07.越前海岸 北部 エリア,福井市,福井市・永平寺町,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,自分ひとり,"出張など仕事関係
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"5,000円以上 10,000円未満","30,000円以上 40,000円未満","30,000円以上 40,000円未満",2～5回目,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,,"30,000円以上 40,000円未満",満足,,満足,,感じなかった,,6,,思っていたよりも海鮮が少なかった。海が見えるのに海鮮が少ないと少しガッカリする。,また行きたい（1年以内）,
160529,日本海さかな街 エリア,男,1976,48,40代,三重県,桑名市,"1,200万円以上 1,500万円未満",mobile/iphone,2024-06-20 21:26:03,6月,日本海さかな街 エリア,61.日本海さかな街 エリア,敦賀市,嶺南東部,,1泊,福井県内には宿泊しない,福井県内には宿泊しない,石川県加賀市,親,"宿でのんびり過ごす
地元の美味しいものを食べる
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,とても満足,,使わない,"20,000円以上 30,000円未満","10,000円以上 20,000円未満",2～5回目,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,,"3,000円以上 5,000円未満",とても満足,,とても満足,,感じなかった,,10,,,,
160525,丸岡城 エリア,男,1959,65,60代,広島県,広島市中区,300万円以上 400万円未満,mobile/android,2024-06-20 19:56:34,6月,丸岡城 エリア,13.丸岡城 エリア,坂井市,あわら市・坂井市,(一社)DMOさかい観光局,3泊,福井県内には宿泊しない,福井県内には宿泊しない,金沢市、加賀市,夫婦2人,"温泉や露天風呂
名所、旧跡の観光
まちあるき、都市散策
",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"新幹線
",0,0,1,0,0,0,0,0,"旅行会社ツアーバス
",0,0,0,0,1,0,0,0,0,満足,不便なくバスが目的地へ連れて行ってくれるから。,使わない,"5,000円以上 10,000円未満","5,000円以上 10,000円未満",初めて,"観光パンフレット・ポスター
インターネット・アプリ
",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,東尋坊,,大本山永平寺,,"1,000円未満",どちらでもない,,満足,,感じなかった,,8,永平寺。雰囲気がとても良かった。自身でもまた訪ねたいと思っている。,,機会があれば行きたい,
160527,大本山 永平寺 エリア,男,1962,62,60代,滋賀県,守山市,400万円以上 500万円未満,mobile/iphone,2024-06-20 19:40:31,6月,大本山 永平寺 エリア,34.大本山 永平寺 エリア,永平寺町,福井市・永平寺町,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"5,000円以上 10,000円未満","10,000円以上 20,000円未満",初めて,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10代の頃より一度永平寺を訪れたかった,一乗谷朝倉氏遺跡,,選択なし/該当施設なし,,"5,000円以上 10,000円未満",どちらでもない,静かで気に入ったが観光的には華やかさが無い,どちらでもない,観光を押すのか神仏を押すのかどちらかがわからない　また交通の便が悪い,感じた,交通,10,永平寺の壮大さ,観光に重きをおくのであれば交通の便が悪い　また路が狭い,また行きたい（1年以内）,海鮮に新鮮さが感じ無い
160524,明通寺 エリア,男,1958,66,60代,京都府,亀岡市,200万円以上 300万円未満,mobile/android,2024-06-20 19:26:03,6月,明通寺 エリア,73.明通寺 エリア,小浜市,嶺南西部,(株)まちづくり小浜,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,友人,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"1,000円以上 3,000円未満","3,000円以上 5,000円未満",初めて,"観光連盟やDMOのHP
インターネット・アプリ
",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,若狭彦神社、姫神社,道の駅「名田庄」,,"1,000円未満",満足,,満足,,感じなかった,,8,,,また行きたい（1年以内）,
160523,あわら湯のまち エリア,男,1964,60,60代,大阪府,大阪市都島区,"900万円以上 1,000万円未満",mobile/android,2024-06-20 18:05:55,6月,あわら湯のまち エリア,17.あわら湯のまち エリア,あわら市,あわら市・坂井市,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,夫婦2人,"温泉や露天風呂
名所、旧跡の観光
",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"5,000円以上 10,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",2～5回目,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,氣比神宮,,選択なし/該当施設なし,,"5,000円以上 10,000円未満",とても満足,店員さんの応対が良い,とても満足,,感じなかった,,10,,,機会があれば行きたい,
