会員ID,登録施設,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,その他,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,その他,福井県内での交通手段ALL,自家用車,レンタカー,タクシー,在来線,旅行会社ツアーバス,路線バス,徒歩,レンタサイクル,その他,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,アンケート回答後に訪問する予定の主な場所FA,エリア総消費額,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの
124170,福井駅前 エリア,女,1968,54,50代,愛知県,名古屋市港区,300万円以上 400万円未満,mobile/android,2022-11-11 23:18:29,11月,福井駅前 エリア,04.福井駅前 エリア,福井市,福井市・永平寺町,,1泊,1泊,福井エリア（福井市・永平寺町）,福井県外には宿泊しない,自分ひとり,"地元の美味しいものを食べる
名所、旧跡の観光
お祭りやイベントへの参加・見物
まちあるき、都市散策
その他
",0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,映画祭,"インターネット・アプリ
Instagram
その他
",0,0,0,0,0,1,0,1,0,0,0,0,0,0,YouTube,"在来線
",0,0,0,1,0,0,0,0,"在来線
",0,0,0,1,0,0,0,0,0,満足,,"20,000円以上 30,000円未満","5,000円以上 10,000円未満","20,000円以上 30,000円未満",初めて,養浩館庭園,中央市場,選択なし/該当施設なし,,"3,000円以上 5,000円未満",満足,,感じた,福井駅前のロータリーで行先表示がわかりにくいし、本数が少なすぎる,5,,飲食店はある程度あると思いますが、若者が行くような衣料品店や飲食店が少ないと思います,機会があれば行きたい,
124168,あわら温泉 エリア,女,1998,24,20代,沖縄県,浦添市,200万円以上 300万円未満,mobile/iphone,2022-11-11 22:48:50,11月,あわら温泉 エリア,11.あわら温泉 エリア,あわら市,あわら市・坂井市,,4泊以上,1泊,三国・あわらエリア（あわら市・坂井市）,京都府,夫婦2人,"宿でのんびり過ごす
温泉や露天風呂
まちあるき、都市散策
",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"観光展・物産展
新聞・雑誌・ガイドブック
TV・ラジオ番組やCM
インターネット・アプリ
Instagram
",1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,満足,道が空いていたため。,"10,000円以上 20,000円未満","3,000円以上 5,000円未満","10,000円以上 20,000円未満",初めて,野外恐竜博物館,,近江八幡（滋賀県）,,"10,000円以上 20,000円未満",とても満足,景色もよくご飯もおいしかったため。,感じなかった,,10,,,また行きたい（1年以内）,市場など海鮮が食べ歩きできるようにしてほしい。
124167,あわら温泉 エリア,女,1966,56,50代,奈良県,奈良市,分からない/無回答,mobile/iphone,2022-11-11 22:21:15,11月,あわら温泉 エリア,11.あわら温泉 エリア,あわら市,あわら市・坂井市,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,夫婦2人,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
テーマパーク（遊園地、動物園、博物館など）
",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター
観光連盟やDMOのHP
インターネット・アプリ
",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","30,000円以上 40,000円未満",2～5回目,越前がにミュージアム,露天風呂　日本海,福井県立恐竜博物館,,"1,000円以上 3,000円未満",不満,"宿泊施設は良かったが昼から駅前に行った為か
観光したり買い物したりするところがなく残念だった。",感じた,駅前に買い物するところが何もなかった。,7,紅葉も綺麗で海も穏やかでカニも美味しいから,"駅前の店舗が昼からではほとんど開いてないし
ひっそりとしていて悲しかった。",また行きたい（1年以内）,目的があって来ているので満足しています。
105145,道の駅「越前おおの荒島の郷」 エリア,女,1990,32,30代,石川県,河北郡,200万円以上 300万円未満,mobile/android,2022-11-11 21:59:33,11月,越前大仏 エリア,22.越前大仏 エリア,勝山市,勝山市・大野市,勝山市観光まちづくり(株),1泊,1泊,奥越前エリア（勝山市・大野市）,福井県外には宿泊しない,小学生以下連れの家族,"地元の美味しいものを食べる
花見や紅葉などの自然鑑賞
お祭りやイベントへの参加・見物
友人・親戚を尋ねる
",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Twitter
",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,使わない,"3,000円以上 5,000円未満",11回目以上,道の駅「恐竜渓谷かつやま」,,選択なし/該当施設なし,,"3,000円以上 5,000円未満",満足,当日はコスプレ＆痛車イベントがあり、キッチンカーや地元の方の出店、アンブレラスカイ等が企画されており、親子共々とても楽しめました。,感じなかった,,8,今回の越前大仏でのイベントにおいて、改めてロケーションの良さや地域の方の、オタクへの歓迎ムードが感じられて嬉しかったからです。,今までも『うまいもん祭り』や農業祭等、地域のイベントが行われてきているので、これからも是非開催していって欲しい。また、コスプレイベントもロケーションが素晴らしく、県内外のコスプレイヤーさんには受けると思います！特に歴史系と呼ばれるジャンルには人気が出るのでは？そのコスプレイヤーさんが勝山や福井に興味を持ってくれるキッカケになれば嬉しいなと思います。,また行きたい（1年以内）,SNSで人気が出ている『いちほまれ』の米袋くん(名前がまだ無いそうですが&hellip;)、見れば見るほどハマるので、人気の出てきている今、是非、県を上げてのアピールやコラボ、YouTubeの動画、地域のニュースで取り上げる等をやってみると、福井県を知るキッカケにならないかなーと思っています。
124162,JR敦賀駅前 エリア,男,1968,54,50代,北海道,札幌市西区,"1,500万円以上",mobile/iphone,2022-11-11 20:57:43,11月,JR敦賀駅前 エリア,48.JR敦賀駅前 エリア,敦賀市,嶺南東部,,3泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,フェリー,自分ひとり,"地元の美味しいものを食べる
名所、旧跡の観光
テーマパーク（遊園地、動物園、博物館など）
",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック
インターネット・アプリ
",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"その他
",0,0,0,0,0,0,0,フェリー,"路線バス
",0,0,0,0,0,1,0,0,0,とても満足,,"3,000円以上 5,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",2～5回目,選択なし/該当施設なし,,選択なし/該当施設なし,,"3,000円以上 5,000円未満",どちらでもない,,感じなかった,,8,,,機会があれば行きたい,
124154,web,女,1968,54,50代,滋賀県,高島市,400万円以上 500万円未満,mobile/android,2022-11-11 20:48:13,11月,うみんぴあ大飯 エリア,64.うみんぴあ大飯 エリア,おおい町,嶺南西部,,1泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,中学生以上連れの家族,"宿でのんびり過ごす
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター
インターネット・アプリ
",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"40,000円以上 50,000円未満",使わない,"5,000円以上 10,000円未満",2～5回目,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",とても満足,,感じなかった,,9,子供受けしそうな施設の充実,,また行きたい（1年以内）,
124110,スーベニアショップ ラプトル エリア,男,1981,41,40代,千葉県,船橋市,400万円以上 500万円未満,mobile/android,2022-11-11 18:08:31,11月,福井駅前 エリア,04.福井駅前 エリア,福井市,福井市・永平寺町,,3泊,1泊,奥越前エリア（勝山市・大野市）,岐阜県,自分ひとり,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,スタンプラリー,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"その他
",0,0,0,0,0,0,0,高速バス,"在来線
",0,0,0,1,0,0,0,0,0,満足,,"5,000円以上 10,000円未満","10,000円以上 20,000円未満","3,000円以上 5,000円未満",2～5回目,選択なし/該当施設なし,,越前大野城,,"3,000円以上 5,000円未満",とても満足,,感じなかった,,8,,,また行きたい（1年以内）,
124147,web,女,1988,34,30代,奈良県,大和郡山市,200万円以上 300万円未満,mobile/iphone,2022-11-11 17:50:45,11月,あわら温泉 エリア,11.あわら温泉 エリア,あわら市,あわら市・坂井市,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,その他,恋人,"温泉や露天風呂
テーマパーク（遊園地、動物園、博物館など）
",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"30,000円以上 40,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,,"30,000円以上 40,000円未満",とても満足,,感じなかった,,10,,,,
123925,web,女,1981,41,40代,静岡県,焼津市,分からない/無回答,mobile/android,2022-11-11 17:41:32,11月,道の駅「南えちぜん山海里」 エリア,43.道の駅「南えちぜん山海里」 エリア,南越前町,丹南,,1泊,1泊,奥越前エリア（勝山市・大野市）,福井県外には宿泊しない,親,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Googleマップ,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,満足,,"3,000円以上 5,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,,使わない,満足,,感じなかった,,5,,,,
124146,あわら温泉 エリア,女,1961,61,60代,奈良県,大和郡山市,100万円未満,mobile/iphone,2022-11-11 17:35:57,11月,あわら温泉 エリア,11.あわら温泉 エリア,あわら市,あわら市・坂井市,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,小学生以下連れの家族,"宿でのんびり過ごす
温泉や露天風呂
テーマパーク（遊園地、動物園、博物館など）
",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"観光連盟やDMOのHP
インターネット・アプリ
",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"40,000円以上 50,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",2～5回目,越前松島水族館,,福井県立恐竜博物館,,"50,000円以上 100,000円未満",満足,,感じなかった,,7,,,機会があれば行きたい,
124145,web,女,1949,73,70代,東京都,江東区,100万円未満,mobile/android,2022-11-11 17:35:35,11月,東尋坊 エリア,06.東尋坊 エリア,坂井市,あわら市・坂井市,(一社)DMOさかい観光局,3泊,1泊,三国・あわらエリア（あわら市・坂井市）,富山県,夫婦2人,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
花見や紅葉などの自然鑑賞
名所、旧跡の観光
",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光展・物産展
新聞・雑誌・ガイドブック
インターネット・アプリ
観光協会等の案内所
",1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,"新幹線
在来線
",0,0,1,1,0,0,0,0,"在来線
路線バス
",0,0,0,1,0,1,0,0,0,とても満足,ワンコインバスチケットが特に良かった。,"10,000円以上 20,000円未満","20,000円以上 30,000円未満","5,000円以上 10,000円未満",初めて,大本山永平寺,,選択なし/該当施設なし,,"5,000円以上 10,000円未満",不満,遊覧船の乗船場所が変わっていたので、乗れなかった。バスでもその旨アナウンスしてくれていたら、サンセットビーチに行けたのに残念です。,感じなかった,,6,休暇村が良かったので、薦める。,,機会があれば行きたい,
124143,web,女,1946,76,70代,兵庫県,神戸市西区,200万円以上 300万円未満,mobile/iphone,2022-11-11 17:29:32,11月,レインボーライン エリア,59.レインボーライン エリア,美浜町,嶺南東部,三方五湖DMO(株),1泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,滋賀県,夫婦2人,"宿でのんびり過ごす
地元の美味しいものを食べる
ドライブ・ツーリング
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"10,000円以上 20,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",初めて,選択なし/該当施設なし,山頂公園,選択なし/該当施設なし,日本海さかな街,"10,000円以上 20,000円未満",満足,景色がとてもよい　かにが美味しい,感じなかった,,8,風景　特産品　かに　梅,,また行きたい（1年以内）,
115397,越前陶芸村 エリア,女,1956,66,60代,福井県,鯖江市,100万円未満,mobile/iphone,2022-11-11 17:01:03,11月,越前陶芸村 エリア,41.越前陶芸村 エリア,越前町,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"花見や紅葉などの自然鑑賞
ドライブ・ツーリング
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"観光パンフレット・ポスター
インターネット・アプリ
Instagram
",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,とても満足,自家用車だから自由な時間に行けた。,"1,000円未満","1,000円未満","1,000円以上 3,000円未満",2～5回目,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円未満",どちらでもない,大根舎のお蕎麦がお休みで食べれなかった。,感じなかった,,9,大根舎の越前そばと越前焼きの食器,,福井県在住,越前そばを大々的に宣伝して全国的に知ってもらう。
124142,web,女,1993,29,20代,千葉県,成田市,200万円以上 300万円未満,mobile/iphone,2022-11-11 16:54:09,11月,越前海岸 エリア,02.越前海岸 エリア,福井市,福井市・永平寺町,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,夫婦2人,"友人・親戚を尋ねる
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Instagram
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"飛行機
",0,0,0,0,1,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,選択肢なし,,"1,000円以上 3,000円未満","20,000円以上 30,000円未満","3,000円以上 5,000円未満",初めて,三国サンセットビーチ,,選択なし/該当施設なし,,"5,000円以上 10,000円未満",とても満足,,感じなかった,,10,,,また行きたい（1年以内）,
113142,道の駅「九頭竜」 エリア,男,1972,50,50代,兵庫県,神戸市中央区,400万円以上 500万円未満,mobile/iphone,2022-11-11 16:48:32,11月,道の駅「名田庄」 エリア,66.道の駅「名田庄」 エリア,おおい町,嶺南西部,,1泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,恋人,"ドライブ・ツーリング
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Instagram
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"10,000円以上 20,000円未満","3,000円以上 5,000円未満","5,000円以上 10,000円未満",2～5回目,選択なし/該当施設なし,,選択なし/該当施設なし,,使わない,どちらでもない,,感じなかった,,5,,,,
124141,一乗谷朝倉氏遺跡 エリア,女,2007,15,10代,福井県,大野市,300万円以上 400万円未満,mobile/iphone,2022-11-11 16:42:19,11月,一乗谷朝倉氏遺跡 エリア,01.一乗谷朝倉氏遺跡 エリア,福井市,福井市・永平寺町,,日帰り,1泊,奥越前エリア（勝山市・大野市）,福井県外には宿泊しない,親,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光展・物産展
新聞・雑誌・ガイドブック
TV・ラジオ番組やCM
",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,選択肢なし,,"1,000円以上 3,000円未満",使わない,"1,000円以上 3,000円未満",2～5回目,一乗谷朝倉氏遺跡,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",とても満足,,感じなかった,,7,,,また行きたい（1年以内）,
