会員ID,登録施設,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,その他,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,その他,福井県内での交通手段ALL,自家用車,レンタカー,タクシー,在来線,旅行会社ツアーバス,路線バス,徒歩,レンタサイクル,その他,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,アンケート回答後に訪問する予定の主な場所FA,エリア総消費額,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの
104377,レインボーライン エリア,女,1969,53,50代,愛知県,知多郡,600万円以上 700万円未満,mobile/iphone,2022-05-21 22:21:14,5月,レインボーライン エリア,59.レインボーライン エリア,美浜町,嶺南東部,三方五湖DMO(株),1泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
名所、旧跡の観光
買い物、アウトレット
アウトドア（海水浴、釣り、登山など）
",0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック
インターネット・アプリ
観光協会等の案内所
",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,満足,,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","20,000円以上 30,000円未満",初めて,三方五湖,,水晶浜海水浴場,,"5,000円以上 10,000円未満",満足,,感じなかった,,8,,,機会があれば行きたい,
104371,あわら温泉 エリア,女,1971,51,50代,福井県,福井市,200万円以上 300万円未満,mobile/android,2022-05-21 21:22:17,5月,あわら温泉 エリア,11.あわら温泉 エリア,あわら市,あわら市・坂井市,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,中学生以上連れの家族,"各種体験（手作り、果物狩りなど）
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"新聞・雑誌・ガイドブック
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"5,000円以上 10,000円未満","3,000円以上 5,000円未満",11回目以上,選択なし/該当施設なし,のらりいちごえん,選択なし/該当施設なし,,"1,000円以上 3,000円未満",とても満足,清風荘の日帰り風呂かとてもよかった,感じなかった,,5,,,福井県在住,
104371,あわら温泉 エリア,女,1971,51,50代,福井県,福井市,200万円以上 300万円未満,mobile/android,2022-05-21 21:19:33,5月,東尋坊 エリア,06.東尋坊 エリア,坂井市,あわら市・坂井市,(一社)DMOさかい観光局,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,中学生以上連れの家族,"各種体験（手作り、果物狩りなど）
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"新聞・雑誌・ガイドブック
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"5,000円以上 10,000円未満","3,000円以上 5,000円未満",2～5回目,選択なし/該当施設なし,のらりいちごえん,あわら温泉街,,"3,000円以上 5,000円未満",どちらでもない,,感じた,駐車場の料金,4,,,福井県在住,
100334,道の駅「名田庄」,男,1965,57,50代,福井県,越前市,"900万円以上 1,000万円未満",mobile/iphone,2022-05-21 20:29:53,5月,福井駅前 エリア,04.福井駅前 エリア,福井市,福井市・永平寺町,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,自分ひとり,"ドライブ・ツーリング
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,特に無い,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"在来線
徒歩
",0,0,0,1,0,0,1,0,0,どちらでもない,,"1,000円未満","1,000円未満","1,000円以上 3,000円未満",11回目以上,選択なし/該当施設なし,,選択なし/該当施設なし,,"3,000円以上 5,000円未満",どちらでもない,,感じた,"福鉄が福井駅の前まで来ているが、普通だけで急行は来ない。
スーパーの様な商業施設が少な過ぎる。外食も酒を出さない全国的なチェーンが殆ど無い。
選択肢が無さすぎる",4,,,福井県在住,車が無いとどこにも行けなさ過ぎです。
104359,ちひろの生まれた家記念館 エリア,男,1988,34,30代,福井県,鯖江市,100万円未満,mobile/iphone,2022-05-21 20:13:52,5月,ちひろの生まれた家記念館 エリア,31.ちひろの生まれた家記念館 エリア,越前市,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,自分ひとり,"地元の美味しいものを食べる
名所、旧跡の観光
",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram
Facebook
友人・知人
",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,"自家用車
県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,満足,,使わない,"1,000円未満","5,000円以上 10,000円未満",初めて,まちの市場 こってコテいけだ,,選択なし/該当施設なし,ホリタ,"1,000円未満",満足,大きな絵を見れたこと、絵本の実物を見れたことが良かったです。,感じなかった,,7,"ちひろの生まれた家、結構良かったので、おすすめしたいです。
こってこて池田にある揚げとお豆腐が美味しいです。",もっといろんなポストカードがあると良いな。もしくは、その時にやっている展示作品のポストカードがもっとあると良いな。と思いました。,福井県在住,"アクティビティはあまりないな。と思いました。
アクティビティのイベントとかあると良いのかな?"
104360,花の駅 ゆりの里公園 エリア,女,1990,32,30代,福井県,福井市,400万円以上 500万円未満,mobile/iphone,2022-05-21 20:12:39,5月,花の駅 ゆりの里公園 エリア,09.花の駅 ゆりの里公園 エリア,坂井市,あわら市・坂井市,(一社)DMOさかい観光局,2泊,2泊,福井エリア（福井市・永平寺町）,福井県外には宿泊しない,親,"花見や紅葉などの自然鑑賞
お祭りやイベントへの参加・見物
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック
Instagram
",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"自家用車
県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",2～5回目,ゆりの里公園ユリーム春江,,選択なし/該当施設なし,三国祭,"1,000円以上 3,000円未満",満足,子供が遊べる公園から大人が楽しめるバラ園など、全員が楽しかったです！,感じた,駐車場待ちが少々あった,8,福井のグルメは特に美味しいので、グルメ巡りを勧めたい,付近に飲食店が少ないイメージがありますが、少し行くと三国やあわらなどあって良いと思います！,また行きたい（1年以内）,蕎麦屋の閉まる時間が早いので、もうちょっと遅くまでやってほしい
104361,web,女,1973,49,40代,福井県,福井市,"1,000万円以上 1,200万円未満",mobile/android,2022-05-21 20:12:03,5月,道の駅「パークイン丹生ヶ丘」 エリア,39.道の駅「パークイン丹生ヶ丘」 エリア,越前町,丹南,,1泊,1泊,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,福井県外には宿泊しない,友人,"温泉や露天風呂
地元の美味しいものを食べる
名所、旧跡の観光
買い物、アウトレット
",0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"5,000円以上 10,000円未満","3,000円以上 5,000円未満","5,000円以上 10,000円未満",2～5回目,選択なし/該当施設なし,コウノトリの巣,今庄宿,,"3,000円以上 5,000円未満",満足,,感じなかった,,8,,,また行きたい（1年以内）,
100462,道の駅「恐竜渓谷かつやま」,女,1971,51,50代,福井県,越前市,100万円以上 200万円未満,mobile/iphone,2022-05-21 20:11:50,5月,あわら温泉 エリア,11.あわら温泉 エリア,あわら市,あわら市・坂井市,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,スタンプラリー,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,ぐるスタ,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"1,000円未満","1,000円未満",11回目以上,選択なし/該当施設なし,,選択なし/該当施設なし,,使わない,満足,,感じなかった,,8,,,福井県在住,
100462,道の駅「恐竜渓谷かつやま」,女,1971,51,50代,福井県,越前市,100万円以上 200万円未満,mobile/iphone,2022-05-21 20:10:42,5月,JA福井県ファーマーズマーケットきららの丘 エリア,13.JA福井県ファーマーズマーケットきららの丘 エリア,あわら市,あわら市・坂井市,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,スタンプラリー,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,ぐるスタ,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"1,000円未満","1,000円未満",2～5回目,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",とても満足,,感じなかった,,8,,,福井県在住,
100462,道の駅「恐竜渓谷かつやま」,女,1971,51,50代,福井県,越前市,100万円以上 200万円未満,mobile/iphone,2022-05-21 20:09:29,5月,東尋坊 エリア,06.東尋坊 エリア,坂井市,あわら市・坂井市,(一社)DMOさかい観光局,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,スタンプラリー,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,ぐるスタ,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"1,000円未満","1,000円未満",6～10回目,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円未満",満足,,感じなかった,,8,,,福井県在住,
