131930,web,,女,1970,53,50代,東京都,江戸川区,"900万円以上 1,000万円未満",mobile/iphone,"2023-05-09 23:17:05",5月,"福井駅前 エリア","福井駅前 エリア","01.福井駅前 エリア",福井市,福井市・永平寺町,,3泊,3泊,福井エリア（福井市・永平寺町）,福井県外には宿泊しない,夫婦2人,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"在来線
",0,0,0,1,0,0,0,0,"路線バス
",0,0,0,0,0,1,0,0,0,どちらでもない,,"50,000円以上 100,000円未満","40,000円以上 50,000円未満","40,000円以上 50,000円未満",初めて,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,養浩館庭園,,選択なし/該当施設なし,,"5,000円以上 10,000円未満",満足,,満足,,感じなかった,,8,,,また行きたい（1年以内）,
131930,web,,女,1970,53,50代,東京都,江戸川区,"900万円以上 1,000万円未満",mobile/iphone,"2023-05-09 23:14:34",5月,"北前船主の館 右近家 エリア","北前船主の館 右近家 エリア","59.北前船主の館 右近家 エリア",南越前町,丹南,,3泊,3泊,福井エリア（福井市・永平寺町）,福井県外には宿泊しない,夫婦2人,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"在来線
",0,0,0,1,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,満足,,"50,000円以上 100,000円未満","40,000円以上 50,000円未満","40,000円以上 50,000円未満",初めて,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,越前がにミュージアム,,選択なし/該当施設なし,,"3,000円以上 5,000円未満",満足,,満足,,感じなかった,,8,,,また行きたい（1年以内）,
131930,web,,女,1970,53,50代,東京都,江戸川区,"900万円以上 1,000万円未満",mobile/iphone,"2023-05-09 23:12:01",5月,"道の駅「越前」 エリア","道の駅「越前」 エリア","49.道の駅「越前」 エリア",越前町,丹南,,3泊,3泊,福井エリア（福井市・永平寺町）,福井県外には宿泊しない,夫婦2人,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"在来線
",0,0,0,1,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,,,"50,000円以上 100,000円未満","40,000円以上 50,000円未満","40,000円以上 50,000円未満",初めて,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,越前大野城,,選択なし/該当施設なし,,"3,000円以上 5,000円未満",満足,,満足,,感じなかった,,8,,,また行きたい（1年以内）,
131930,web,,女,1970,53,50代,東京都,江戸川区,"900万円以上 1,000万円未満",mobile/iphone,"2023-05-09 23:10:28",5月,"大本山 永平寺 エリア","大本山 永平寺","34.大本山 永平寺 エリア",永平寺町,福井市・永平寺町,,3泊,3泊,福井エリア（福井市・永平寺町）,福井県外には宿泊しない,夫婦2人,"温泉や露天風呂
地元の美味しいものを食べる
名所、旧跡の観光
",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"新幹線
在来線
",0,0,1,1,0,0,0,0,"路線バス
",0,0,0,0,0,1,0,0,0,,,"50,000円以上 100,000円未満","40,000円以上 50,000円未満","40,000円以上 50,000円未満",初めて,"新聞・雑誌・ガイドブック
インターネット・アプリ
",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,一乗谷朝倉氏遺跡,,大本山永平寺,,"5,000円以上 10,000円未満",満足,,とても満足,一乗谷遺跡のガイドさんがとても素敵な方でした！,感じた,パスの便,10,一乗谷遺跡,,また行きたい（1年以内）,
133365,"小浜 エリア（宿泊施設）",,女,1970,53,50代,岐阜県,羽島市,"600万円以上 700万円未満",mobile/iphone,"2023-05-09 21:13:30",5月,"小浜 エリア（宿泊施設）","四季彩の宿 花椿","69.小浜 エリア（宿泊施設）",小浜市,嶺南西部,(株)まちづくり小浜,2泊,2泊,福井エリア（福井市・永平寺町）,岐阜県,夫婦2人,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
名所、旧跡の観光
",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,満足,自由に過ごせるからです,"20,000円以上 30,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",初めて,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,福利厚生ガイド,選択なし/該当施設なし,,越前大仏,,"5,000円以上 10,000円未満",どちらでもない,,どちらでもない,,感じた,,5,,,機会があれば行きたい,
133364,"小浜 エリア（宿泊施設）",,男,1970,53,50代,岐阜県,羽島市,"700万円以上 800万円未満",mobile/iphone,"2023-05-09 21:10:27",5月,"小浜 エリア（宿泊施設）","四季彩の宿 花椿","69.小浜 エリア（宿泊施設）",小浜市,嶺南西部,(株)まちづくり小浜,2泊,2泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,夫婦2人,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,墓参り,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"50,000円以上 100,000円未満","5,000円以上 10,000円未満","20,000円以上 30,000円未満",初めて,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,福利厚生ガイド,選択なし/該当施設なし,,越前大仏,,"5,000円以上 10,000円未満",どちらでもない,,どちらでもない,,感じた,,5,,,機会があれば行きたい,
133363,"越前そばの里 エリア",,男,1968,55,50代,兵庫県,神戸市東灘区,"1,500万円以上",mobile/iphone,"2023-05-09 20:52:19",5月,"越前そばの里 エリア","越前そばの里 エリア","37.越前そばの里 エリア",越前市,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
その他
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,平泉寺白山神社に参拝,"レンタカー
",0,1,0,0,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,とても満足,福井県では、やはりクルマが便利だから。,使わない,"20,000円以上 30,000円未満","5,000円以上 10,000円未満",初めて,"観光連盟やDMOのHP
インターネット・アプリ
",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,平泉寺白山神社,,越前海岸,,"1,000円以上 3,000円未満",とても満足,"料理のコスパが良い。しかも美味しかったです！

冷えたそば茶がポットで提供され、その美味しさと気前の良さに感動しました！ポットで提供すると、作業も効率化されますし、素晴らしいですね。
最初に会計を済ませて、ご案内するオペレーションも考え抜かれたものだと思いました。感動しました！",とても満足,"お土産も豊富でしたし、トイレも綺麗でした。

なによりそばを食べて、美味しさを実感したら、みんな買いますよね。また来てみたいスポットです。",感じなかった,,10,"越前そばの美味しさ感動しました。
平日に訪れたため、地元の方がたくさん利用されているように感じました。美味しいからみんな来るんですよね。",,また行きたい（1年以内）,
132645,"一乗谷朝倉氏遺跡 エリア",,女,1964,59,50代,福井県,福井市,"200万円以上 300万円未満",mobile/android,"2023-05-09 20:34:06",5月,"一乗谷朝倉氏遺跡 エリア",ルポの森,"06.一乗谷朝倉氏遺跡 エリア",福井市,福井市・永平寺町,,日帰り,1泊,福井県内には宿泊しない,福井県外には宿泊しない,その他家族,"温泉や露天風呂
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,とても満足,景色食べ物美味しい,"3,000円以上 5,000円未満",使わない,"1,000円未満",2～5回目,"観光展・物産展
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,一乗谷朝倉氏遺跡,ルポの森,一乗谷朝倉氏遺跡,,"1,000円以上 3,000円未満",とても満足,,とても満足,,感じた,,2,,,また行きたい（1年以内）,
133358,web,,男,1987,36,30代,兵庫県,神戸市北区,"700万円以上 800万円未満",mobile/iphone,"2023-05-09 19:54:48",5月,"JR敦賀駅前 エリア",ホテルグランビナリオ敦賀,"63.JR敦賀駅前 エリア",敦賀市,嶺南東部,,1泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,自分ひとり,"出張など仕事関係
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,"徒歩
",0,0,0,0,0,0,1,0,0,,,"5,000円以上 10,000円未満","3,000円以上 5,000円未満","3,000円以上 5,000円未満",11回目以上,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,氣比神宮,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",不満,店が少ない,どちらでもない,,感じなかった,,6,,,機会があれば行きたい,
133357,"福井駅前 エリア（宿泊施設）",,女,1956,67,60代,東京都,稲城市,"400万円以上 500万円未満",mobile/iphone,"2023-05-09 19:38:14",5月,"福井駅前 エリア（宿泊施設）","ホテル リバージュアケボノ","02.福井駅前 エリア（宿泊施設）",福井市,福井市・永平寺町,,2泊,2泊,福井エリア（福井市・永平寺町）,福井県外には宿泊しない,自分ひとり,"宿でのんびり過ごす
まちあるき、都市散策
友人・親戚を尋ねる
",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"新幹線
在来線
",0,0,1,1,0,0,0,0,"徒歩
",0,0,0,0,0,0,1,0,0,,,"10,000円以上 20,000円未満","30,000円以上 40,000円未満","10,000円以上 20,000円未満",初めて,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,,"10,000円以上 20,000円未満",満足,"二泊でお部屋でも、ゆっくりしたかったから、本当はもっと景色いい部屋がよかったなぁ。
安いプランだったので仕方がないですね。ホームページでお部屋プランかなり細かく紹介されていたのに。ちゃんと見てなかった。後悔。",満足,"行った先でボランティアガイドの人に出会ってラッキーだった。無料で説明が聞けた。
ハピリンのウェルカムセンターの人が丁寧に、いろいろ教えてくれた。おすすめパーラーも美味しかった。",感じなかった,,7,,,機会があれば行きたい,
