会員ID,登録エリア,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,その他,福井県内での交通手段ALL,自家用車,レンタカー,タクシー,在来線,旅行会社ツアーバス,路線バス,徒歩,レンタサイクル,その他,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,その他,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,アンケート回答前に訪問した主な場所FA,エリア総消費額,満足度(商品・サービス),満足度(商品・サービス)の理由,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの
135093,web,男,1955,68,60代,神奈川県,座間市,200万円以上 300万円未満,mobile/iphone,2023-06-13 23:50:26,6月,平泉寺白山神社 エリア,29.平泉寺白山神社 エリア,勝山市,勝山市・大野市,勝山市観光まちづくり(株),4泊以上,2泊,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,石川県金沢市,自分ひとり,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"飛行機
",0,0,0,0,1,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,とても満足,,"10,000円以上 20,000円未満","40,000円以上 50,000円未満","5,000円以上 10,000円未満",初めて,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,越前大野城,,選択なし/該当施設なし,勝山ディノパーク,使わない,どちらでもない,,満足,,感じなかった,,5,,,機会があれば行きたい,
116090,若狭フィッシャーマンズワーフ エリア,男,1967,56,50代,滋賀県,野洲市,"900万円以上 1,000万円未満",mobile/iphone,2023-06-13 23:07:51,6月,道の駅「南えちぜん山海里」 エリア,58.道の駅「南えちぜん山海里」 エリア,南越前町,丹南,,2泊,1泊,福井エリア（福井市・永平寺町）,石川県金沢市,自分ひとり,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"3,000円以上 5,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",初めて,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,めがねミュージアム,,選択なし/該当施設なし,,"1,000円未満",満足,種類が多く、綺麗,とても満足,,感じなかった,,8,,,また行きたい（1年以内）,新鮮さか価格のどちらかを強みにしていただきたい
136018,あわら湯のまち エリア,女,1995,28,20代,京都府,向日市,300万円以上 400万円未満,mobile/iphone,2023-06-13 22:58:04,6月,あわら湯のまち エリア,17.あわら湯のまち エリア,あわら市,あわら市・坂井市,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,夫婦2人,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
名所、旧跡の観光
",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,とても満足,,"40,000円以上 50,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",6～10回目,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,大本山永平寺,,丸岡城,,"3,000円以上 5,000円未満",とても満足,,とても満足,,感じなかった,,10,ホテル八木がとても好きで自営業をしておりますのでお客さんにもたくさん勧めています！,"お土産売り場やゲームセンターや夜店のお祭りの様な遊びが楽しめるところがあればと思います！
射的やボール投げや様々なもの。",また行きたい（1年以内）,
136016,一乗谷朝倉氏遺跡 エリア,男,1976,47,40代,山形県,新庄市,700万円以上 800万円未満,mobile/android,2023-06-13 21:31:23,6月,一乗谷朝倉氏遺跡 エリア,06.一乗谷朝倉氏遺跡 エリア,福井市,福井市・永平寺町,,1泊,1泊,福井エリア（福井市・永平寺町）,福井県外には宿泊しない,自分ひとり,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"5,000円以上 10,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",初めて,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,丸岡城,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",とても満足,,満足,,感じなかった,,8,,,機会があれば行きたい,
136015,一乗谷朝倉氏遺跡 エリア,男,1950,73,70代,福島県,郡山市,"900万円以上 1,000万円未満",mobile/android,2023-06-13 21:18:01,6月,一乗谷朝倉氏遺跡 エリア,06.一乗谷朝倉氏遺跡 エリア,福井市,福井市・永平寺町,,4泊以上,2泊,三国・あわらエリア（あわら市・坂井市）,愛知県,自分ひとり,"地元の美味しいものを食べる
名所、旧跡の観光
",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,とても満足,,"20,000円以上 30,000円未満","1,000円以上 3,000円未満","5,000円以上 10,000円未満",初めて,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,大本山永平寺,,三國湊レトロ,,"1,000円以上 3,000円未満",とても満足,博物館資料が豊富で大変よかった,とても満足,よく整備されているこれからの発掘を期待している,感じなかった,,10,遺跡の規模がとても広く中世の遺跡としては他にはない,予想以上に貴重な遺跡のめ再度訪れたい,また行きたい（1年以内）,道路はよいがマンホールと路面との段差あり走行中がたがたするマンホール設置時要指導する
104044,若狭フィッシャーマンズワーフ エリア,男,1952,71,70代,京都府,舞鶴市,800万円以上 900万円未満,mobile/iphone,2023-06-13 21:12:39,6月,熊川宿 エリア,81.熊川宿 エリア,若狭町,嶺南東部,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,京都府,自分ひとり,"地元の美味しいものを食べる
名所、旧跡の観光
",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,満足,20230613.観光客として行きましたが、ほとんどこまなかった。,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","3,000円以上 5,000円未満",2～5回目,"新聞・雑誌・ガイドブック
TV・ラジオ番組やCM
宿泊施設
",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,ホテルうみんぴあ,河内ダム,道の駅「若狭熊川宿」,ダム近くのホテル,"3,000円以上 5,000円未満",満足,買わなくてもパンフをいただいた,満足,清潔な道路,感じた,14時で閉まっている飲食店,7,人情がある,道の駅,機会があれば行きたい,嶺南地区でも福井県全体の土産買えたら良い
136007,web,男,1954,69,60代,福井県,敦賀市,分からない/無回答,mobile/android,2023-06-13 20:44:20,6月,JR美浜駅 エリア,79.JR美浜駅 エリア,美浜町,嶺南東部,三方五湖DMO(株),日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"ドライブ・ツーリング
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"3,000円以上 5,000円未満","3,000円以上 5,000円未満",初めて,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,地元,選択なし/該当施設なし,,道の駅「うみんぴあ大飯」,,使わない,不満,みた感じ、大半の商品が県外産である。,どちらでもない,,感じなかった,,3,,,福井県在住,
136007,web,男,1954,69,60代,福井県,敦賀市,分からない/無回答,mobile/android,2023-06-13 20:38:22,6月,道の駅「若狭おばま」 エリア,68.道の駅「若狭おばま」 エリア,小浜市,嶺南西部,(株)まちづくり小浜,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"ドライブ・ツーリング
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"3,000円以上 5,000円未満","3,000円以上 5,000円未満",11回目以上,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,地元,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,,満足,,感じなかった,,3,,,福井県在住,
136007,web,男,1954,69,60代,福井県,敦賀市,分からない/無回答,mobile/android,2023-06-13 20:36:23,6月,うみんぴあ大飯 エリア,84.うみんぴあ大飯 エリア,おおい町,嶺南西部,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"ドライブ・ツーリング
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"3,000円以上 5,000円未満","3,000円以上 5,000円未満",6～10回目,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,地元,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",どちらでもない,,どちらでもない,,感じなかった,,4,,,福井県在住,
135234,レインボーライン エリア,女,1955,68,60代,石川県,小松市,200万円以上 300万円未満,mobile/android,2023-06-13 19:46:30,6月,北潟湖 エリア,20.北潟湖 エリア,あわら市,あわら市・坂井市,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,団体旅行,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
花見や紅葉などの自然鑑賞
",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"その他
",0,0,0,0,0,0,0,市の貸切バス,"その他
",0,0,0,0,0,0,0,0,市の貸し切りバス,,,使わない,"1,000円以上 3,000円未満","3,000円以上 5,000円未満",2～5回目,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,北潟湖畔公園・サイクリングパーク,,選択なし/該当施設なし,,"3,000円以上 5,000円未満",満足,さつまいもがおいしかった,満足,菖蒲が美しかった,感じなかった,,8,いいところでした,,機会があれば行きたい,
