会員ID,登録エリア,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,その他,福井県内での交通手段ALL,自家用車,レンタカー,タクシー,在来線,旅行会社ツアーバス,路線バス,徒歩,レンタサイクル,その他,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,その他,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,アンケート回答前に訪問した主な場所FA,エリア総消費額,満足度(商品・サービス),満足度(商品・サービス)の理由,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの
128087,丸岡城 エリア,女,1980,44,40代,神奈川県,川崎市中原区,分からない/無回答,mobile/android,2024-04-02 23:58:36,4月,道の駅「三方五湖」  エリア,83.道の駅「三方五湖」 エリア,若狭町,嶺南東部,三方五湖DMO(株),日帰り,福井県内には宿泊しない,福井県内には宿泊しない,滋賀県,自分ひとり,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
花見や紅葉などの自然鑑賞
名所、旧跡の観光
その他
",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,年縞博物館,"在来線
飛行機
",0,0,0,1,1,0,0,0,"在来線
徒歩
",0,0,0,1,0,0,1,0,0,満足,歩くのが好きだから三方駅から歩いて気持ちよかったが、年配者は大変。駅からタクシー呼んだり、バスは在来線と乗り継ぎ連携がないので、駅でぽつんと途方にくれてる老夫婦をみて切なかった。,使わない,"10,000円以上 20,000円未満","1,000円以上 3,000円未満",初めて,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,福井県年縞博物館,,人道の港 敦賀ムゼウム,,"1,000円未満",どちらでもない,徒歩で来ていたので、重たいものや大きなものは買えないから。何か、名物料理で食べ歩き？できそうなのがあれば買って食べたかった。弁当は食事になってしまうので軽食かスイーツ。ご当地ものに、弱い。土産も実用的なのがいい。メガネ拭きとかあったらよかったなぁ。メガネの福井。軽くて実用的。,どちらでもない,上記に同じく。,感じなかった,,4,年縞博物館。今回1名でもガイド予約できることを知らなかったので、次回また来てガイドさんからの説明を受けたいと思った。手隙のガイドさんに30分くらい案内してもらったが、足りなかった(電車の時間がせまっていたので)。素晴らしかった。,三方五湖でとれる食べ物はないのかなー。湖ではなくとも、海の幸を手軽に食べられるもの。刺し身とか海の幸のなにかを食べたかったが時間がなかったので、そういう人のための軽食みたいなのがあれば。。ちなみに敦賀のソウルフード、フジバーグはさっと食べられて美味しい、理想のご当地軽食グルメ（笑）,また行きたい（1年以内）,"ご当地グルメビュッフェのお店があったら絶対に行く!福井はご当地グルメが豊富で魅力的。
次回は恐竜博物館と遺跡に行きます。いつか仕事の隙をみて休みをとって&middot;&middot;&middot;&middot;&middot;&middot;"
108890,あわら湯のまち エリア,女,1983,41,40代,京都府,京都市伏見区,600万円以上 700万円未満,mobile/android,2024-04-02 23:34:21,4月,北潟湖 エリア,20.北潟湖 エリア,あわら市,あわら市・坂井市,,2泊,1泊,三国・あわらエリア（あわら市・坂井市）,石川県加賀市,中学生以上連れの家族,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,とても満足,,"30,000円以上 40,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",6～10回目,"観光展・物産展
新聞・雑誌・ガイドブック
観光パンフレット・ポスター
",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,一乗谷朝倉氏遺跡,,氣比神宮,,"10,000円以上 20,000円未満",とても満足,,とても満足,景色がきれい,感じなかった,,10,魚が美味しい,,また行きたい（1年以内）,そばが美味しい
154078,道の駅「恐竜渓谷かつやま」 エリア,女,1990,34,30代,大阪府,枚方市,200万円以上 300万円未満,mobile/android,2024-04-02 22:50:22,4月,道の駅「恐竜渓谷かつやま」 エリア,26.道の駅「恐竜渓谷かつやま」 エリア,勝山市,勝山市・大野市,勝山市観光まちづくり(株),1泊,1泊,福井エリア（福井市・永平寺町）,その他,夫婦2人,"地元の美味しいものを食べる
買い物、アウトレット
友人・親戚を尋ねる
",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"10,000円以上 20,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",初めて,"インターネット・アプリ
宿泊施設
",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,福井県立恐竜博物館,,選択なし/該当施設なし,,"5,000円以上 10,000円未満",満足,,満足,,感じた,最初前を通った時に気づかなかった。出来ればわかりやすい看板があれば助かります。,8,恐竜とカニとのまさかのコラボが面白かったw,,機会があれば行きたい,"初めての福井県だったので仕方ないかと思いますが、道がちょっとわかりずらいかなぁ～って思いました。
YouTuberのカズさん(カズクラ)とのコラボグッズがあれば嬉しいです！ファンなので、個人的に欲しい！！"
154077,越前大野城・城下町 エリア,女,1980,44,40代,和歌山県,和歌山市,400万円以上 500万円未満,mobile/iphone,2024-04-02 22:11:28,4月,越前大野城・城下町 エリア,21.越前大野城・城下町 エリア,大野市,勝山市・大野市,,2泊,2泊,奥越前エリア（勝山市・大野市）,福井県外には宿泊しない,友人,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"新幹線
在来線
",0,0,1,1,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,満足,"無料駐車場が多かったため。
道が走りやすかったため。","5,000円以上 10,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",初めて,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,越前大野城,,選択なし/該当施設なし,,"10,000円以上 20,000円未満",満足,皆さん親切に対応してくださったから。,満足,,感じた,夕食で、地元のものをたくさん食べられるお店があまりなかったから。,8,静かで、穏やかに過ごせる街だと思ったから。,旅館近くで夜に開いてる飲食店がもっとあるといいと思った。,機会があれば行きたい,たくさんの観光資源や美味しい食べ物があり、楽しく過ごせる所だと思いました。車がなくても行動しやすいように、交通の便がもっと良くなればいいと思います。ありがとうございました。
154076,道の駅「南えちぜん山海里」 エリア,男,1952,72,70代,兵庫県,加古川市,300万円以上 400万円未満,mobile/iphone,2024-04-02 21:24:40,4月,道の駅「南えちぜん山海里」 エリア,58.道の駅「南えちぜん山海里」 エリア,南越前町,丹南,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,中学生以上連れの家族,"テーマパーク（遊園地、動物園、博物館など）
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"50,000円以上 100,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",初めて,"新聞・雑誌・ガイドブック
インターネット・アプリ
",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,,満足,,感じなかった,,8,,,また行きたい（1年以内）,
154065,あわら湯のまち エリア,男,1972,52,50代,静岡県,浜松市中区,"1,500万円以上",mobile/iphone,2024-04-02 21:23:48,4月,あわら湯のまち エリア,17.あわら湯のまち エリア,あわら市,あわら市・坂井市,,2泊,1泊,三国・あわらエリア（あわら市・坂井市）,岐阜郡上八幡,中学生以上連れの家族,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
花見や紅葉などの自然鑑賞
名所、旧跡の観光
まちあるき、都市散策
",1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"50,000円以上 100,000円未満","20,000円以上 30,000円未満","50,000円以上 100,000円未満",初めて,"観光展・物産展
インターネット・アプリ
宿泊施設
",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,越前大野城,,越前松島水族館,,"20,000円以上 30,000円未満",とても満足,今回泊まった美松がスタッフの対応、サービス、食事の味まで満足度の高いものでした,とても満足,お客さんに対するサービス精神を感じた,感じなかった,,8,家族皆んなで楽しめたから,"美味しい寿司が食べたいけどよく分からないからホテル食にしました
もう少し飲食店の情報が欲しい",機会があれば行きたい,
154074,web,女,1955,69,60代,兵庫県,加古川市,200万円以上 300万円未満,mobile/iphone,2024-04-02 21:01:39,4月,道の駅「南えちぜん山海里」 エリア,58.道の駅「南えちぜん山海里」 エリア,南越前町,丹南,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,その他家族,"温泉や露天風呂
テーマパーク（遊園地、動物園、博物館など）
",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"その他
",0,0,0,0,0,0,0,0,1,,,"50,000円以上 100,000円未満","20,000円以上 30,000円未満","20,000円以上 30,000円未満",初めて,"観光展・物産展
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,,使わない,どちらでもない,,どちらでもない,,感じなかった,,5,,,,
154072,越前そばの里 エリア,女,1970,54,50代,愛知県,豊田市,100万円以上 200万円未満,mobile/iphone,2024-04-02 20:46:14,4月,越前そばの里 エリア,37.越前そばの里 エリア,越前市,丹南,,1泊,福井県内には宿泊しない,福井県内には宿泊しない,石川県加賀市,夫婦2人,"温泉や露天風呂
ドライブ・ツーリング
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"5,000円以上 10,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",初めて,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,越前がにミュージアム,,選択なし/該当施設なし,,"5,000円以上 10,000円未満",どちらでもない,,どちらでもない,,感じた,食事するのに１時間以上並び、会計と注文してから50分待たされた！,5,,,また行きたい（1年以内）,
154071,御食国若狭おばま食文化館 エリア,女,1963,61,60代,兵庫県,丹波市,"900万円以上 1,000万円未満",mobile/iphone,2024-04-02 20:31:50,4月,御食国若狭おばま食文化館 エリア,71.御食国若狭おばま食文化館 エリア,小浜市,嶺南西部,(株)まちづくり小浜,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,今回は日帰りでした,夫婦2人,"温泉や露天風呂
地元の美味しいものを食べる
買い物、アウトレット
",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,満足,道の駅をその都度見て買い物もして、ゆっくり旅路を楽しめるので。,使わない,"3,000円以上 5,000円未満","10,000円以上 20,000円未満",初めて,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,たまたま見つけた,道の駅「シーサイド高浜」,,道の駅「うみんぴあ大飯」,,"1,000円未満",満足,,とても満足,この施設が無料だなんて！驚きました。有料レベルです。次は子供夫婦と孫も連れて来ようと主人と話しながら帰路につきました。,感じなかった,,10,道の駅もあちこちあるので、立ち寄りつつ、そして温泉にも入れ、美味しいものも食べられて。海も見えるし素晴らしいです。そこをお薦めしたいですね。,,また行きたい（1年以内）,
146622,越前松島水族館 エリア,男,1959,65,60代,石川県,白山市,100万円以上 200万円未満,mobile/android,2024-04-02 19:35:43,4月,道の駅みくに ふれあいパーク三里浜 エリア,15.道の駅みくに ふれあいパーク三里浜 エリア,坂井市,あわら市・坂井市,(一社)DMOさかい観光局,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
花見や紅葉などの自然鑑賞
",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,満足,,使わない,"5,000円以上 10,000円未満","5,000円以上 10,000円未満",2～5回目,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,越前岬,,選択なし/該当施設なし,,"3,000円以上 5,000円未満",満足,,満足,,感じなかった,,7,,,また行きたい（1年以内）,
