会員ID,登録エリア,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,その他,福井県内での交通手段ALL,自家用車,レンタカー,タクシー,在来線,旅行会社ツアーバス,路線バス,徒歩,レンタサイクル,その他,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,その他,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,アンケート回答前に訪問した主な場所FA,エリア総消費額,満足度(商品・サービス),満足度(商品・サービス)の理由,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの
145179,スーベニアショップ ラプトル エリア,男,1978,45,40代,兵庫県,西宮市,分からない/無回答,mobile/android,2023-11-25 23:20:06,11月,福井駅前 エリア,01.福井駅前 エリア,福井市,福井市・永平寺町,,1泊,1泊,福井エリア（福井市・永平寺町）,福井県外には宿泊しない,自分ひとり,"まちあるき、都市散策
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"在来線
",0,0,0,1,0,0,0,0,"在来線
",0,0,0,1,0,0,0,0,0,満足,,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",2～5回目,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,めがねミュージアム,,"5,000円以上 10,000円未満",満足,,満足,,感じなかった,,7,,,機会があれば行きたい,
145179,スーベニアショップ ラプトル エリア,男,1978,45,40代,兵庫県,西宮市,分からない/無回答,mobile/android,2023-11-25 23:18:36,11月,福井駅前 エリア（宿泊施設）,02.福井駅前 エリア（宿泊施設）,福井市,福井市・永平寺町,,1泊,1泊,福井エリア（福井市・永平寺町）,福井県外には宿泊しない,自分ひとり,"地元の美味しいものを食べる
名所、旧跡の観光
まちあるき、都市散策
",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"在来線
",0,0,0,1,0,0,0,0,"在来線
徒歩
",0,0,0,1,0,0,1,0,0,,,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",2～5回目,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,めがねミュージアム,,"5,000円以上 10,000円未満",満足,,満足,,感じなかった,,7,,,機会があれば行きたい,
147708,web,女,1987,36,30代,愛知県,長久手市,800万円以上 900万円未満,mobile/android,2023-11-25 22:40:02,11月,丸岡城 エリア,13.丸岡城 エリア,坂井市,あわら市・坂井市,(一社)DMOさかい観光局,2泊,2泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,小学生以下連れの家族,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
名所、旧跡の観光
",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"20,000円以上 30,000円未満","10,000円以上 20,000円未満","30,000円以上 40,000円未満",初めて,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,越前大野城,,越前大野城,,"3,000円以上 5,000円未満",とても満足,,満足,,感じなかった,,9,丸岡城付近の近くの甲冑屋が良かったです。写真のおすすめスポットです。,,機会があれば行きたい,ソースカツ丼やサバ、甘エビなど美味しいものがたくさんで良かったです。
147706,越前漁港 エリア,女,1961,62,60代,兵庫県,神戸市東灘区,100万円未満,mobile/iphone,2023-11-25 21:54:56,11月,越前漁港 エリア,54.越前漁港エリア  ,越前町,丹南,一般社団法人 越前町観光連盟,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,その他家族,"地元の美味しいものを食べる
テーマパーク（遊園地、動物園、博物館など）
",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,満足,,使わない,"5,000円以上 10,000円未満","50,000円以上 100,000円未満",2～5回目,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,福井県立恐竜博物館,,選択なし/該当施設なし,,"50,000円以上 100,000円未満",満足,蟹が美味しかった,満足,,感じなかった,,10,恐竜博物館　以前に訪れた時より、バージョンアップしていた。考古学の勉強になる。ロマンを感じる。素晴らしい施設である。,,また行きたい（1年以内）,お蕎麦の試食会みたいなものを企画してほしい。お酒の試飲会と販売会、羽二重胡桃などの美味しいお菓子などの試食なで、イベントをしてほしい。
102405,うるしの里 エリア,女,1963,60,60代,千葉県,松戸市,"1,200万円以上 1,500万円未満",mobile/iphone,2023-11-25 21:15:50,11月,福井駅前 エリア（宿泊施設）,02.福井駅前 エリア（宿泊施設）,福井市,福井市・永平寺町,,1泊,1泊,福井エリア（福井市・永平寺町）,福井県外には宿泊しない,夫婦2人,"温泉や露天風呂
地元の美味しいものを食べる
買い物、アウトレット
",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"レンタカー
飛行機
",0,1,0,0,1,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,満足,関東地方のような渋滞が無いので、色々な場所にアクセスしやすい。,"20,000円以上 30,000円未満","20,000円以上 30,000円未満","30,000円以上 40,000円未満",11回目以上,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,飛行機と宿泊のパック,三國湊レトロ,,金津創作の森,,"10,000円以上 20,000円未満",満足,人気のホテルなので、大浴場が混雑して使えない事が多いぶん、「とても満足」に届かないとしました。,満足,,感じなかった,,10,"福井の新蕎麦は素晴らしい。毎年、その為にこの時期に来ます。
更に日本酒やお菓子、野菜の購入も楽しみです。
蟹が有名ですが、それが無くてもこうしてやって来る福井ファンがいるのです。",,また行きたい（1年以内）,"地味でもいい。常に質の高い観光地を目指してほしい。
良いものが沢山ある地なので、それを大切にしてください。"
133361,web,女,1959,64,60代,群馬県,高崎市,300万円以上 400万円未満,mobile/iphone,2023-11-25 21:06:45,11月,北陸新幹線 越前たけふ駅 エリア,38.北陸新幹線 越前たけふ駅 エリア,越前市,丹南,,3泊,3泊,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,福井県外には宿泊しない,夫婦2人,"温泉や露天風呂
買い物、アウトレット
友人・親戚を尋ねる
",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"10,000円以上 20,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",11回目以上,"観光展・物産展
観光パンフレット・ポスター
",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,越前そばの里,,選択なし/該当施設なし,,"10,000円以上 20,000円未満",満足,セイ甲ガニが格安で購入出来た,満足,,感じなかった,,8,,,機会があれば行きたい,
147703,メガネストリート エリア,女,1973,50,50代,東京都,練馬区,分からない/無回答,mobile/android,2023-11-25 20:48:31,11月,北潟湖 エリア,20.北潟湖 エリア,あわら市,あわら市・坂井市,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,夫婦2人,"宿でのんびり過ごす
地元の美味しいものを食べる
名所、旧跡の観光
買い物、アウトレット
",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"レンタカー
新幹線
",0,1,1,0,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,とても満足,車がなければ移動がたいへんだったから,使わない,"20,000円以上 30,000円未満","10,000円以上 20,000円未満",初めて,"新聞・雑誌・ガイドブック
観光パンフレット・ポスター
",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,東尋坊,,選択なし/該当施設なし,兼六園,"5,000円以上 10,000円未満",満足,,どちらでもない,,感じた,,5,,,機会があれば行きたい,
147702,小浜 エリア（宿泊施設）,男,1958,65,60代,埼玉県,蓮田市,"1,200万円以上 1,500万円未満",mobile/iphone,2023-11-25 20:48:15,11月,小浜 エリア（宿泊施設）,69.小浜 エリア（宿泊施設）,小浜市,嶺南西部,(株)まちづくり小浜,1泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,滋賀県,夫婦2人,"宿でのんびり過ごす
地元の美味しいものを食べる
まちあるき、都市散策
",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,"レンタカー
在来線
",0,1,0,1,0,0,0,0,0,満足,,"50,000円以上 100,000円未満","50,000円以上 100,000円未満","50,000円以上 100,000円未満",初めて,"新聞・雑誌・ガイドブック
観光パンフレット・ポスター
インターネット・アプリ
宿泊施設
",0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,選択なし/該当施設なし,,選択なし/該当施設なし,,"50,000円以上 100,000円未満",満足,,満足,,感じなかった,,8,,,また行きたい（1年以内）,
147701,道の駅「越前おおの荒島の郷」 エリア,女,1976,47,40代,大阪府,堺市西区,"1,000万円以上 1,200万円未満",mobile/android,2023-11-25 20:47:50,11月,道の駅「越前おおの荒島の郷」 エリア,22.道の駅「越前おおの荒島の郷」 エリア,大野市,勝山市・大野市,,1泊,福井県内には宿泊しない,福井県内には宿泊しない,石川県加賀市,夫婦2人,"地元の美味しいものを食べる
買い物、アウトレット
ドライブ・ツーリング
その他
",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,道の駅めぐり,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"5,000円以上 10,000円未満","30,000円以上 40,000円未満",初めて,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,道の駅アプリ・ホームページ,道の駅「九頭竜・和泉ふれあい会館」,,道の駅「越前」,,"3,000円以上 5,000円未満",とても満足,フードコート美味しかったです。,とても満足,キレイし、御当地食材もお手頃で購入できた。,感じなかった,,10,福井県を感じられる,冷たい蕎麦が当然かもしれませんが、温かい福井県名物のお蕎麦が食べたかった。,機会があれば行きたい,福井県名産の食材や工芸品がお手頃で購入出来る施設をいっぱい巡りたいです。
107040,あわら湯のまち エリア,その他,1992,31,30代,福井県,あわら市,200万円以上 300万円未満,mobile/android,2023-11-25 20:32:34,11月,波松 エリア,19.波松 エリア,あわら市,あわら市・坂井市,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,小学生以下連れの家族,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"1,000円以上 3,000円未満","1,000円未満","1,000円以上 3,000円未満",11回目以上,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円未満",とても満足,,とても満足,,感じなかった,,10,,,,
