会員情報,,,,,,,,,,,,,,,,,Q1,Q2,Q3,Q4,Q5,Q6," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,",Q7," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,",Q8," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,",Q9," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,",Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29
会員ID,登録施設,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,その他,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,その他,福井県内での交通手段ALL,自家用車,レンタカー,タクシー,在来線,旅行会社ツアーバス,路線バス,徒歩,レンタサイクル,その他,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,アンケート回答後に訪問する予定の主な場所FA,エリア総消費額,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの
111206,"丸岡城 エリア",男,2005,17,10代,大阪府,交野市,"400万円以上 500万円未満",mobile/iphone,"2022-08-13 22:34:32",8月,"丸岡城 エリア","08.丸岡城 エリア",坂井市,あわら市・坂井市,(一社)DMOさかい観光局,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,中学生以上連れの家族,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,カヤック,"新聞・雑誌・ガイドブック
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"10,000円以上 20,000円未満","1,000円以上 3,000円未満","10,000円以上 20,000円未満",初めて,選択なし/該当施設なし,ちくちくぼんぼん,東尋坊,,"10,000円以上 20,000円未満",とても満足,歴史ある建物が年代を感じさせてくれ、当時の丸岡城から見下ろした城下町をイメージしながら観光出来ました。また、資料館の貨幣の展示がとても分かりやすく勉強になりました,感じなかった,,10,ちくちくぼんぼんのカヤック体験は、大人も子どももとても楽しめました。とても丁寧な説明で不安なくでき、終始子どもたちの笑顔を見ることができたことが来て良かった思いました。3年ぶりの旅行で良い思い出ができました。,城までの道すがら、一筆啓上は親も子どもも立ち止まって読みました。城の観覧後に自分の家族に伝えたい思いを同じように一筆啓上したくなりました。旅の途中の丸岡城から送る家族への一筆啓上ハガキみたいな。そんなオプションがチケットと共に付いていれば、とても素敵だなと思いました。,また行きたい（1年以内）,福井県のお米が好きです。和風のお土産が多い印象ですが、学校や職場は若い人も年配の方もみんなに合うものと思うと洋風のお菓子や煎餅系のおかきなどがもっとあれば良いのにと思いました。
111023,web,女,1976,46,40代,広島県,広島市安佐南区,"800万円以上 900万円未満",mobile/iphone,"2022-08-13 22:13:32",8月,"福井駅前 エリア","04.福井駅前 エリア",福井市,福井市・永平寺町,,3泊,2泊,三国・あわらエリア（あわら市・坂井市）,奈良県,小学生　中学生を含む家族,"友人・親戚を尋ねる
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"100,000円以上","10,000円以上 20,000円未満","10,000円以上 20,000円未満",2～5回目,道の駅「西山公園」,,選択なし/該当施設なし,,"10,000円以上 20,000円未満",とても満足,やはり福井駅周辺は何でもそろっており、土産も食事も好みのお店や商品に出会えるから,感じた,"渋滞に困る。

送迎などで車で駅に来る人が多い時間帯だが、あれだけ広い敷地でもう少し渋滞緩和できる環境があるといい",9,欲しいものはだいたいここで見つかるから。,新幹線開通など、変化に伴った交通の循環がスムーズに行われると良い。,機会があれば行きたい,"美味しい土産ものが多いので、全国的にもっとアピールしたらいいと思う。
福井に縁がない人は、羽二重もちを知らない人も多いと思うから"
111023,web,女,1976,46,40代,広島県,広島市安佐南区,"800万円以上 900万円未満",mobile/iphone,"2022-08-13 22:06:32",8月,"道の駅「西山公園」 エリア","32.道の駅「西山公園」 エリア",鯖江市,丹南,,3泊,2泊,三国・あわらエリア（あわら市・坂井市）,奈良県,小学生　中学生を含む家族,"友人・親戚を尋ねる
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"100,000円以上","10,000円以上 20,000円未満","10,000円以上 20,000円未満",初めて,御誕生寺,,福井駅,,"1,000円未満",満足,"土産の品数が多い。
明るい店内。",感じなかった,,8,あわら温泉　灰屋,"これくらい土産の商品がそろっていたら、テンションが上がります。
逆にこれより少ないとガッカリしてしまいます。",機会があれば行きたい,土産物のランキングや福井のおすすめランチの地域別ランキングなど、簡単に見られるサイトかパンフレットがあると良い。
110978,"三方五湖 エリア",女,1973,49,40代,大阪府,大阪市旭区,分からない/無回答,mobile/android,"2022-08-13 21:29:37",8月,"道の駅「南えちぜん山海里」 エリア","43.道の駅「南えちぜん山海里」 エリア",南越前町,丹南,,3泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,石川県能美市、滋賀県彦根市,中学生以上連れの家族,"アウトドア（海水浴、釣り、登山など）
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,とても満足,レンタカーで十分です。,"50,000円以上 100,000円未満","100,000円以上","3,000円以上 5,000円未満",初めて,福井駅,,選択なし/該当施設なし,竜王アウトレット,"1,000円以上 3,000円未満",満足,すごくきれいで楽しかったです。,感じなかった,,8,サービスエリアに道の駅が！,仮眠室,また行きたい（1年以内）,いつまでも、きれいな海があれば十分です。
111071,web,女,1990,32,30代,神奈川県,横浜市青葉区,"800万円以上 900万円未満",mobile/iphone,"2022-08-13 20:04:40",8月,"道の駅「西山公園」 エリア","32.道の駅「西山公園」 エリア",鯖江市,丹南,,3泊,2泊,三国・あわらエリア（あわら市・坂井市）,石川県金沢市,夫婦2人,"テーマパーク（遊園地、動物園、博物館など）
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"新幹線
",0,0,1,0,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,,,"40,000円以上 50,000円未満","20,000円以上 30,000円未満","20,000円以上 30,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,手作りがたくさんあったから,感じなかった,,8,,,また行きたい（1年以内）,
111070,"東尋坊 エリア",男,1982,40,40代,神奈川県,横浜市青葉区,"300万円以上 400万円未満",mobile/android,"2022-08-13 19:54:06",8月,"道の駅「西山公園」 エリア","32.道の駅「西山公園」 エリア",鯖江市,丹南,,3泊,3泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,夫婦2人,"買い物、アウトレット
",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"新幹線
",0,0,1,0,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,とても満足,,"10,000円以上 20,000円未満",使わない,"10,000円以上 20,000円未満",初めて,丸岡城,,福井県立恐竜博物館,,"1,000円未満",とても満足,暖かみの感じる道の駅でした,感じなかった,,10,,,また行きたい（1年以内）,
111197,web,男,1986,36,30代,福井県,越前市,"500万円以上 600万円未満",mobile/android,"2022-08-13 19:34:42",8月,"道の駅「南えちぜん山海里」 エリア","43.道の駅「南えちぜん山海里」 エリア",南越前町,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,小学生以下連れの家族,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,近所,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,満足,,使わない,使わない,使わない,2～5回目,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,,感じなかった,,7,,,福井県在住,
111071,web,女,1990,32,30代,神奈川県,横浜市青葉区,"800万円以上 900万円未満",mobile/iphone,"2022-08-13 18:55:46",8月,"スーベニアショップ ラプトル エリア","19.スーベニアショップ ラプトル エリア",大野市,勝山市・大野市,勝山市観光まちづくり(株),3泊,2泊,三国・あわらエリア（あわら市・坂井市）,石川県金沢市,夫婦2人,"テーマパーク（遊園地、動物園、博物館など）
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"新幹線
",0,0,1,0,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,,,"40,000円以上 50,000円未満","20,000円以上 30,000円未満","20,000円以上 30,000円未満",初めて,福井県立恐竜博物館,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,さまざまな商品を扱っていた,感じた,密になった,8,,,また行きたい（1年以内）,
111071,web,女,1990,32,30代,神奈川県,横浜市青葉区,"800万円以上 900万円未満",mobile/iphone,"2022-08-13 18:53:40",8月,"道の駅「恐竜渓谷かつやま」 エリア","20.道の駅「恐竜渓谷かつやま」 エリア",勝山市,勝山市・大野市,勝山市観光まちづくり(株),3泊,2泊,三国・あわらエリア（あわら市・坂井市）,石川県金沢市,夫婦2人,"テーマパーク（遊園地、動物園、博物館など）
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"新幹線
",0,0,1,0,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,,,"40,000円以上 50,000円未満","20,000円以上 30,000円未満","20,000円以上 30,000円未満",初めて,福井県立恐竜博物館,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",不満,ここでしか買えないもの、がもっと欲しかったです,感じなかった,,5,,,また行きたい（1年以内）,
