会員ID,登録施設,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,その他,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,その他,福井県内での交通手段ALL,自家用車,レンタカー,タクシー,在来線,旅行会社ツアーバス,路線バス,徒歩,レンタサイクル,その他,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,アンケート回答後に訪問する予定の主な場所FA,エリア総消費額,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの
130092,レインボーライン エリア,女,1956,67,60代,兵庫県,神戸市西区,分からない/無回答,mobile/android,2023-02-14 23:53:13,2月,レインボーライン エリア,59.レインボーライン エリア,美浜町,嶺南東部,三方五湖DMO(株),1泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,友人,"地元の美味しいものを食べる
友人・親戚を尋ねる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"新幹線
在来線
",0,0,1,1,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,どちらでもない,,"20,000円以上 30,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",2～5回目,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円未満",満足,,感じなかった,,8,,,また行きたい（1年以内）,
130102,北前船主の館 右近家 エリア,女,1967,56,50代,滋賀県,守山市,200万円以上 300万円未満,mobile/iphone,2023-02-14 23:00:44,2月,北前船主の館 右近家 エリア,44.北前船主の館 右近家 エリア,南越前町,丹南,,2泊,1泊,三国・あわらエリア（あわら市・坂井市）,石川県金沢市,夫婦2人,"宿でのんびり過ごす
地元の美味しいものを食べる
友人・親戚を尋ねる
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,とても満足,海の風と情緒,"20,000円以上 30,000円未満","10,000円以上 20,000円未満","30,000円以上 40,000円未満",11回目以上,大本山永平寺,,御誕生寺,,"20,000円以上 30,000円未満",とても満足,,感じなかった,,10,海、歴史,,また行きたい（1年以内）,
130101,スキージャム勝山 エリア,女,1992,31,30代,大阪府,大阪市西淀川区,200万円以上 300万円未満,mobile/iphone,2023-02-14 17:53:38,2月,スキージャム勝山 エリア,21.スキージャム勝山 エリア,勝山市,勝山市・大野市,勝山市観光まちづくり(株),1泊,1泊,奥越前エリア（勝山市・大野市）,福井県外には宿泊しない,その他家族,"スキー・スノボ、マリンスポーツ
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"インターネット・アプリ
宿泊施設
",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,選択肢なし,,"10,000円以上 20,000円未満","3,000円以上 5,000円未満","5,000円以上 10,000円未満",2～5回目,選択なし/該当施設なし,,選択なし/該当施設なし,,"10,000円以上 20,000円未満",満足,,感じなかった,,10,,,機会があれば行きたい,
120960,web,無回答,1982,41,40代,福井県,福井市,400万円以上 500万円未満,mobile/android,2023-02-14 17:40:07,2月,福井駅前 エリア,04.福井駅前 エリア,福井市,福井市・永平寺町,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,自分ひとり,"出張など仕事関係
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"在来線
徒歩
",0,0,0,1,0,0,1,0,0,どちらでもない,,使わない,"1,000円未満","1,000円以上 3,000円未満",11回目以上,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",どちらでもない,,感じなかった,,5,,,,
125508,敦賀市立博物館 エリア,女,1964,59,50代,福井県,越前市,800万円以上 900万円未満,mobile/iphone,2023-02-14 16:45:55,2月,はたや記念館 ゆめおーれ勝山 エリア,24.はたや記念館 ゆめおーれ勝山 エリア,勝山市,勝山市・大野市,勝山市観光まちづくり(株),日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"買い物、アウトレット
",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"在来線
旅行会社ツアーバス
",0,0,0,1,1,0,0,0,0,満足,丁寧な対応を有難うございました。,"20,000円以上 30,000円未満","5,000円以上 10,000円未満","1,000円以上 3,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",とても満足,,感じなかった,,8,,,また行きたい（1年以内）,飲食店が老舗で街並みに風情があります
130099,はたや記念館 ゆめおーれ勝山 エリア,女,1982,41,40代,福井県,福井市,300万円以上 400万円未満,mobile/android,2023-02-14 15:41:11,2月,はたや記念館 ゆめおーれ勝山 エリア,24.はたや記念館 ゆめおーれ勝山 エリア,勝山市,勝山市・大野市,勝山市観光まちづくり(株),日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,小学生以下連れの家族,"お祭りやイベントへの参加・見物
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"1,000円未満","1,000円以上 3,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,,使わない,満足,,感じなかった,,8,,,,
130098,道の駅みくに ふれあいパーク三里浜 エリア,男,1953,70,70代,愛知県,知多市,300万円以上 400万円未満,mobile/android,2023-02-14 13:58:24,2月,道の駅みくに ふれあいパーク三里浜 エリア,10.道の駅みくに ふれあいパーク三里浜 エリア,坂井市,あわら市・坂井市,(一社)DMOさかい観光局,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,長野県,小学生以下連れの家族,"温泉や露天風呂
テーマパーク（遊園地、動物園、博物館など）
",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,満足,,"10,000円以上 20,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",2～5回目,選択なし/該当施設なし,,選択なし/該当施設なし,,"10,000円以上 20,000円未満",満足,,感じなかった,,3,,,,
108279,うるしの里 エリア,女,1963,60,60代,埼玉県,川越市,100万円未満,mobile/iphone,2023-02-14 13:29:51,2月,道の駅「シーサイド高浜」 エリア,68.道の駅「シーサイド高浜」 エリア,高浜町,嶺南西部,,4泊以上,2泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,石川県加賀市,自分ひとり,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"新幹線
",0,0,1,0,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,満足,時間を自由に使える,"30,000円以上 40,000円未満","40,000円以上 50,000円未満","30,000円以上 40,000円未満",2～5回目,箸のふるさと館WAKASA,,舞鶴（京都府）,,"1,000円未満",どちらでもない,,感じなかった,,5,お土産の種類が少なかった,,また行きたい（1年以内）,
108279,うるしの里 エリア,女,1963,60,60代,埼玉県,川越市,100万円未満,mobile/iphone,2023-02-14 13:11:15,2月,うみんぴあ大飯 エリア,64.うみんぴあ大飯 エリア,おおい町,嶺南西部,,4泊以上,2泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,石川県加賀市,自分ひとり,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"新幹線
",0,0,1,0,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,満足,,"30,000円以上 40,000円未満","40,000円以上 50,000円未満","30,000円以上 40,000円未満",初めて,御食国若狭おばま食文化館,,舞鶴（京都府）,,"1,000円以上 3,000円未満",どちらでもない,,感じた,広すぎて何処に何があるのか分からなかった,5,,,また行きたい（1年以内）,
130096,うみんぴあ大飯 エリア,男,1952,71,70代,福井県,大飯郡,500万円以上 600万円未満,mobile/android,2023-02-14 12:49:38,2月,うみんぴあ大飯 エリア,64.うみんぴあ大飯 エリア,おおい町,嶺南西部,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,自分ひとり,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"5,000円以上 10,000円未満","5,000円以上 10,000円未満",11回目以上,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,,感じなかった,,4,,,また行きたい（1年以内）,
