会員ID,登録施設,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,その他,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,その他,福井県内での交通手段ALL,自家用車,レンタカー,タクシー,在来線,旅行会社ツアーバス,路線バス,徒歩,レンタサイクル,その他,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,アンケート回答後に訪問する予定の主な場所FA,エリア総消費額,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの
123858,東尋坊 エリア,男,1985,37,30代,栃木県,芳賀郡,200万円以上 300万円未満,mobile/iphone,2022-11-07 22:43:12,11月,東尋坊 エリア,06.東尋坊 エリア,坂井市,あわら市・坂井市,(一社)DMOさかい観光局,2泊,福井県内には宿泊しない,福井県内には宿泊しない,石川県金沢市,自分ひとり,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"飛行機
",0,0,0,0,1,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,満足,,使わない,"3,000円以上 5,000円未満","1,000円以上 3,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,,感じなかった,,6,,,また行きたい（1年以内）,
123713,越前そばの里 エリア,女,1968,54,50代,福井県,越前市,500万円以上 600万円未満,mobile/android,2022-11-07 22:14:28,11月,越前そばの里 エリア,29.越前そばの里 エリア,越前市,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,中学生以上連れの家族,"買い物、アウトレット
",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,選択肢なし,,使わない,"1,000円未満","5,000円以上 10,000円未満",11回目以上,道の駅「南えちぜん山海里」,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,色々な蕎麦があり、毎回どの蕎麦を買おうが迷います。,感じなかった,,8,蕎麦が欲しくなったら、いつもここに来ます。,蕎麦が食べたいと思ってたまに来ますが、閉店時間が早くなかなか夜に食べれなくて残念です。,福井県在住,福井の蕎麦は最高だと思います。
123713,越前そばの里 エリア,女,1968,54,50代,福井県,越前市,500万円以上 600万円未満,mobile/android,2022-11-07 22:06:51,11月,道の駅「南えちぜん山海里」 エリア,43.道の駅「南えちぜん山海里」 エリア,南越前町,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,中学生以上連れの家族,"買い物、アウトレット
",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"1,000円未満","5,000円以上 10,000円未満",6～10回目,花はす公園,,越前そばの里,,"3,000円以上 5,000円未満",とても満足,"高速のパーキングにも繋がっているし、食べる物もお土産も充実していると思います。
地場産の野菜や季節の果物等とおいてあり、とても良いと思います。",感じなかった,,10,となりに公園も隣接しているし、飲食も充実しているし、無料で一日中ゆっくりと遊んでいられるスポットだと思います。,今で十分充実していると思いますが、もう少し安価なラーメンとか、デザートがあると最高！,福井県在住,"やっぱり蕎麦が一番。今からは、水ようかん。
越前ガニですね。"
123851,スキージャム勝山 エリア,女,2020,2,10歳未満,福井県,大野市,400万円以上 500万円未満,mobile/android,2022-11-07 21:20:30,11月,スキージャム勝山 エリア,21.スキージャム勝山 エリア,勝山市,勝山市・大野市,勝山市観光まちづくり(株),日帰り,1泊,三国・あわらエリア（あわら市・坂井市）,京都府,その他家族,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
テーマパーク（遊園地、動物園、博物館など）
買い物、アウトレット
お祭りやイベントへの参加・見物
スポーツ観戦や芸能鑑賞（コンサート等）
ドライブ・ツーリング
",1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,"TV・ラジオ番組やCM
観光パンフレット・ポスター
インターネット・アプリ
Instagram
友人・知人
宿泊施設
",0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"20,000円以上 30,000円未満","3,000円以上 5,000円未満","3,000円以上 5,000円未満",2～5回目,選択なし/該当施設なし,,選択なし/該当施設なし,,"5,000円以上 10,000円未満",とても満足,,感じなかった,,10,,,,
123846,一乗谷朝倉氏遺跡 エリア,女,1955,67,60代,茨城県,猿島郡,300万円以上 400万円未満,mobile/android,2022-11-07 21:05:57,11月,あわら温泉 エリア,11.あわら温泉 エリア,あわら市,あわら市・坂井市,,4泊以上,2泊,三国・あわらエリア（あわら市・坂井市）,富山県,夫婦2人,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光協会等の案内所
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"20,000円以上 30,000円未満","20,000円以上 30,000円未満","5,000円以上 10,000円未満",2～5回目,一乗谷朝倉氏遺跡,,吉崎御坊跡,,"20,000円以上 30,000円未満",とても満足,,感じなかった,,10,,,また行きたい（1年以内）,
123848,道の駅「越前」 エリア,男,1971,51,50代,和歌山県,橋本市,500万円以上 600万円未満,mobile/android,2022-11-07 20:57:42,11月,道の駅「越前」 エリア,38.道の駅「越前」 エリア,越前町,丹南,,4泊以上,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,中学生以上連れの家族,"温泉や露天風呂
名所、旧跡の観光
",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"10,000円以上 20,000円未満","5,000円以上 10,000円未満",6～10回目,選択なし/該当施設なし,福井駅,選択なし/該当施設なし,,"3,000円以上 5,000円未満",とても満足,露天風呂漁火があるので,感じなかった,,10,そば、日帰り温泉,,また行きたい（1年以内）,
123846,一乗谷朝倉氏遺跡 エリア,女,1955,67,60代,茨城県,猿島郡,300万円以上 400万円未満,mobile/android,2022-11-07 20:49:34,11月,一乗谷朝倉氏遺跡 エリア,01.一乗谷朝倉氏遺跡 エリア,福井市,福井市・永平寺町,,4泊以上,2泊,三国・あわらエリア（あわら市・坂井市）,富山県,夫婦2人,"温泉や露天風呂
地元の美味しいものを食べる
名所、旧跡の観光
",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター
インターネット・アプリ
観光協会等の案内所
",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"20,000円以上 30,000円未満","20,000円以上 30,000円未満","5,000円以上 10,000円未満",2～5回目,越前大野城,,選択なし/該当施設なし,,"5,000円以上 10,000円未満",とても満足,歴史を感じました,感じなかった,,10,,,また行きたい（1年以内）,
123847,道の駅「越前おおの荒島の郷」 エリア,男,1983,39,30代,愛知県,小牧市,800万円以上 900万円未満,mobile/android,2022-11-07 20:31:03,11月,道の駅「越前おおの荒島の郷」 エリア,16.道の駅「越前おおの荒島の郷」 エリア,大野市,勝山市・大野市,,2泊,2泊,奥越前エリア（勝山市・大野市）,福井県外には宿泊しない,恋人,"花見や紅葉などの自然鑑賞
お祭りやイベントへの参加・見物
まちあるき、都市散策
",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"観光展・物産展
観光協会等の案内所
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",2～5回目,越前大仏,,越前大野城,,"10,000円以上 20,000円未満",不満,レジが混みすぎ。,感じた,レジが混みすぎ。,5,里芋がおいしかった,店内が込み入っている,また行きたい（1年以内）,
123734,道の駅「西山公園」 エリア,女,1977,45,40代,兵庫県,尼崎市,300万円以上 400万円未満,mobile/android,2022-11-07 20:22:44,11月,平泉寺白山神社 エリア,23.平泉寺白山神社 エリア,勝山市,勝山市・大野市,勝山市観光まちづくり(株),1泊,1泊,福井エリア（福井市・永平寺町）,福井県外には宿泊しない,夫婦2人,"テーマパーク（遊園地、動物園、博物館など）
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"20,000円以上 30,000円未満","3,000円以上 5,000円未満","10,000円以上 20,000円未満",初めて,福井県立恐竜博物館,,選択なし/該当施設なし,,"3,000円以上 5,000円未満",とても満足,,感じなかった,,10,歴史を感じられて感動した所。,,機会があれば行きたい,
123844,日本海さかな街 エリア,女,1967,55,50代,岐阜県,海津市,400万円以上 500万円未満,mobile/android,2022-11-07 19:32:28,11月,日本海さかな街 エリア,46.日本海さかな街 エリア,敦賀市,嶺南東部,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"3,000円以上 5,000円未満","40,000円以上 50,000円未満",6～10回目,敦賀赤レンガ倉庫,,氣比神宮,,"3,000円以上 5,000円未満",満足,美味しいものも食べれて満足です。,感じなかった,,9,午後に買い物（干物等）に行くと、値引いてくれるよ。お得ですよ!,海鮮等が、お値打ちに食べれるのが良い!,機会があれば行きたい,"カニの時期になると、必ず食べに行って、帰りに市場へ寄ります。
干物等をお得に買えるのが、良い!"
