会員ID,登録施設,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,その他,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,その他,福井県内での交通手段ALL,自家用車,レンタカー,タクシー,在来線,旅行会社ツアーバス,路線バス,徒歩,レンタサイクル,その他,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,アンケート回答後に訪問する予定の主な場所FA,エリア総消費額,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの
114662,web,女,1971,51,50代,大阪府,吹田市,600万円以上 700万円未満,mobile/iphone,2022-10-08 21:40:13,10月,スーベニアショップ ラプトル エリア,19.スーベニアショップ ラプトル エリア,大野市,勝山市・大野市,勝山市観光まちづくり(株),日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,自分ひとり,"ドライブ・ツーリング
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"観光協会等の案内所
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"その他
",0,0,0,0,0,0,0,バイク,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"1,000円未満","5,000円以上 10,000円未満",初めて,道の駅「南えちぜん山海里」,,道の駅「恐竜渓谷かつやま」,,"5,000円以上 10,000円未満",とても満足,色々な恐竜グッズがあったから。,感じなかった,,10,恐竜博物館や恐竜グッズが沢山ってワクワクするから。,このままで満足!,また行きたい（1年以内）,福井県の美味しいものが食べられるテーマパーク的なフードパークが欲しい。
114662,web,女,1971,51,50代,大阪府,吹田市,600万円以上 700万円未満,mobile/iphone,2022-10-08 21:29:37,10月,道の駅「名田庄」 エリア,66.道の駅「名田庄」 エリア,おおい町,嶺南西部,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,自分ひとり,"ドライブ・ツーリング
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"観光協会等の案内所
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"その他
",0,0,0,0,0,0,0,バイク,"その他
",0,0,0,0,0,0,0,0,バイク,とても満足,楽しく綺麗な景色の山道を走って気持ちよかったから。,使わない,"1,000円未満","5,000円以上 10,000円未満",11回目以上,道の駅「シーサイド高浜」,,選択なし/該当施設なし,京都、日吉ダム,"1,000円以上 3,000円未満",とても満足,陰陽師が好きで暦会館も大変興味があり行ってよかったです,感じなかった,,10,"桜咲き乱れる春の名田庄が好きです。
京都から小浜や若狭への整備された道も良く楽しくドライブできるから。",もう少しお土産の種類や飲食店や食べ物の種類があれば良いですが、今の名田庄も好きなのでこのままでいいです。,また行きたい（1年以内）,福井県は美味しいものがたくさんあり、お土産もたくさんあります。フィッシャーマンズワーフなどの施設が他にもあれば良いな。と思いました。
116055,web,女,1991,31,30代,岡山県,岡山市北区,500万円以上 600万円未満,mobile/android,2022-10-08 21:29:17,10月,あわら温泉 エリア,11.あわら温泉 エリア,あわら市,あわら市・坂井市,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,石川県金沢市,友人,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
花見や紅葉などの自然鑑賞
名所、旧跡の観光
まちあるき、都市散策
ドライブ・ツーリング
",1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,"観光パンフレット・ポスター
観光連盟やDMOのHP
Twitter
宿泊施設
",0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,"新幹線
在来線
",0,0,1,1,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,満足,レンタカーで不便無く移動できたため,"20,000円以上 30,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",初めて,選択なし/該当施設なし,兼六園,選択なし/該当施設なし,,"5,000円以上 10,000円未満",満足,,感じなかった,,8,,,また行きたい（1年以内）,地質的景観の探訪、フェリー
114662,web,女,1971,51,50代,大阪府,吹田市,600万円以上 700万円未満,mobile/iphone,2022-10-08 21:19:54,10月,道の駅「若狭おばま」 エリア,51.道の駅「若狭おばま」 エリア,小浜市,嶺南西部,(株)まちづくり小浜,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,自分ひとり,"ドライブ・ツーリング
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"観光協会等の案内所
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"その他
",0,0,0,0,0,0,0,バイク,"その他
",0,0,0,0,0,0,0,0,バイク,とても満足,美しい海を見ながら走れたから,使わない,"1,000円未満","5,000円以上 10,000円未満",11回目以上,御食国若狭おばま食文化館,,暦会館,,"3,000円以上 5,000円未満",とても満足,美味しい食べ物やお土産が豊富で施設が綺麗,感じなかった,,10,景色が綺麗で手ぶらで行けるバーベキューサイトなどもあり設備が整ってる,設備が良くなると人が多くなり駐車場渋滞などがありせっかく行ってもガッカリします。施設が綺麗になり便利になれば、大駐車場、トイレの数も増やして頂きたいです。地元の美味しいものを扱うレストランや、綺麗な道の駅の発展を期待してます！,また行きたい（1年以内）,福井県の地元の食べ物を集結させたようなフードタウンなどがあれば良いです。季節限定でしか食べれない水羊羹なども年中扱っていただけると良いな。
114662,web,女,1971,51,50代,大阪府,吹田市,600万円以上 700万円未満,mobile/iphone,2022-10-08 21:09:06,10月,御食国若狭おばま食文化館 エリア,54.御食国若狭おばま食文化館 エリア,小浜市,嶺南西部,(株)まちづくり小浜,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,自分ひとり,"地元の美味しいものを食べる
花見や紅葉などの自然鑑賞
ドライブ・ツーリング
",0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"インターネット・アプリ
観光協会等の案内所
",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"その他
",0,0,0,0,0,0,0,バイク,"その他
",0,0,0,0,0,0,0,0,バイク,とても満足,バイクで綺麗な景色を見ながら快走路を走れたから。,使わない,"1,000円未満","5,000円以上 10,000円未満",初めて,熊川宿,,道の駅「シーサイド高浜」,,"1,000円未満",とても満足,サンプル品などの体験や鯖街道や食について学べたから。,感じなかった,,10,美味しいものもあり、景色もよく、色々な歴史的史跡も多く良い場所だったなら。,地元のお店とのコラボお土産とか、地元の和菓子や洋菓子なども沢山あれば良いのにと思います。,また行きたい（1年以内）,恐竜化石発掘体験やスノボなどでよく訪れます！とても良い所で福井県に行くのを楽しみにしてます！ボルガライスやカツ丼など福井県地元のB級グルメが集結するテーマパーク的施設などがあれば良いな。とおもいます。
102719,道の駅「パークイン丹生ヶ丘」 エリア,女,1991,31,30代,福井県,福井市,700万円以上 800万円未満,mobile/iphone,2022-10-08 20:00:00,10月,ツリーピクニックアドベンチャーいけだ エリア,36.ツリーピクニックアドベンチャーいけだ エリア,池田町,丹南,,1泊,1泊,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,福井県外には宿泊しない,夫婦2人,"アウトドア（海水浴、釣り、登山など）
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Twitter
",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,とても満足,,"5,000円以上 10,000円未満","1,000円未満","5,000円以上 10,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,,感じた,,6,,,機会があれば行きたい,
102714,web,男,1990,32,30代,福井県,福井市,300万円以上 400万円未満,mobile/iphone,2022-10-08 19:58:22,10月,ツリーピクニックアドベンチャーいけだ エリア,36.ツリーピクニックアドベンチャーいけだ エリア,池田町,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,恋人,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,とても満足,,"3,000円以上 5,000円未満","3,000円以上 5,000円未満","3,000円以上 5,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",とても満足,,感じなかった,,9,,,,
116050,かずら橋 エリア,男,1965,57,50代,富山県,魚津市,800万円以上 900万円未満,mobile/android,2022-10-08 19:29:57,10月,かずら橋 エリア,37.かずら橋 エリア,池田町,丹南,,1泊,1泊,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,福井県外には宿泊しない,中学生以上連れの家族,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,妻の誕生日のお祝い,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,過去に冠荘に宿泊し、よかったから,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"10,000円以上 20,000円未満","40,000円以上 50,000円未満","10,000円以上 20,000円未満",2～5回目,選択なし/該当施設なし,,選択なし/該当施設なし,,"40,000円以上 50,000円未満",どちらでもない,冠荘は過去に行ったことがあるが、かずら橋は知らなかった委員長鯖江在住の知り合いに教えてもらい初めて知った。,感じなかった,,8,,,また行きたい（1年以内）,
116046,かずら橋 エリア,女,1992,30,30代,愛知県,名古屋市中区,"900万円以上 1,000万円未満",mobile/android,2022-10-08 18:49:28,10月,かずら橋 エリア,37.かずら橋 エリア,池田町,丹南,,1泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,友人,"アウトドア（海水浴、釣り、登山など）
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,とても満足,,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",とても満足,,感じなかった,,7,,,,
116041,あわら温泉 エリア,女,1960,62,60代,福井県,大野市,500万円以上 600万円未満,mobile/android,2022-10-08 18:15:40,10月,あわら温泉 エリア,11.あわら温泉 エリア,あわら市,あわら市・坂井市,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,友人,"宿でのんびり過ごす
温泉や露天風呂
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"在来線
",0,0,0,1,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,満足,,"10,000円以上 20,000円未満","3,000円以上 5,000円未満","3,000円以上 5,000円未満",2～5回目,越前大野城,,一乗谷朝倉氏遺跡,恐竜博物館,"5,000円以上 10,000円未満",満足,,感じなかった,,10,,,また行きたい（1年以内）,
