会員ID,登録エリア,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,その他,福井県内での交通手段ALL,自家用車,レンタカー,タクシー,在来線,旅行会社ツアーバス,路線バス,徒歩,レンタサイクル,その他,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,その他,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,アンケート回答前に訪問した主な場所FA,エリア総消費額,満足度(商品・サービス),満足度(商品・サービス)の理由,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの
137687,web,女,1981,42,40代,京都府,京都市伏見区,"1,200万円以上 1,500万円未満",mobile/iphone,2023-07-07 22:49:24,7月,越前和紙の里 エリア,36.越前和紙の里 エリア,越前市,丹南,,1泊,1泊,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,福井県外には宿泊しない,夫婦2人,"ドライブ・ツーリング
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"5,000円以上 10,000円未満","3,000円以上 5,000円未満","10,000円以上 20,000円未満",初めて,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,タケフナイフビレッジ,,御誕生寺,,"1,000円未満",どちらでもない,タケフナイフビレッジやめがねミュージアムと比べて展示があまり知的好奇心を満たしてくれなかった。それなのに有料だったから。ここが無料で前記の2箇所が有料の方が納得がいく。,どちらでもない,,感じた,展示替え中で見られる箇所が少ないことをチケット購入時に教えてもらえなかった,3,,,また行きたい（1年以内）,
137687,web,女,1981,42,40代,京都府,京都市伏見区,"1,200万円以上 1,500万円未満",mobile/iphone,2023-07-07 22:37:33,7月,北陸新幹線 越前たけふ駅 エリア,38.北陸新幹線 越前たけふ駅 エリア,越前市,丹南,,1泊,1泊,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,福井県外には宿泊しない,夫婦2人,"ドライブ・ツーリング
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,満足,,"5,000円以上 10,000円未満","3,000円以上 5,000円未満","10,000円以上 20,000円未満",初めて,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,タケフナイフビレッジ,,越前和紙の里,,"1,000円以上 3,000円未満",満足,あめこ餅店のあべかわもちが食べられたので,満足,新しい施設で綺麗でした。,感じた,観光バスなどで団体さんが到着するとお店の通路が歩けなくなりストレスでした。通路が少し狭いかも。,7,,,また行きたい（1年以内）,
132704,名田庄 エリア,女,1967,56,50代,大阪府,守口市,300万円以上 400万円未満,mobile/iphone,2023-07-07 22:36:56,7月,うみんぴあ大飯 エリア,84.うみんぴあ大飯 エリア,おおい町,嶺南西部,,1泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,自分ひとり,"ドライブ・ツーリング
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"3,000円以上 5,000円未満","3,000円以上 5,000円未満","3,000円以上 5,000円未満",初めて,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,道の駅「シーサイド高浜」,,ふれあいパーク三里浜(道の駅「みくに」),,"1,000円以上 3,000円未満",満足,料理が美味しかった,満足,眺めがいい,感じなかった,,8,,,また行きたい（1年以内）,
137687,web,女,1981,42,40代,京都府,京都市伏見区,"1,200万円以上 1,500万円未満",mobile/iphone,2023-07-07 22:32:53,7月,敦賀市立博物館 エリア,65.敦賀市立博物館 エリア,敦賀市,嶺南東部,,1泊,1泊,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,福井県外には宿泊しない,夫婦2人,"ドライブ・ツーリング
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,満足,,"5,000円以上 10,000円未満","3,000円以上 5,000円未満","10,000円以上 20,000円未満",初めて,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,敦賀赤レンガ倉庫,,選択なし/該当施設なし,これにて帰宅,"1,000円以上 3,000円未満",満足,福井のB級グルメを堪能しました。前から気になっていたので食べることができて良かったです。,満足,,感じなかった,,7,,,また行きたい（1年以内）,"京都から1泊で行きました。
福井はかなり広いことを実感。
有名な場所として東尋坊や恐竜博物館がありますが、今回行った鯖江市や越前市は「メガネ）とか「蕎麦」といったキーワードは知っているものの、それ以外が全く分からずどういうふうにプランを組むか迷いました。
京都から自家用車で向かう場合、敦賀の街中に入らなかったので最初の観光チラシとの出会いは道の駅「河野」でしたが、あまり充実とは言えず、その後鯖江市のホテルで手にした地図でプランを組みました。そのホテルですら、めがねミュージアムやタケフナイフビレッジや越前和紙の里のチラシはなく、地図から検索する状態でした。行った場所はいずれも満足度が高かったのでもっと積極的な広報があれば良いな、と思いました。（タケフナイフビレッジのチラシが1番充実で、行動の参考になりました）
思っていた以上に鯖江と越前が良かったので他の土地にも行ってみたいと思っていますが、ふらっと旅に出る私にはその土地の入口になるような場所に広報がされていると有難いです。
よろしくお願いいたします！"
137676,敦賀市立博物館 エリア,女,1978,45,40代,福井県,敦賀市,400万円以上 500万円未満,mobile/iphone,2023-07-07 22:29:05,7月,敦賀市立博物館 エリア,65.敦賀市立博物館 エリア,敦賀市,嶺南東部,,日帰り,福井県内には宿泊しない,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,京都府,友人,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,使わない,"3,000円以上 5,000円未満",2～5回目,"インターネット・アプリ
Instagram
その他
",0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,,満足,,感じなかった,,7,,,福井県在住,
137750,あわら湯のまち エリア,女,2014,9,10歳未満,愛知県,名古屋市守山区,100万円未満,mobile/android,2023-07-07 21:38:47,7月,あわら湯のまち エリア,17.あわら湯のまち エリア,あわら市,あわら市・坂井市,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,親,"テーマパーク（遊園地、動物園、博物館など）
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",初めて,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,,"3,000円以上 5,000円未満",満足,,満足,,感じた,,7,,,,
137746,福井駅前 エリア（宿泊施設）,女,1966,57,50代,山形県,鶴岡市,300万円以上 400万円未満,tablet/android,2023-07-07 21:15:20,7月,福井駅前 エリア（宿泊施設）,02.福井駅前 エリア（宿泊施設）,福井市,福井市・永平寺町,,4泊以上,2泊,福井エリア（福井市・永平寺町）,埼玉,中学生以上連れの家族,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,息子の付き添い,"新幹線
在来線
",0,0,1,1,0,0,0,0,"徒歩
",0,0,0,0,0,0,1,0,0,,,"10,000円以上 20,000円未満","20,000円以上 30,000円未満","40,000円以上 50,000円未満",初めて,"観光連盟やDMOのHP
インターネット・アプリ
宿泊施設
",0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,選択なし/該当施設なし,,一乗谷朝倉氏遺跡,,"20,000円以上 30,000円未満",とても満足,朝食おいしかったです。部屋に恐竜のドリップコーヒーがあったのもうれしかったです。,とても満足,ホテルの立地がとてもよかったです。そして「恐竜ルーム」の部屋だったのが個性的でおもしろく、福井らしさが感じられて楽しく過ごせました。,感じなかった,,7,食事の味付けが全般的にしつこくなくて美味しいものが多かったこと。,ハピリンのおみやげコーナーは狭いぶん、厳選されているかんじだったので、もっと多種多様なおみやげが選べるところがあればいいなと思いました。,機会があれば行きたい,"・バスの本数を増やしてほしいです。
・路面電車があることを知らなかったので、路面電車の情報がもっと知りたかったです。"
120924,web,男,1971,52,50代,京都府,亀岡市,"1,000万円以上 1,200万円未満",mobile/iphone,2023-07-07 20:48:25,7月,うみんぴあ大飯 エリア,84.うみんぴあ大飯 エリア,おおい町,嶺南西部,,2泊,2泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,自分ひとり,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"10,000円以上 20,000円未満","3,000円以上 5,000円未満","5,000円以上 10,000円未満",2～5回目,"新聞・雑誌・ガイドブック
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,,"5,000円以上 10,000円未満",満足,,満足,,感じなかった,,8,,,また行きたい（1年以内）,
137708,レインボーライン エリア,女,1978,45,40代,愛知県,名古屋市名東区,600万円以上 700万円未満,mobile/android,2023-07-07 20:39:26,7月,小浜市 阿納 エリア,67.小浜市 阿納 エリア,小浜市,嶺南西部,(株)まちづくり小浜,1泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,小学生以下連れの家族,"温泉や露天風呂
地元の美味しいものを食べる
名所、旧跡の観光
",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"10,000円以上 20,000円未満","1,000円以上 3,000円未満","10,000円以上 20,000円未満",初めて,"観光パンフレット・ポスター
インターネット・アプリ
",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,三方五湖,,若狭三方縄文博物館,,"3,000円以上 5,000円未満",とても満足,お魚、ふぐ、たいがおいしかったです,とても満足,使いやすそうなお箸が買えました,感じなかった,,10,飲食がよかったこと,,また行きたい（1年以内）,新鮮なお魚ときれいな海
137727,えちぜん鉄道 永平寺口駅 エリア,女,1989,34,30代,福井県,鯖江市,100万円未満,mobile/android,2023-07-07 19:23:06,7月,えちぜん鉄道 永平寺口駅 エリア,31.えちぜん鉄道 永平寺口駅 エリア,永平寺町,福井市・永平寺町,,2泊,2泊,福井エリア（福井市・永平寺町）,福井県外には宿泊しない,小学生以下連れの家族,"お祭りやイベントへの参加・見物
友人・親戚を尋ねる
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"1,000円未満","3,000円以上 5,000円未満",11回目以上,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,,"3,000円以上 5,000円未満",とても満足,,とても満足,,感じなかった,,8,,,,
