会員ID,登録エリア,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,その他,福井県内での交通手段ALL,自家用車,レンタカー,タクシー,在来線,旅行会社ツアーバス,路線バス,徒歩,レンタサイクル,その他,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,その他,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,アンケート回答前に訪問した主な場所FA,エリア総消費額,満足度(商品・サービス),満足度(商品・サービス)の理由,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの
174858,越前そばの里 エリア,男,1960,65,60代,京都府,京都市西京区,300万円以上 400万円未満,mobile/android,2025-02-25 22:23:59,2月,道の駅「越前」 エリア,49.道の駅「越前」 エリア,越前町,丹南,一般社団法人 越前町観光連盟（DMO ECHIZEN）,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,夫婦2人,"温泉や露天風呂
地元の美味しいものを食べる
名所、旧跡の観光
",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",初めて,"新聞・雑誌・ガイドブック
インターネット・アプリ
",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,三國湊レトロ,,選択なし/該当施設なし,,"1,000円未満",満足,,満足,,感じなかった,,8,越前がにミュージアムは興味深かった,,機会があれば行きたい,
175295,小浜市 阿納 エリア,男,1965,60,60代,大阪府,箕面市,"1,500万円以上",mobile/iphone,2025-02-25 22:23:22,2月,小浜市 阿納 エリア,67.小浜市 阿納 エリア,小浜市,嶺南西部,(株)まちづくり小浜,1泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"40,000円以上 50,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",2～5回目,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,道の駅「名田庄」,,舞鶴（京都府）,,"20,000円以上 30,000円未満",とても満足,ふぐ料理が安くて美味しい,とても満足,施設がリニューアルされて居心地が良い,感じなかった,,8,ふぐ料理,,また行きたい（1年以内）,
175293,大本山 永平寺 エリア,男,1992,33,30代,大阪府,大阪市東淀川区,600万円以上 700万円未満,mobile/iphone,2025-02-25 21:25:34,2月,大本山 永平寺 エリア,34.大本山 永平寺 エリア,永平寺町,福井市・永平寺町,,1泊,1泊,福井エリア（福井市・永平寺町）,石川県金沢市,恋人,"地元の美味しいものを食べる
まちあるき、都市散策
",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"40,000円以上 50,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",初めて,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,選択なし/該当施設なし,ふくい鮮いちば,選択なし/該当施設なし,なし,"3,000円以上 5,000円未満",満足,胡麻豆腐が美味かったが、胡麻プリンが売り切れてて食べれなかったから,満足,永平寺について、立ち入りできない場所が多くあったから,感じなかった,,8,歴史を感じることができ、精進料理も美味しいから,今のままでいいと思います。,機会があれば行きたい,ソースカツ丼のカツが薄い
150380,web,男,1960,65,60代,滋賀県,栗東市,分からない/無回答,mobile/iphone,2025-02-25 20:10:12,2月,道の駅「越前おおの荒島の郷」 エリア,22.道の駅「越前おおの荒島の郷」 エリア,大野市,勝山市・大野市,,4泊以上,4泊以上,奥越前エリア（勝山市・大野市）,長野県,自分ひとり,"スキー・スノボ、マリンスポーツ
友人・親戚を尋ねる
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"10,000円以上 20,000円未満","10,000円以上 20,000円未満",6～10回目,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,福井和泉スキー場,,九頭竜スキー場,,"1,000円未満",不満,お弁当などの食材の種類と数が少なかった。限られた中から選んで買う事になった。,満足,特にトイレが綺麗にされている事。もう少し暖かいと尚良かった。,感じた,トイレやその出入り口近くも割と寒かった。,10,スキー場,お店が閉店後のトイレ前自販機エリアがもう少し暖かいとありがたい。,また行きたい（1年以内）,今庄365スキー場の縮小を解除して以前の様な規模で営業して欲しい。そうすると県外(滋賀，京都，大阪など)からもっと頻繁に来ることができるし、家族も連れて来やすい。和泉や九頭竜やジャムはちょっと遠いので頻度が半減する。
175292,大本山 永平寺 エリア,女,1963,62,60代,大阪府,大阪市大正区,300万円以上 400万円未満,mobile/iphone,2025-02-25 19:30:08,2月,大本山 永平寺 エリア,34.大本山 永平寺 エリア,永平寺町,福井市・永平寺町,,1泊,福井県内には宿泊しない,福井県内には宿泊しない,石川県小松市,友人,"温泉や露天風呂
その他
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,福井県立恐竜博物館,"新幹線
在来線
",0,0,1,1,0,0,0,0,"路線バス
",0,0,0,0,0,1,0,0,0,どちらでもない,バスの本数が少なく、バス停近くにコインロッカーが4つ、あっても汚くて使用できず。コインロッカーは永平寺まで行かないとない。表示も無かった。近くのお店が預かってくれるようなシステムにしないと、大きな荷物の観光客は大変です。,使わない,"10,000円以上 20,000円未満","5,000円以上 10,000円未満",2～5回目,"新聞・雑誌・ガイドブック
インターネット・アプリ
ブログ
",0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,選択なし/該当施設なし,粟津温泉から永平寺へ,選択なし/該当施設なし,大阪へ帰る,"5,000円以上 10,000円未満",どちらでもない,オシャレなお店も出来ていたけれど、情報が少なくて見るだけでした。,満足,永平寺が大変良かった。海外からの団体客が少なくゆっくり出来ました。,感じなかった,,6,自然を感じることが出来る。,,機会があれば行きたい,"恐竜博物館は大変良かったが、交通費が高すぎです。自家用車やレンタカーを借りないと家族4人も行ったら大変。電車で行ってみて時間がかかり過ぎました。直通のバスは高すぎ！もう少し行きやすくして欲しい。
最高に大阪からは大変行きにくくなったのが残念。"
175291,web,女,1968,57,50代,石川県,野々市市,"1,000万円以上 1,200万円未満",mobile/android,2025-02-25 19:15:58,2月,越前そばの里 エリア,37.越前そばの里 エリア,越前市,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,中学生以上連れの家族,"友人・親戚を尋ねる
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"1,000円以上 3,000円未満","3,000円以上 5,000円未満",11回目以上,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,西山公園,"3,000円以上 5,000円未満",満足,,満足,,感じなかった,,8,,,また行きたい（1年以内）,
175289,あわら湯のまち エリア,男,1984,41,40代,京都府,京都市左京区,400万円以上 500万円未満,mobile/android,2025-02-25 18:43:15,2月,あわら湯のまち エリア,17.あわら湯のまち エリア,あわら市,あわら市・坂井市,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,その他家族,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"40,000円以上 50,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",初めて,"インターネット・アプリ
友人・知人
",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,金沢駅周辺（石川県）,,道の駅「シーサイド高浜」,,"5,000円以上 10,000円未満",とても満足,グランヴィア芳泉のスタッフの皆さまが丁寧に対応してくれて嬉しかったです。,とても満足,温泉がとても気持ち良い。ご飯もとてもおいしかった。,感じなかった,,10,,,また行きたい（1年以内）,
175287,かつやま恐竜の森 エリア,女,1960,65,60代,広島県,広島市南区,200万円以上 300万円未満,mobile/android,2025-02-25 18:14:39,2月,かつやま恐竜の森 エリア,25.かつやま恐竜の森 エリア,勝山市,勝山市・大野市,勝山市観光まちづくり(株),1泊,福井県内には宿泊しない,福井県内には宿泊しない,石川県加賀市,友人,"温泉や露天風呂
地元の美味しいものを食べる
名所、旧跡の観光
テーマパーク（遊園地、動物園、博物館など）
",0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"新幹線
旅行会社ツアーバス
",0,0,1,0,0,1,0,0,"旅行会社ツアーバス
",0,0,0,0,1,0,0,0,0,満足,観光バスがよかった,"20,000円以上 30,000円未満","30,000円以上 40,000円未満","10,000円以上 20,000円未満",初めて,"新聞・雑誌・ガイドブック
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,福井県立恐竜博物館,,大本山永平寺,,"5,000円以上 10,000円未満",満足,,満足,,感じなかった,,8,,,機会があれば行きたい,
175286,道の駅「南えちぜん山海里」 エリア,女,1963,62,60代,石川県,河北郡,100万円以上 200万円未満,mobile/android,2025-02-25 18:01:29,2月,道の駅「南えちぜん山海里」 エリア,58.道の駅「南えちぜん山海里」 エリア,南越前町,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,その他家族,"買い物、アウトレット
",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,満足,お土産に買った永平寺寒干大根車の中で一個空けちゃいました！美味しかった。次回もよってかいに行きます,使わない,"5,000円以上 10,000円未満","20,000円以上 30,000円未満",2～5回目,"観光展・物産展
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,越前大仏,,大本山永平寺,,"3,000円以上 5,000円未満",満足,メロンパンも美味しい,満足,,感じなかった,,8,美味しいもの見つけた。紹介したい,飲食店も増やして欲しい,また行きたい（1年以内）,
175285,かつやま恐竜の森 エリア,男,1995,30,30代,神奈川県,横浜市南区,400万円以上 500万円未満,mobile/android,2025-02-25 17:50:33,2月,かつやま恐竜の森 エリア,25.かつやま恐竜の森 エリア,勝山市,勝山市・大野市,勝山市観光まちづくり(株),2泊,福井県内には宿泊しない,福井県内には宿泊しない,石川県加賀市,親,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
名所、旧跡の観光
買い物、アウトレット
まちあるき、都市散策
",1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,"レンタカー
新幹線
",0,1,1,0,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,満足,,"5,000円以上 10,000円未満","20,000円以上 30,000円未満","10,000円以上 20,000円未満",初めて,"観光パンフレット・ポスター
宿泊施設
",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,福井県立恐竜博物館,,山中温泉（石川県）,,"1,000円以上 3,000円未満",とても満足,,とても満足,,感じなかった,,5,,,機会があれば行きたい,
