会員ID,登録施設,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,福井県内での交通手段ALL,タクシー,路線バス,徒歩,レンタサイクル,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,アンケート回答後に訪問する予定の主な場所FA,エリア総消費額,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの
105789,web,女,1956,66,60代,福井県,鯖江市,700万円以上 800万円未満,mobile/iphone,2022-06-04 20:24:53,6月,道の駅「南えちぜん山海里」 エリア,43.道の駅「南えちぜん山海里」 エリア,南越前町,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,自分ひとり,"お祭りやイベントへの参加・見物
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック
観光パンフレット・ポスター
",0,1,0,1,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,満足,,"1,000円以上 3,000円未満","1,000円以上 3,000円未満","3,000円以上 5,000円未満",2～5回目,選択なし/該当施設なし,今庄365スキー場,選択なし/該当施設なし,,"3,000円以上 5,000円未満",とても満足,子供の遊び場がとてもよかった。,感じなかった,,3,子供を遊ばせ、食事もできた事、お蕎麦が特に、美味しかった事。,お土産売り場でのお惣菜も美味しく、綺麗に陳列されていました。,また行きたい（1年以内）,道の駅では、南越前さんかいりがとてもよかった。
105789,web,女,1956,66,60代,福井県,鯖江市,700万円以上 800万円未満,mobile/iphone,2022-06-05 19:57:46,6月,ちひろの生まれた家記念館 エリア,31.ちひろの生まれた家記念館 エリア,越前市,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,自分ひとり,"お祭りやイベントへの参加・見物
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"自家用車
",0,0,0,1,0,0,0,"在来線
徒歩
",0,0,1,0,満足,時刻も距離もちょうどよかったから。,"1,000円以上 3,000円未満","1,000円以上 3,000円未満","3,000円以上 5,000円未満",初めて,選択なし/該当施設なし,しょうがくじ,選択なし/該当施設なし,たけふ公会堂,"1,000円未満",満足,初めて訪れ、ちひろさんのことも、全く知らない自分でしたが、丁寧に、写真入りで説明してあり分かりやすかった。,感じなかった,,3,全国的に、有名な方が、たけふ生まれの方という事がとても、感動した為。,今回は、時間がなかった為、飲食、土産をとの時間がなかったが、次回は、ゆっくり回りたいと思いました。,また行きたい（1年以内）,その地域の、特産品を、求めやすい、価格で美味しく提供できるように、飲食も出来るようにすることをきぼうします。
105789,web,女,1956,66,60代,福井県,鯖江市,700万円以上 800万円未満,mobile/iphone,2022-06-25 20:56:52,6月,熊川宿 エリア,62.熊川宿 エリア,若狭町,嶺南東部,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,団体旅行,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,1,1,"旅行会社ツアーバス
",0,0,0,0,満足,バス内が、とても涼しく、快適でした。,"5,000円以上 10,000円未満","3,000円以上 5,000円未満","1,000円以上 3,000円未満",初めて,御食国若狭おばま食文化館,,選択なし/該当施設なし,,"5,000円以上 10,000円未満",満足,ボランティアガイドさんの、説明が、分かりやすく、楽しかった。,感じなかった,,2,古いものが、街中に残っていて、とてもよかった。,,福井県在住,手頃に求められる値段がありよかった。
105789,web,女,1956,66,60代,福井県,鯖江市,700万円以上 800万円未満,mobile/iphone,2022-06-27 06:01:22,6月,ちひろの生まれた家記念館 エリア,31.ちひろの生まれた家記念館 エリア,越前市,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,団体旅行,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,"徒歩
",0,0,1,0,とても満足,武生でこの様な、有名な方が、生まれられたという事に、感動でした。,"5,000円以上 10,000円未満","3,000円以上 5,000円未満","1,000円以上 3,000円未満",2～5回目,選択なし/該当施設なし,,選択なし/該当施設なし,武生のしょうがくじなど,"1,000円未満",とても満足,生まれてから亡くなるまでのことが、文江さんと合わせて、分かり易くてんじされていた。,感じなかった,,3,とても、勉強になったため。,可愛いものがてごろにありました。,福井県在住,その地域の物を、魅力的に、手頃なお値段て、あってほしい。
105789,web,女,1956,66,60代,福井県,鯖江市,700万円以上 800万円未満,mobile/iphone,2022-07-23 07:45:54,7月,日本海さかな街 エリア,46.日本海さかな街 エリア,敦賀市,嶺南東部,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,団体旅行,"地元の美味しいものを食べる
名所、旧跡の観光
",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,1,1,"旅行会社ツアーバス
",0,0,0,0,満足,,"3,000円以上 5,000円未満","1,000円以上 3,000円未満","1,000円以上 3,000円未満",2～5回目,敦賀赤レンガ倉庫,,気比の松原,,"1,000円以上 3,000円未満",どちらでもない,,感じなかった,,2,とても、新鮮な魚や、丼　がたべられたから。,もう少し、価格が抑えられた、どんぶりがあったら良いと思います。,また行きたい（1年以内）,その土地の特産物を、求めやすい、価格で、提供してほしい。
105789,web,女,1956,66,60代,福井県,鯖江市,700万円以上 800万円未満,mobile/iphone,2022-08-20 21:12:04,8月,平泉寺白山神社 エリア,23.平泉寺白山神社 エリア,勝山市,勝山市・大野市,勝山市観光まちづくり(株),日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,団体旅行,"地元の美味しいものを食べる
名所、旧跡の観光
まちあるき、都市散策
",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,1,0,0,1,"在来線
路線バス
",0,1,0,0,満足,待つ事もあまりなく、移動出来たから。,使わない,"1,000円以上 3,000円未満","3,000円以上 5,000円未満",2～5回目,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,平泉寺の苔がとても美しいと、感動しました。,感じなかった,,3,手入れの行き届いた、苔と、樹齢を感じる杉の木々、自然を満喫出来ました。,多過ぎるのも、問題ですが、もう少し、お店があってもいいと思いました。,また行きたい（1年以内）,その土地の、名産を、てごロナ、値段で、提供して貰いたい。
105789,web,女,1956,66,60代,福井県,鯖江市,700万円以上 800万円未満,mobile/iphone,2022-08-21 19:19:39,8月,道の駅「西山公園」 エリア,32.道の駅「西山公園」 エリア,鯖江市,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,団体旅行,"まちあるき、都市散策
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,"自家用車
",0,0,0,0,,,使わない,"1,000円以上 3,000円未満","3,000円以上 5,000円未満",6～10回目,選択なし/該当施設なし,,選択なし/該当施設なし,,"5,000円以上 10,000円未満",満足,道の駅がよかった。,感じなかった,,4,手軽に行けて、遊ぶところもあるため。,道の駅の、食堂が、手軽で、食べ易かった。,また行きたい（1年以内）,美味し区で、安価な物が、かえると、よろこばれるとおもいます。
105789,web,女,1956,66,60代,福井県,鯖江市,700万円以上 800万円未満,mobile/iphone,2022-08-21 08:38:19,8月,道の駅「パークイン丹生ヶ丘」 エリア,39.道の駅「パークイン丹生ヶ丘」 エリア,越前町,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,団体旅行,"まちあるき、都市散策
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,"自家用車
",0,0,0,0,,,使わない,"1,000円以上 3,000円未満","3,000円以上 5,000円未満",2～5回目,劔神社,,選択なし/該当施設なし,,"1,000円未満",とても満足,,感じた,おトイレが、もう少し、明るいと良い。,4,先程の氷の、メニューを知人や家族にも、紹介したい。,地元の野菜などが安く売っていたのが良かった。もう少し、お土産の種類が多くした方が良いと思います。,また行きたい（1年以内）,手頃な値段で、美味しいものを提供して欲しい。
105789,web,女,1956,66,60代,福井県,鯖江市,700万円以上 800万円未満,mobile/iphone,2022-09-23 20:31:15,9月,北潟湖 エリア,14.北潟湖 エリア,あわら市,あわら市・坂井市,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,団体旅行,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,1,1,"旅行会社ツアーバス
",0,0,0,0,どちらでもない,車内の環境は、快適でしたが、行程が少し良くなかった。,使わない,"1,000円以上 3,000円未満","1,000円以上 3,000円未満",初めて,丸岡城,,ふれあいパーク三里浜(道の駅「みくに」),,"1,000円未満",満足,県境の館初めてだったので大変よかった。,感じた,御手洗いが、一つしか無かったので、団体では、時間がかかりました。,2,この場所が県境です。とはっきり示された所は、初めてでよかったので。,もう少し、県内や県外へ、アピールすると良い。,また行きたい（1年以内）,その土地の、特産品を、美味しく、食べられ、安く買い求める事が出来る様にすると良い。
105789,web,女,1956,66,60代,福井県,鯖江市,700万円以上 800万円未満,mobile/iphone,2022-09-23 10:53:15,9月,道の駅みくに ふれあいパーク三里浜 エリア,10.道の駅みくに ふれあいパーク三里浜 エリア,坂井市,あわら市・坂井市,(一社)DMOさかい観光局,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,団体旅行,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,1,1,"旅行会社ツアーバス
",0,0,0,0,満足,バス内で、近くの人の私語があった為。,使わない,"1,000円以上 3,000円未満","1,000円以上 3,000円未満",初めて,東尋坊,,馬居寺,,"1,000円未満",満足,時間的に、遅かった為、野菜類がなかった為。,感じなかった,,2,野菜が、新鮮で、とても安かったこと。,"午後からも、野菜
が買えるように、出来ないかと思いました。",また行きたい（1年以内）,その土地の特産品を、美味しく食べ、安く買えるようにしてほしい。
