会員情報,,,,,,,,,,,,,,,,,Q1,Q2,Q3,Q4,Q5,Q6," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,",Q7," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,",Q8," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,",Q9," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,",Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29
会員ID,登録施設,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,その他,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,その他,福井県内での交通手段ALL,自家用車,レンタカー,タクシー,在来線,旅行会社ツアーバス,路線バス,徒歩,レンタサイクル,その他,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,アンケート回答後に訪問する予定の主な場所FA,エリア総消費額,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの
106139,"越前そばの里 エリア",女,1974,48,40代,福井県,大飯郡,"900万円以上 1,000万円未満",mobile/iphone,"2022-06-08 23:27:37",6月,"越前そばの里 エリア","29.越前そばの里 エリア",越前市,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,親,"地元の美味しいものを食べる
買い物、アウトレット
",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"3,000円以上 5,000円未満","20,000円以上 30,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,神山農園,"3,000円以上 5,000円未満",満足,とても蕎麦が美味しかった,感じなかった,,10,,,また行きたい（1年以内）,
106136,web,男,1949,73,70代,滋賀県,大津市,"100万円以上 200万円未満",mobile/android,"2022-06-08 22:57:56",6月,"三方五湖 エリア","63.三方五湖 エリア",若狭町,嶺南東部,三方五湖DMO(株),日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
買い物、アウトレット
ドライブ・ツーリング
",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"新聞・雑誌・ガイドブック
友人・知人
",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,使わない,"3,000円以上 5,000円未満",2～5回目,道の駅「若狭おばま」,,敦賀駅,,"1,000円以上 3,000円未満",満足,梅を買う為に来ました。道の駅には始めて来ました。自然観測施設では丁寧な説明をしていただき感謝しています。,感じなかった,,5,,,また行きたい（1年以内）,
106058,"越前そばの里 エリア",男,1954,68,60代,三重県,鈴鹿市,"200万円以上 300万円未満",mobile/iphone,"2022-06-08 22:21:09",6月,"道の駅みくに ふれあいパーク三里浜 エリア","10.道の駅みくに ふれあいパーク三里浜 エリア",坂井市,あわら市・坂井市,(一社)DMOさかい観光局,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"5,000円以上 10,000円未満","3,000円以上 5,000円未満","5,000円以上 10,000円未満",2～5回目,選択なし/該当施設なし,芦原温泉,日本海さかな街,,"3,000円以上 5,000円未満",満足,野菜が新鮮で美味しい,感じなかった,,8,北潟湖の花菖蒲がきれいでおすすめ,,また行きたい（1年以内）,
106135,"レインボーライン エリア",女,1970,52,50代,京都府,長岡京市,"300万円以上 400万円未満",mobile/iphone,"2022-06-08 22:15:35",6月,"レインボーライン エリア","59.レインボーライン エリア",美浜町,嶺南東部,三方五湖DMO(株),1泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,親,"宿でのんびり過ごす
名所、旧跡の観光
",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"レンタカー
在来線
",0,1,0,1,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,とても満足,,"10,000円以上 20,000円未満","30,000円以上 40,000円未満","20,000円以上 30,000円未満",初めて,氣比神宮,,日本海さかな街,,"1,000円以上 3,000円未満",満足,バラやつつじの花が綺麗でしたが、蜂たぶんスズメバチが飛んでいて、ちょっと怖かったです。,感じなかった,,8,,,また行きたい（1年以内）,
106134,"道の駅「南えちぜん山海里」 エリア",男,1967,55,50代,大阪府,大阪市平野区,"700万円以上 800万円未満",mobile/android,"2022-06-08 22:10:44",6月,"越前そばの里 エリア","29.越前そばの里 エリア",越前市,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,中学生以上連れの家族,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,以前に行った事がある。,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","3,000円以上 5,000円未満",2～5回目,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,蕎麦が美味しい。,感じなかった,,10,蕎麦の魅力を伝えたい。,なんと言っても、蕎麦が美味しい！,また行きたい（1年以内）,福井県と言ったら蕎麦のイメージしかありません。
106134,"道の駅「南えちぜん山海里」 エリア",男,1967,55,50代,大阪府,大阪市平野区,"700万円以上 800万円未満",mobile/android,"2022-06-08 22:04:19",6月,"道の駅「南えちぜん山海里」 エリア","43.道の駅「南えちぜん山海里」 エリア",南越前町,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,中学生以上連れの家族,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,以前に行った事がある。,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","3,000円以上 5,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,賤ヶ岳SA,"1,000円以上 3,000円未満",満足,非常にキレイな施設エリアでした！,感じなかった,,10,武生市の蕎麦が美味しい。,地元お土産の種類が豊富でした。,また行きたい（1年以内）,自然の観光地が非常に多いです。
106058,"越前そばの里 エリア",男,1954,68,60代,三重県,鈴鹿市,"200万円以上 300万円未満",mobile/iphone,"2022-06-08 21:44:15",6月,"道の駅「越前」 エリア","38.道の駅「越前」 エリア",越前町,丹南,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"5,000円以上 10,000円未満","3,000円以上 5,000円未満","5,000円以上 10,000円未満",6～10回目,ふれあいパーク三里浜(道の駅「みくに」),,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,さかなの干物が美味しい,感じなかった,,8,,,また行きたい（1年以内）,
106100,"越前そばの里 エリア",男,1953,69,60代,岡山県,岡山市南区,"100万円以上 200万円未満",pc/others,"2022-06-08 19:20:23",6月,"越前そばの里 エリア","29.越前そばの里 エリア",越前市,丹南,,2泊,1泊,三国・あわらエリア（あわら市・坂井市）,石川県金沢市,夫婦2人,"温泉や露天風呂
地元の美味しいものを食べる
名所、旧跡の観光
まちあるき、都市散策
",0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"TV・ラジオ番組やCM
観光パンフレット・ポスター
Facebook
観光協会等の案内所
",0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,とても満足,,"20,000円以上 30,000円未満","50,000円以上 100,000円未満","30,000円以上 40,000円未満",2～5回目,丸岡城,,選択なし/該当施設なし,道の駅「南えちぜん山海里」,"5,000円以上 10,000円未満",とても満足,6月ランチセットをいただきましたが、とても美味しかったと思います。揚げ物が天婦羅ではなくフライでとても美味しかった。,感じなかった,,10,"越前は海産物と思っていましたが、山の物にも恵まれている様です。雪が多く稲作に向いてない山間部で出来る蕎麦が食を支えていたのでしょうね。少し塩味の強い汁でしたが、山芋やおろし
などによく合ていました。",近年、高速道路発達で自家用車で移動する事が日常化して、そのラインを外れると集客できない様になって来ましたね。高速道路周辺が渋滞し施設が混雑する一方で海側や山側が閑散としている様に思いました。新幹線開業が集客のカギになるとは思えませんが、箱物行政からの脱皮を願っています。,また行きたい（1年以内）,"同上
県が国と入れ物を作りました、後は地域の努力で運営しなさいでは、未来に重しを乗せただけになりませんか。なにかを育てないと継続しないと思いました。"
105811,web,女,1982,40,40代,滋賀県,湖南市,"600万円以上 700万円未満",mobile/android,"2022-06-08 18:48:14",6月,"熊川宿 エリア","62.熊川宿 エリア",若狭町,嶺南東部,,1泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,小学生以下連れの家族,"アウトドア（海水浴、釣り、登山など）
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"1,000円以上 3,000円未満","3,000円以上 5,000円未満","10,000円以上 20,000円未満",初めて,赤礁崎オートキャンプ場,,選択なし/該当施設なし,,"1,000円未満",不満,日曜日の昼下りに行きましたが、あまり店が開いてなくて、残念でした。,感じなかった,,1,熊川宿の道の駅が新しくてきれいでした。,"こどもがお菓子を買いたかったのですが、お土産のお菓子以外があまり置いてなくてかえませんでした。
また、店が少なくて、街歩きの場所としては残念でした。",また行きたい（1年以内）,新鮮な魚介類が食べられるところがもっと増えてほしいです。
