会員情報,,,,,,,,,,,,,,,,,Q1,Q2,Q3,Q4,Q5,Q6," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,",Q7," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,",Q8," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,",Q9," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,",Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29
会員ID,登録施設,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,その他,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,その他,福井県内での交通手段ALL,自家用車,レンタカー,タクシー,在来線,旅行会社ツアーバス,路線バス,徒歩,レンタサイクル,その他,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,アンケート回答後に訪問する予定の主な場所FA,エリア総消費額,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの
105984,"三方五湖 エリア",女,1991,31,30代,愛知県,尾張旭市,分からない/無回答,pc/others,"2022-06-05 22:40:23",6月,"三方五湖 エリア","63.三方五湖 エリア",若狭町,嶺南東部,三方五湖DMO(株),1泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
名所、旧跡の観光
アウトドア（海水浴、釣り、登山など）
",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック
インターネット・アプリ
",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","20,000円以上 30,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,,"20,000円以上 30,000円未満",とても満足,,感じなかった,,10,,,また行きたい（1年以内）,
105986,"三方五湖 エリア",女,1973,49,40代,福井県,敦賀市,"100万円以上 200万円未満",mobile/iphone,"2022-06-05 22:34:19",6月,"三方五湖 エリア","63.三方五湖 エリア",若狭町,嶺南東部,三方五湖DMO(株),日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,友人,"地元の美味しいものを食べる
買い物、アウトレット
まちあるき、都市散策
ドライブ・ツーリング
",0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,"新聞・雑誌・ガイドブック
TV・ラジオ番組やCM
観光パンフレット・ポスター
友人・知人
",0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"1,000円以上 3,000円未満","5,000円以上 10,000円未満",2～5回目,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",とても満足,欲しかった物が安く買えた。,感じなかった,,10,見所が一杯。,梅干し、へしこなど。,福井県在住,
105985,"三方五湖 エリア",女,1969,53,50代,福井県,敦賀市,"300万円以上 400万円未満",mobile/iphone,"2022-06-05 22:15:36",6月,"三方五湖 エリア","63.三方五湖 エリア",若狭町,嶺南東部,三方五湖DMO(株),日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,その他家族,"買い物、アウトレット
",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,ふく割,"自家用車
県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,とても満足,とても便利だから,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",6～10回目,選択なし/該当施設なし,,選択なし/該当施設なし,,"5,000円以上 10,000円未満",満足,ドライブが楽しかった。,感じなかった,,7,あまり人混みもなく楽しいので,もっと飲食店などが増えてほしい,福井県在住,何ができるのか楽しめるのかがすぐわかるようなツールがあれば良いかと思います。
105983,"三方五湖 エリア",女,1969,53,50代,福井県,坂井市,"400万円以上 500万円未満",mobile/iphone,"2022-06-05 22:07:59",6月,"三方五湖 エリア","63.三方五湖 エリア",若狭町,嶺南東部,三方五湖DMO(株),日帰り,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,愛知、大阪,夫婦2人,"地元の美味しいものを食べる
名所、旧跡の観光
ドライブ・ツーリング
",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",11回目以上,若狭三方縄文博物館,,若狭歴史博物館,,"5,000円以上 10,000円未満",とても満足,この時期、毎年、梅を買いに来ます,感じなかった,,5,自然が多く、食べ物がおいしい。,この時期、ふく割の使える店を増やして欲しい,福井県在住,
105978,"越前海岸 エリア",女,1985,37,30代,福井県,越前市,"100万円以上 200万円未満",mobile/android,"2022-06-05 21:23:27",6月,"越前海岸 エリア","02.越前海岸 エリア",福井市,福井市・永平寺町,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,恋人,"買い物、アウトレット
",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Instagram
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,満足,ごーる堂のソフトクリームがとても美味しかった,"3,000円以上 5,000円未満","1,000円以上 3,000円未満","3,000円以上 5,000円未満",11回目以上,"万葉の里  味真野苑（ミズバショウ・フジ・スイレン・ハギ）",,選択なし/該当施設なし,エルパ,"1,000円未満",とても満足,,感じた,道路の工事が多かった,10,,,福井県在住,
103327,"明通寺 エリア",女,1971,51,50代,大阪府,枚方市,"1,500万円以上",mobile/iphone,"2022-06-05 21:21:37",6月,"三方五湖 エリア","63.三方五湖 エリア",若狭町,嶺南東部,三方五湖DMO(株),1泊,1泊,福井エリア（福井市・永平寺町）,福井県外には宿泊しない,夫婦2人,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"20,000円以上 30,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",2～5回目,選択なし/該当施設なし,,選択なし/該当施設なし,,"5,000円以上 10,000円未満",満足,,感じなかった,,7,,,また行きたい（1年以内）,
105975,"一乗谷朝倉氏遺跡 エリア",女,1972,50,50代,富山県,高岡市,"200万円以上 300万円未満",mobile/iphone,"2022-06-05 20:54:26",6月,"一乗谷朝倉氏遺跡 エリア","01.一乗谷朝倉氏遺跡 エリア",福井市,福井市・永平寺町,,1泊,1泊,福井エリア（福井市・永平寺町）,福井県外には宿泊しない,夫婦2人,"温泉や露天風呂
その他
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ゆずのコンサート,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,福井県民割引,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,満足,移動が楽だから。,"5,000円以上 10,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,,感じなかった,,8,朝倉氏遺跡跡を散策して、見晴らしがよく、とてもよいところだと思ったから。,休憩場に一休みに食べれるものが販売されていて、よかったです。,また行きたい（1年以内）,温泉、おろしそば、ソースカツ丼、羽二重もち。など。美味しいものもあり、車で回りやすい。
105972,"JA福井県ファーマーズマーケットきららの丘 エリア",女,1969,53,50代,福井県,福井市,"800万円以上 900万円未満",mobile/android,"2022-06-05 20:07:43",6月,"JA福井県ファーマーズマーケットきららの丘 エリア","13.JA福井県ファーマーズマーケットきららの丘 エリア",あわら市,あわら市・坂井市,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"1,000円未満","5,000円以上 10,000円未満",11回目以上,選択なし/該当施設なし,浜地海岸,三国サンセットビーチ,,"1,000円以上 3,000円未満",どちらでもない,昼からだったせいか！品物がほとんどなかった,感じた,"食べ物やさんがしまっていた。
なにか食べたり飲んだりできるお店があるといいなと思います。",6,プリンスメロンを購入して、おいしかったこと,スイーツがもう少しあるといい,また行きたい（1年以内）,道の駅においしい近くのお店など案内してあるといいと思います
105966,"赤礁崎オートキャンプ場 エリア",男,1982,40,40代,滋賀県,湖南市,"600万円以上 700万円未満",mobile/android,"2022-06-05 20:02:05",6月,"熊川宿 エリア","62.熊川宿 エリア",若狭町,嶺南東部,,1泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,小学生以下連れの家族,"ドライブ・ツーリング
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"1,000円以上 3,000円未満",使わない,"3,000円以上 5,000円未満",初めて,レインボーライン,,選択なし/該当施設なし,,"1,000円未満",どちらでもない,道の駅から、熊川宿の宿場館までの間にあまり店舗が無く寂しく感じたから。,感じなかった,,5,"赤礁崎キャンプ場とレインボーライン。
両方とも想像以上に子供と一緒に楽しめたから。",お土産の量や種類には満足したが、もう少しお土産以外のコンビニで売っているようなお菓子類を置いてほしいと感じた。,また行きたい（1年以内）,"時間が無くて行けなかったが、蘇洞門や青の洞窟には行ってみたいと思った。
福井やあわら方面にも、面白そうな場所が沢山あると思うので観光してみたい。"
