会員情報,,,,,,,,,,,,,,,,,Q1,Q2,Q3,Q4,Q5,Q6," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,",Q7," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,",Q8," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,",Q9," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,",Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29
会員ID,登録施設,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,その他,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,その他,福井県内での交通手段ALL,自家用車,レンタカー,タクシー,在来線,旅行会社ツアーバス,路線バス,徒歩,レンタサイクル,その他,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,アンケート回答後に訪問する予定の主な場所FA,エリア総消費額,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの
103322,"かずら橋 エリア",女,1964,58,50代,福井県,敦賀市,分からない/無回答,mobile/iphone,"2022-07-31 22:56:31",7月,"JA福井県ファーマーズマーケットきららの丘 エリア","13.JA福井県ファーマーズマーケットきららの丘 エリア",,,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,小学生以下連れの家族,"ドライブ・ツーリング
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"1,000円以上 3,000円未満","3,000円以上 5,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",とても満足,,感じなかった,,9,,,福井県在住,
103322,"かずら橋 エリア",女,1964,58,50代,福井県,敦賀市,分からない/無回答,mobile/iphone,"2022-07-31 22:53:29",7月,"あわら温泉 エリア","11.あわら温泉 エリア",,,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,小学生以下連れの家族,"ドライブ・ツーリング
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"1,000円以上 3,000円未満","3,000円以上 5,000円未満",初めて,ゆりの里公園ユリーム春江,,あわら温泉屋台村「湯けむり横丁」,,"3,000円以上 5,000円未満",満足,,感じなかった,,8,,,福井県在住,
110113,web,女,1974,48,40代,京都府,京都市左京区,"400万円以上 500万円未満",mobile/iphone,"2022-07-31 22:36:39",7月,"一乗谷朝倉氏遺跡 エリア","01.一乗谷朝倉氏遺跡 エリア",,,,1泊,1泊,福井エリア（福井市・永平寺町）,福井県外には宿泊しない,小学生以下連れの家族,"地元の美味しいものを食べる
名所、旧跡の観光
",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光展・物産展
観光パンフレット・ポスター
",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"10,000円以上 20,000円未満","1,000円以上 3,000円未満","30,000円以上 40,000円未満",初めて,道の駅「一乗谷あさくら水の駅」,,大本山永平寺,,"1,000円以上 3,000円未満",満足,混みすぎず、広々としてとしていてみやすかった。,感じた,"ボランティアガイドの案内やがどこでやっているのかわかりやすかったらいいな、と思いました。
また、すごく暑い日だったので史跡を巡る途中で日差しを遮る場所や、のんびり小休憩できる場所があればなおよいと思いました。",8,武将好きな人に勧めたいです。,中に入らないと何がおいてあるのかがわからないので、お店の外からも何を売っているかわかるようになればよいと思います。,また行きたい（1年以内）,"土地の名物や果物
地元の人しか知らない新しい絶景ポイントが知りたいです。"
110071,web,女,1982,40,40代,大阪府,箕面市,"800万円以上 900万円未満",mobile/android,"2022-07-31 22:30:33",7月,"芝政ワールド エリア","07.芝政ワールド エリア",,,(一社)DMOさかい観光局,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,小学生以下連れの家族,"テーマパーク（遊園地、動物園、博物館など）
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック
インターネット・アプリ
",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"30,000円以上 40,000円未満","10,000円以上 20,000円未満","30,000円以上 40,000円未満",初めて,選択なし/該当施設なし,越前松島水族館,選択なし/該当施設なし,東尋坊,"5,000円以上 10,000円未満",どちらでもない,,感じなかった,,5,,,機会があれば行きたい,
110179,"平泉寺白山神社 エリア",女,1976,46,40代,神奈川県,藤沢市,"700万円以上 800万円未満",mobile/android,"2022-07-31 21:42:31",7月,"平泉寺白山神社 エリア","23.平泉寺白山神社 エリア",,,勝山市観光まちづくり(株),2泊,2泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,小学生以下連れの家族,"友人・親戚を尋ねる
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"新幹線
",0,0,1,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"20,000円以上 30,000円未満","40,000円以上 50,000円未満","10,000円以上 20,000円未満",初めて,選択なし/該当施設なし,,勝山城博物館,,"1,000円以上 3,000円未満",満足,苔も素敵で、御手洗池がとても素敵でした。近くだったら、ちょくちょく来たいなぁ。,感じなかった,,7,もう、ヤマップとFBで、素敵な苔と共に八幡神社や、御手洗池、かおり風景を勧めて済み～！恐竜博物館も見応えあって良かったけど子供も苔好きなので、親子で楽しめました。,"苔玉のキーホルダーとか？
特に求めてないです。",機会があれば行きたい,
110175,"道の駅「南えちぜん山海里」 エリア",男,1974,48,40代,京都府,京都市伏見区,"500万円以上 600万円未満",mobile/android,"2022-07-31 21:08:12",7月,"道の駅「南えちぜん山海里」 エリア","43.道の駅「南えちぜん山海里」 エリア",,,,1泊,1泊,奥越前エリア（勝山市・大野市）,福井県外には宿泊しない,小学生以下連れの家族,"地元の美味しいものを食べる
テーマパーク（遊園地、動物園、博物館など）
まちあるき、都市散策
",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"観光展・物産展
観光パンフレット・ポスター
観光連盟やDMOのHP
インターネット・アプリ
観光協会等の案内所
",1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"20,000円以上 30,000円未満","3,000円以上 5,000円未満","20,000円以上 30,000円未満",6～10回目,福井県立恐竜博物館,,一乗谷朝倉氏遺跡,,"10,000円以上 20,000円未満",とても満足,とても歓迎された感じがして、居心地が良かったです！,感じなかった,,10,行ったことのある人も、はじめましての人にも勧めれる所。絶対虜にさせる自身があります　(^o^),名産品の数の多さ、美味しさ全てにおいて福井を感じることが出来た。,また行きたい（1年以内）,
101934,"御食国若狭おばま食文化館 エリア",男,1958,64,60代,京都府,京都市右京区,"900万円以上 1,000万円未満",mobile/android,"2022-07-31 20:26:55",7月,"熊川宿 エリア","62.熊川宿 エリア",,,,3泊,3泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,中学生以上連れの家族,"地元の美味しいものを食べる
まちあるき、都市散策
",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"観光パンフレット・ポスター
インターネット・アプリ
",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"30,000円以上 40,000円未満",使わない,"10,000円以上 20,000円未満",11回目以上,びわ湖（滋賀県）,,御食国若狭おばま食文化館,,"1,000円以上 3,000円未満",とても満足,以前より駐車場も広くなり、お店も増えて美味しかっです。,感じなかった,,10,,,また行きたい（1年以内）,
110167,"道の駅「越前おおの荒島の郷」 エリア",男,1957,65,60代,愛知県,名古屋市中村区,"200万円以上 300万円未満",mobile/android,"2022-07-31 19:36:16",7月,"道の駅「越前おおの荒島の郷」 エリア","16.道の駅「越前おおの荒島の郷」 エリア",,,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,小学生以下連れの家族,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
テーマパーク（遊園地、動物園、博物館など）
アウトドア（海水浴、釣り、登山など）
ドライブ・ツーリング
",1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,"観光展・物産展
観光パンフレット・ポスター
観光協会等の案内所
宿泊施設
",1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"10,000円以上 20,000円未満","3,000円以上 5,000円未満","50,000円以上 100,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",とても満足,"カヤック体験と食べ物が良かった。
あと施設が綺麗で広い所。",感じなかった,,10,過ごしやすい所。,スタッフの方が良かったです。,また行きたい（1年以内）,
110168,web,女,1964,58,50代,福井県,小浜市,"100万円以上 200万円未満",mobile/android,"2022-07-31 19:30:52",7月,"小浜市まちの駅 エリア","56.小浜市まちの駅 エリア",,,(株)まちづくり小浜,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,自分ひとり,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光展・物産展
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"徒歩
",0,0,0,0,0,0,1,0,0,満足,,"1,000円以上 3,000円未満","1,000円未満","1,000円以上 3,000円未満",6～10回目,暦会館,,選択なし/該当施設なし,,"3,000円以上 5,000円未満",満足,,感じなかった,,8,,,機会があれば行きたい,
