会員ID,登録施設,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,福井県内での交通手段ALL,タクシー,路線バス,徒歩,レンタサイクル,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,アンケート回答後に訪問する予定の主な場所FA,エリア総消費額,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの
101700,福井駅前 エリア,女,1984,38,30代,東京都,西東京市,分からない/無回答,mobile/android,2022-05-01 22:56:40,5月,福井駅前 エリア,04.福井駅前 エリア,福井市,福井市・永平寺町,,4泊以上,3泊,福井エリア（福井市・永平寺町）,滋賀県,恋人,"地元の美味しいものを食べる
名所、旧跡の観光
テーマパーク（遊園地、動物園、博物館など）
まちあるき、都市散策
",0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック
インターネット・アプリ
観光協会等の案内所
",0,1,0,0,0,1,0,0,0,0,0,1,0,0,"新幹線
",0,0,1,1,0,0,0,"在来線
路線バス
",0,1,0,0,満足,,"20,000円以上 30,000円未満","30,000円以上 40,000円未満","50,000円以上 100,000円未満",初めて,黒壁スクエア（滋賀県）,,一乗谷朝倉氏遺跡,,"20,000円以上 30,000円未満",満足,,感じた,,7,,"お土産売り場が色々なビルに点在していて大変だった。 
工事中だからなのですが、西口と東口の行き来が面倒でした。",機会があれば行きたい,
101701,うみんぴあ大飯 エリア,女,1983,39,30代,岡山県,倉敷市,"900万円以上 1,000万円未満",mobile/iphone,2022-05-01 22:55:08,5月,うみんぴあ大飯 エリア,64.うみんぴあ大飯 エリア,おおい町,嶺南西部,,3泊,3泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,小学生以下連れの家族,"地元の美味しいものを食べる
友人・親戚を尋ねる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"観光パンフレット・ポスター
友人・知人
",0,0,0,1,0,0,0,0,0,0,1,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,とても満足,駐車場が広く停めやすい,使わない,"10,000円以上 20,000円未満","5,000円以上 10,000円未満",11回目以上,福井県こども家族館,,選択なし/該当施設なし,,"10,000円以上 20,000円未満",とても満足,,感じなかった,,8,,,また行きたい（1年以内）,子供が自由に遊べる大きい新しい公園を嶺南エリアにも作ってほしい。
101699,web,女,1979,43,40代,静岡県,静岡市葵区,分からない/無回答,mobile/iphone,2022-05-01 22:49:05,5月,スーベニアショップ ラプトル エリア,19.スーベニアショップ ラプトル エリア,大野市,勝山市・大野市,勝山市観光まちづくり(株),2泊,2泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,小学生以下連れの家族,"テーマパーク（遊園地、動物園、博物館など）
友人・親戚を尋ねる
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"10,000円以上 20,000円未満","3,000円以上 5,000円未満","20,000円以上 30,000円未満",初めて,福井県立恐竜博物館,ニューサンピア敦賀,かつやまディノパーク,,"5,000円以上 10,000円未満",とても満足,,感じなかった,,9,,,また行きたい（1年以内）,
101484,レインボーライン エリア,女,1974,48,40代,福井県,鯖江市,"900万円以上 1,000万円未満",mobile/android,2022-05-01 22:25:59,5月,レインボーライン エリア,59.レインボーライン エリア,美浜町,嶺南東部,三方五湖DMO(株),日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
名所、旧跡の観光
ドライブ・ツーリング
",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"観光連盟やDMOのHP
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,使わない,"1,000円以上 3,000円未満","5,000円以上 10,000円未満",2～5回目,選択なし/該当施設なし,国吉城址,水島,,"1,000円以上 3,000円未満",満足,天気がよかったので景色がキレイだった。レインボーライン山頂公園が新しくなってから行っていなかったので一度行ってみたかった。,感じなかった,,8,,,機会があれば行きたい,
101691,あわら温泉 エリア,女,1968,54,50代,富山県,下新川郡,100万円未満,mobile/android,2022-05-01 22:20:32,5月,あわら温泉 エリア,11.あわら温泉 エリア,あわら市,あわら市・坂井市,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,中学生以上連れの家族,"温泉や露天風呂
名所、旧跡の観光
テーマパーク（遊園地、動物園、博物館など）
",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター
インターネット・アプリ
",0,0,0,1,0,1,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"10,000円以上 20,000円未満","3,000円以上 5,000円未満","3,000円以上 5,000円未満",初めて,越前松島水族館,,金沢駅周辺（石川県）,,"1,000円未満",満足,足湯や屋台村もあり、旅館もよかった。,感じなかった,,3,,,機会があれば行きたい,
101419,福井駅前 エリア,女,1967,55,50代,兵庫県,加古川市,700万円以上 800万円未満,mobile/iphone,2022-05-01 22:11:33,5月,一乗谷朝倉氏遺跡 エリア,01.一乗谷朝倉氏遺跡 エリア,福井市,福井市・永平寺町,,2泊,1泊,福井エリア（福井市・永平寺町）,石川県金沢市,夫婦2人,"テーマパーク（遊園地、動物園、博物館など）
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"在来線
",0,1,0,0,0,0,0,"レンタカー
",0,0,0,0,満足,福井県は田山が広がり　移動するには車が一番便利でした。,"10,000円以上 20,000円未満","3,000円以上 5,000円未満","5,000円以上 10,000円未満",初めて,福井県立恐竜博物館,,越前大野城,,"1,000円以上 3,000円未満",満足,４００年前の人々の暮らしがよくわかった。,感じなかった,,7,福井県は食べ物が美味しいです！越前カニ最高！,,機会があれば行きたい,早く北陸新幹線が大阪まで繋がって欲しい
101689,道の駅「越前おおの荒島の郷」 エリア,男,1985,37,30代,神奈川県,川崎市宮前区,400万円以上 500万円未満,mobile/iphone,2022-05-01 22:09:10,5月,道の駅「越前おおの荒島の郷」 エリア,16.道の駅「越前おおの荒島の郷」 エリア,大野市,勝山市・大野市,,4泊以上,4泊以上,奥越前エリア（勝山市・大野市）,福井県外には宿泊しない,親,"温泉や露天風呂
地元の美味しいものを食べる
花見や紅葉などの自然鑑賞
名所、旧跡の観光
まちあるき、都市散策
友人・親戚を尋ねる
",0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,"インターネット・アプリ
友人・知人
",0,0,0,0,0,1,0,0,0,0,1,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,使わない,"5,000円以上 10,000円未満","5,000円以上 10,000円未満",6～10回目,スキージャム勝山,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",とても満足,色々なお土産がありました。,感じなかった,,10,福井や特に大野の美味しいものや景色などを体感してもらいたい。,"食べ歩きのような持ち帰り出来る軽食がもう少し増えると帰りの車の中で食べる事が出来たり、
写真映えするような軽食や飲み物などもあると、山並みの背景に写真を撮って楽しむとかも出来るかもしれないです。",また行きたい（1年以内）,福井でも大野や勝山の方しかあまり知らないので、嶺南などの美味しいものもいつか食べてみたいです。
101690,web,女,1993,29,20代,福井県,三方上中郡,300万円以上 400万円未満,mobile/iphone,2022-05-01 22:01:42,5月,レインボーライン エリア,59.レインボーライン エリア,美浜町,嶺南東部,三方五湖DMO(株),日帰り,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,小学生以下連れの家族,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,使わない,"1,000円未満",使わない,2～5回目,熊川宿,,五湖の駅,,"1,000円未満",とても満足,,感じなかった,,10,"シャトルバスやチケット売り場などで人が多い割に比較的スムーズに進めたと思う。待ちぼうけたりする事はなかった。景色、施設が素晴らしかった。
休憩スペースがたくさんあって、よかった。",へしこおにぎり、梅ジュースなど飲みたい。（あったらすみません）ヴィーガンスイーツあったら最高,また行きたい（1年以内）,身体に優しい地元の田舎のご飯やおやつが1番いいと思います。海が最高に綺麗だと思うので海沿いのカフェや海でのヨガやサップ体験なども楽しそうです。
101685,あわら温泉 エリア,男,1963,59,50代,福井県,あわら市,200万円以上 300万円未満,mobile/android,2022-05-01 21:36:47,5月,あわら温泉 エリア,11.あわら温泉 エリア,あわら市,あわら市・坂井市,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,自分ひとり,"温泉や露天風呂
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,"自家用車
",0,0,0,0,選択肢なし,,使わない,"1,000円未満","1,000円未満",11回目以上,丸岡城,,敦賀鉄道資料館（旧敦賀港駅舎 ）,,"1,000円未満",どちらでもない,,感じなかった,,4,,,どちらともいえない,
101684,レインボーライン エリア,男,1980,42,40代,和歌山県,田辺市,500万円以上 600万円未満,mobile/android,2022-05-01 21:34:59,5月,レインボーライン エリア,59.レインボーライン エリア,美浜町,嶺南東部,三方五湖DMO(株),日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,親,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,使わない,"5,000円以上 10,000円未満","3,000円以上 5,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,天気が良ければ良かった,感じなかった,,7,,,また行きたい（1年以内）,
